county,precinct,office,district,party,candidate,votes,absentee_by_mail,provisional,election_day,advance_in_person_2,advance_in_person_1,advance_in_person_3
Fulton,02W,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",357,16,1,172,8,125,35
Fulton,03A,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",642,16,0,382,15,174,55
Fulton,03B,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",162,16,0,76,5,48,17
Fulton,03C,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",615,32,0,355,3,180,45
Fulton,03D,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",369,5,8,207,7,94,48
Fulton,03E,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",839,20,8,552,31,135,93
Fulton,03F,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",995,33,0,502,29,346,85
Fulton,03G,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",310,6,14,200,14,46,30
Fulton,03I,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",510,16,2,225,9,226,32
Fulton,03L,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",200,1,0,157,5,28,9
Fulton,03N,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",847,12,5,578,21,150,81
Fulton,03P1A,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",1766,70,1,883,71,598,143
Fulton,03P2,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",6,0,0,5,0,1,0
Fulton,03T,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",662,17,1,388,27,117,112
Fulton,04A,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",516,14,11,322,11,105,53
Fulton,04C,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",53,1,0,29,0,16,7
Fulton,04D,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",665,25,1,405,12,164,58
Fulton,04F,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",847,28,5,497,18,174,125
Fulton,04J,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",285,0,4,196,19,28,38
Fulton,04L,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",799,12,4,453,16,180,134
Fulton,04X2,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",329,7,1,158,4,102,57
Fulton,06E,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",1213,55,0,613,16,494,35
Fulton,06L1,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",501,45,0,245,6,192,13
Fulton,06R,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",944,40,0,518,15,319,52
Fulton,10G,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",767,34,1,303,11,351,67
Fulton,10J,State Representative,56,(DEM,"""ABLE"" MABLE THOMAS",444,13,3,268,2,131,27
Fulton,02A,State Representative,57,(DEM,PAT GARDNER,2512,145,1,1026,43,1102,195
Fulton,02B,State Representative,57,(DEM,PAT GARDNER,1144,23,24,543,19,246,289
Fulton,02L1,State Representative,57,(DEM,PAT GARDNER,3473,160,12,1623,93,1247,338
Fulton,04B,State Representative,57,(DEM,PAT GARDNER,863,29,15,455,55,159,150
Fulton,04G,State Representative,57,(DEM,PAT GARDNER,284,7,0,185,1,42,49
Fulton,04I,State Representative,57,(DEM,PAT GARDNER,500,22,6,181,8,84,199
Fulton,04K,State Representative,57,(DEM,PAT GARDNER,1156,49,1,648,23,244,191
Fulton,04S,State Representative,57,(DEM,PAT GARDNER,1020,34,3,570,8,99,306
Fulton,04T,State Representative,57,(DEM,PAT GARDNER,542,10,0,329,3,59,141
Fulton,04V,State Representative,57,(DEM,PAT GARDNER,1133,28,3,695,13,272,122
Fulton,04W,State Representative,57,(DEM,PAT GARDNER,782,3,137,527,55,35,25
Fulton,04X1,State Representative,57,(DEM,PAT GARDNER,877,23,4,417,10,147,276
Fulton,05D,State Representative,57,(DEM,PAT GARDNER,88,0,1,46,1,19,21
Fulton,06D,State Representative,57,(DEM,PAT GARDNER,5122,271,5,2144,80,2499,123
Fulton,06J,State Representative,57,(DEM,PAT GARDNER,1609,85,1,735,13,728,47
Fulton,10I,State Representative,57,(DEM,PAT GARDNER,242,18,0,55,4,81,84
Fulton,10K,State Representative,57,(DEM,PAT GARDNER,785,36,10,263,7,248,221
Fulton,10M,State Representative,57,(DEM,PAT GARDNER,1316,38,22,670,15,331,240
Fulton,11H,State Representative,57,(DEM,PAT GARDNER,326,13,1,121,4,71,116
Fulton,12K,State Representative,57,(DEM,PAT GARDNER,1112,22,4,611,5,333,137
Fulton,01D,State Representative,58,(DEM,PARK CANNON,273,15,0,124,6,80,48
Fulton,01F,State Representative,58,(DEM,PARK CANNON,430,6,3,291,1,103,26
Fulton,01H,State Representative,58,(DEM,PARK CANNON,351,19,1,175,5,83,68
Fulton,02C,State Representative,58,(DEM,PARK CANNON,1099,32,0,590,24,331,122
Fulton,02D,State Representative,58,(DEM,PARK CANNON,2423,86,3,1181,65,926,162
Fulton,02F2,State Representative,58,(DEM,PARK CANNON,413,8,1,196,5,182,21
Fulton,02G,State Representative,58,(DEM,PARK CANNON,2133,89,1,998,194,732,119
Fulton,02J,State Representative,58,(DEM,PARK CANNON,1277,46,0,694,11,473,53
Fulton,02K,State Representative,58,(DEM,PARK CANNON,837,38,1,413,28,327,30
Fulton,02S,State Representative,58,(DEM,PARK CANNON,394,27,0,191,18,122,36
Fulton,04M,State Representative,58,(DEM,PARK CANNON,275,10,0,191,3,15,56
Fulton,05A1,State Representative,58,(DEM,PARK CANNON,1579,62,0,830,44,503,140
Fulton,05B,State Representative,58,(DEM,PARK CANNON,795,26,10,453,29,140,137
Fulton,05C,State Representative,58,(DEM,PARK CANNON,64,4,0,27,1,22,10
Fulton,05F,State Representative,58,(DEM,PARK CANNON,130,1,0,64,2,36,27
Fulton,05J,State Representative,58,(DEM,PARK CANNON,378,9,0,208,16,108,37
Fulton,05K,State Representative,58,(DEM,PARK CANNON,1249,29,4,648,44,347,177
Fulton,06B,State Representative,58,(DEM,PARK CANNON,1064,25,0,479,9,530,21
Fulton,06F,State Representative,58,(DEM,PARK CANNON,1480,66,1,420,10,951,32
Fulton,06G,State Representative,58,(DEM,PARK CANNON,314,28,0,141,6,114,25
Fulton,11G,State Representative,58,(DEM,PARK CANNON,790,28,0,329,4,45,384
Fulton,11K,State Representative,58,(DEM,PARK CANNON,1025,30,0,421,4,105,465
Fulton,11R,State Representative,58,(DEM,PARK CANNON,615,24,1,248,4,24,314
Fulton,12A,State Representative,58,(DEM,PARK CANNON,2507,60,1,1352,19,603,472
Fulton,12I,State Representative,58,(DEM,PARK CANNON,377,21,1,146,0,29,180
Fulton,12L,State Representative,58,(DEM,PARK CANNON,223,7,0,142,2,12,60
Fulton,12N,State Representative,58,(DEM,PARK CANNON,286,5,2,179,2,77,21
Fulton,12S,State Representative,58,(DEM,PARK CANNON,882,16,27,317,2,492,28
Fulton,01A,State Representative,59,(DEM,DAVID DREYER,2164,65,5,1033,58,805,198
Fulton,01B,State Representative,59,(DEM,DAVID DREYER,2469,62,4,1381,53,812,157
Fulton,01C,State Representative,59,(DEM,DAVID DREYER,575,13,3,335,4,189,31
Fulton,01E,State Representative,59,(DEM,DAVID DREYER,2137,71,4,979,26,841,216
Fulton,01G,State Representative,59,(DEM,DAVID DREYER,1007,27,8,597,10,315,50
Fulton,01J,State Representative,59,(DEM,DAVID DREYER,1090,24,14,490,4,517,41
Fulton,01P,State Representative,59,(DEM,DAVID DREYER,499,21,1,335,3,120,19
Fulton,01R,State Representative,59,(DEM,DAVID DREYER,451,6,6,355,1,63,20
Fulton,01T,State Representative,59,(DEM,DAVID DREYER,726,17,5,429,4,228,43
Fulton,02E,State Representative,59,(DEM,DAVID DREYER,1307,38,1,689,22,493,64
Fulton,02F1,State Representative,59,(DEM,DAVID DREYER,1808,65,2,678,31,959,73
Fulton,05A2,State Representative,59,(DEM,DAVID DREYER,1817,57,3,975,42,592,148
Fulton,12E1,State Representative,59,(DEM,DAVID DREYER,526,18,32,264,0,87,125
Fulton,12F,State Representative,59,(DEM,DAVID DREYER,399,7,1,235,2,137,17
Fulton,12G,State Representative,59,(DEM,DAVID DREYER,380,9,1,288,3,48,31
Fulton,12H1,State Representative,59,(DEM,DAVID DREYER,280,4,7,180,1,46,42
Fulton,EP02A,State Representative,59,(DEM,DAVID DREYER,824,32,4,420,2,33,333
Fulton,EP02B,State Representative,59,(DEM,DAVID DREYER,847,24,2,411,5,54,351
Fulton,HP01,State Representative,59,(DEM,DAVID DREYER,1421,28,1,885,4,68,435
Fulton,01S,State Representative,60,(DEM,KIM SCHOFIELD,765,19,0,433,2,257,54
Fulton,11J,State Representative,60,(DEM,KIM SCHOFIELD,954,49,1,445,7,111,341
Fulton,12D,State Representative,60,(DEM,KIM SCHOFIELD,470,13,1,260,2,109,85
Fulton,12H2,State Representative,60,(DEM,KIM SCHOFIELD,1100,43,0,614,3,307,133
Fulton,12J,State Representative,60,(DEM,KIM SCHOFIELD,1035,32,0,608,7,220,168
Fulton,12M,State Representative,60,(DEM,KIM SCHOFIELD,1116,35,1,704,7,198,171
Fulton,CP01B,State Representative,60,(DEM,KIM SCHOFIELD,157,7,0,56,2,4,88
Fulton,CP02,State Representative,60,(DEM,KIM SCHOFIELD,479,14,0,179,2,6,278
Fulton,CP04A,State Representative,60,(DEM,KIM SCHOFIELD,2,0,0,0,0,1,1
Fulton,CP04B,State Representative,60,(DEM,KIM SCHOFIELD,13,0,0,3,0,0,10
Fulton,EP01A,State Representative,60,(DEM,KIM SCHOFIELD,1322,28,0,716,5,29,544
Fulton,EP01B,State Representative,60,(DEM,KIM SCHOFIELD,1425,43,1,702,2,52,625
Fulton,EP02C,State Representative,60,(DEM,KIM SCHOFIELD,205,3,0,85,1,5,111
Fulton,EP02D,State Representative,60,(DEM,KIM SCHOFIELD,174,4,0,81,1,12,76
Fulton,EP02E,State Representative,60,(DEM,KIM SCHOFIELD,574,14,1,286,2,25,246
Fulton,EP03A,State Representative,60,(DEM,KIM SCHOFIELD,2334,68,0,1059,20,109,1078
Fulton,10A,State Representative,61,(DEM,ROGER BRUCE,1503,41,0,620,28,723,91
Fulton,10C,State Representative,61,(DEM,ROGER BRUCE,1078,74,0,439,9,462,94
Fulton,11E1,State Representative,61,(DEM,ROGER BRUCE,596,16,1,263,5,73,238
Fulton,11E3,State Representative,61,(DEM,ROGER BRUCE,1765,29,2,659,13,175,887
Fulton,SC01A,State Representative,61,(DEM,ROGER BRUCE,22,2,0,5,1,1,13
Fulton,SC01B,State Representative,61,(DEM,ROGER BRUCE,1236,30,1,320,5,35,845
Fulton,SC01C,State Representative,61,(DEM,ROGER BRUCE,1416,33,0,265,5,38,1075
Fulton,SC01D,State Representative,61,(DEM,ROGER BRUCE,158,0,0,70,2,1,85
Fulton,SC14A,State Representative,61,(DEM,ROGER BRUCE,400,13,0,105,5,35,242
Fulton,SC14B,State Representative,61,(DEM,ROGER BRUCE,38,0,0,22,0,10,6
Fulton,SC16A,State Representative,61,(DEM,ROGER BRUCE,3057,75,0,760,23,153,2046
Fulton,SC16B,State Representative,61,(DEM,ROGER BRUCE,15,0,7,1,1,0,6
Fulton,SC18A,State Representative,61,(DEM,ROGER BRUCE,317,18,1,75,2,12,209
Fulton,CP011,State Representative,62,(DEM,WILLIAM K. BODDIE JR,519,7,0,199,1,10,302
Fulton,CP012,State Representative,62,(DEM,WILLIAM K. BODDIE JR,703,20,1,241,1,5,435
Fulton,EP03B,State Representative,62,(DEM,WILLIAM K. BODDIE JR,909,24,3,372,3,52,455
Fulton,EP04A,State Representative,62,(DEM,WILLIAM K. BODDIE JR,2523,50,1,1149,8,102,1213
Fulton,EP04B,State Representative,62,(DEM,WILLIAM K. BODDIE JR,1163,18,2,356,6,43,738
Fulton,SC05B,State Representative,62,(DEM,WILLIAM K. BODDIE JR,2084,44,0,505,13,38,1484
Fulton,SC05D,State Representative,62,(DEM,WILLIAM K. BODDIE JR,1366,18,1,459,4,19,865
Fulton,SC05E,State Representative,62,(DEM,WILLIAM K. BODDIE JR,371,15,0,113,1,3,239
Fulton,SC08C,State Representative,62,(DEM,WILLIAM K. BODDIE JR,51,0,0,7,1,2,41
Fulton,SC15,State Representative,62,(DEM,WILLIAM K. BODDIE JR,4023,87,7,1117,29,102,2681
Fulton,SC17A,State Representative,62,(DEM,WILLIAM K. BODDIE JR,42,0,0,10,0,1,31
Fulton,SC18B,State Representative,62,(DEM,WILLIAM K. BODDIE JR,440,17,0,111,2,11,299
Fulton,SC18C,State Representative,62,(DEM,WILLIAM K. BODDIE JR,1286,32,0,259,8,22,965
Fulton,SC19A,State Representative,62,(DEM,WILLIAM K. BODDIE JR,126,2,0,24,1,3,96
Fulton,SC20,State Representative,62,(DEM,WILLIAM K. BODDIE JR,1614,31,1,307,4,15,1256
Fulton,UC01E,State Representative,62,(DEM,WILLIAM K. BODDIE JR,205,4,0,55,1,5,140
Fulton,UC02B,State Representative,62,(DEM,WILLIAM K. BODDIE JR,14,0,2,5,0,0,7
Fulton,CP05B,State Representative,63,(DEM,DEBRA BAZEMORE,70,2,0,32,1,2,33
Fulton,CP06A,State Representative,63,(DEM,DEBRA BAZEMORE,194,4,4,97,1,10,78
Fulton,CP07B,State Representative,63,(DEM,DEBRA BAZEMORE,2,0,0,2,0,0,0
Fulton,CP081,State Representative,63,(DEM,DEBRA BAZEMORE,73,1,2,48,0,2,20
Fulton,CP083,State Representative,63,(DEM,DEBRA BAZEMORE,24,0,0,20,0,1,3
Fulton,CP084,State Representative,63,(DEM,DEBRA BAZEMORE,1,0,0,1,0,0,0
Fulton,CP08A,State Representative,63,(DEM,DEBRA BAZEMORE,162,4,2,109,0,4,43
Fulton,SC08D,State Representative,63,(DEM,DEBRA BAZEMORE,305,3,1,127,2,5,167
Fulton,SC09A,State Representative,63,(DEM,DEBRA BAZEMORE,787,12,7,375,4,22,367
Fulton,SC09C,State Representative,63,(DEM,DEBRA BAZEMORE,784,29,0,326,4,23,402
Fulton,SC10,State Representative,63,(DEM,DEBRA BAZEMORE,626,13,4,323,2,18,266
Fulton,SC11A,State Representative,63,(DEM,DEBRA BAZEMORE,780,24,6,341,3,14,392
Fulton,SC23A,State Representative,63,(DEM,DEBRA BAZEMORE,1653,31,6,859,7,40,710
Fulton,SC23C,State Representative,63,(DEM,DEBRA BAZEMORE,1241,23,1,646,4,30,537
Fulton,SC27,State Representative,63,(DEM,DEBRA BAZEMORE,1207,38,5,419,4,26,715
Fulton,UC01B,State Representative,63,(DEM,DEBRA BAZEMORE,201,2,0,100,6,5,88
Fulton,CP051,State Representative,64,(DEM,DERRICK L. JACKSON,817,15,0,322,4,11,465
Fulton,CP07C,State Representative,64,(DEM,DERRICK L. JACKSON,44,1,0,25,1,0,17
Fulton,CP07D,State Representative,64,(DEM,DERRICK L. JACKSON,193,5,0,118,0,3,67
Fulton,CP07E,State Representative,64,(DEM,DERRICK L. JACKSON,36,0,0,18,2,0,16
Fulton,CP07F,State Representative,64,(DEM,DERRICK L. JACKSON,49,0,0,32,0,1,16
Fulton,FA01C,State Representative,64,(DEM,DERRICK L. JACKSON,372,12,0,176,4,8,172
Fulton,SC08B,State Representative,64,(DEM,DERRICK L. JACKSON,1901,36,0,699,5,44,1117
Fulton,SC08E,State Representative,64,(DEM,DERRICK L. JACKSON,304,2,0,142,2,10,148
Fulton,SC09B,State Representative,64,(DEM,DERRICK L. JACKSON,1037,36,0,336,0,28,637
Fulton,SC11B,State Representative,64,(DEM,DERRICK L. JACKSON,841,26,0,343,0,21,451
Fulton,SC17C,State Representative,64,(DEM,DERRICK L. JACKSON,634,14,0,166,1,5,448
Fulton,SC19B,State Representative,64,(DEM,DERRICK L. JACKSON,652,16,0,306,0,9,321
Fulton,SC211,State Representative,64,(DEM,DERRICK L. JACKSON,801,14,1,330,4,27,425
Fulton,SC212,State Representative,64,(DEM,DERRICK L. JACKSON,1833,32,0,740,8,41,1012
Fulton,SC23B,State Representative,64,(DEM,DERRICK L. JACKSON,274,16,0,134,3,5,116
Fulton,SC29A,State Representative,64,(DEM,DERRICK L. JACKSON,1473,53,0,581,5,24,810
Fulton,UC031,State Representative,64,(DEM,DERRICK L. JACKSON,1013,35,0,515,4,16,443
Fulton,UC032,State Representative,64,(DEM,DERRICK L. JACKSON,159,8,0,81,0,5,65
Fulton,CH01,State Representative,65,(DEM,SHARON BEASLEY-TEAGUE,128,2,0,72,0,2,52
Fulton,CH02,State Representative,65,(DEM,SHARON BEASLEY-TEAGUE,122,4,1,81,1,2,33
Fulton,CH03,State Representative,65,(DEM,SHARON BEASLEY-TEAGUE,128,2,0,83,0,1,42
Fulton,CH04A,State Representative,65,(DEM,SHARON BEASLEY-TEAGUE,251,10,0,147,2,4,88
Fulton,CH05,State Representative,65,(DEM,SHARON BEASLEY-TEAGUE,126,7,0,83,0,4,32
Fulton,FA01A,State Representative,65,(DEM,SHARON BEASLEY-TEAGUE,1931,47,7,774,3,22,1078
Fulton,FA01B,State Representative,65,(DEM,SHARON BEASLEY-TEAGUE,2701,52,4,1125,5,44,1471
Fulton,PA01,State Representative,65,(DEM,SHARON BEASLEY-TEAGUE,1086,23,3,664,2,15,379
Fulton,SC04,State Representative,65,(DEM,SHARON BEASLEY-TEAGUE,462,13,1,240,1,9,198
Fulton,SC05A,State Representative,65,(DEM,SHARON BEASLEY-TEAGUE,396,9,1,137,2,8,239
Fulton,SC07A,State Representative,65,(DEM,SHARON BEASLEY-TEAGUE,3423,85,5,1129,17,65,2122
Fulton,SC07C,State Representative,65,(DEM,SHARON BEASLEY-TEAGUE,9,0,3,2,0,0,4
Fulton,SC08F,State Representative,65,(DEM,SHARON BEASLEY-TEAGUE,341,8,0,114,0,7,212
Fulton,SC08G,State Representative,65,(DEM,SHARON BEASLEY-TEAGUE,8,0,0,0,0,0,8
Fulton,SC08H,State Representative,65,(DEM,SHARON BEASLEY-TEAGUE,3,0,0,1,0,0,2
Fulton,SC13,State Representative,65,(DEM,SHARON BEASLEY-TEAGUE,1542,40,1,402,13,27,1059
Fulton,SC17B,State Representative,65,(DEM,SHARON BEASLEY-TEAGUE,3,0,0,0,0,0,3
Fulton,UC01A,State Representative,65,(DEM,SHARON BEASLEY-TEAGUE,1635,35,5,815,14,28,738
Fulton,UC01D,State Representative,65,(DEM,SHARON BEASLEY-TEAGUE,2,0,0,0,0,0,2
Fulton,UC02A,State Representative,65,(DEM,SHARON BEASLEY-TEAGUE,4078,97,14,1624,10,63,2270
Fulton,SS07C,State Representative,80,(REP,MEAGAN HANSON,228,37,1,83,85,22,0
Fulton,SS08A,State Representative,80,(REP,MEAGAN HANSON,254,9,0,146,82,17,0
Fulton,SS08D,State Representative,80,(REP,MEAGAN HANSON,310,12,3,140,137,18,0
Fulton,SS11C,State Representative,80,(REP,MEAGAN HANSON,28,1,0,16,10,1,0
Fulton,SS12,State Representative,80,(REP,MEAGAN HANSON,940,65,0,412,130,329,4
Fulton,SS14,State Representative,80,(REP,MEAGAN HANSON,646,28,0,307,29,281,1
Fulton,SS29A,State Representative,80,(REP,MEAGAN HANSON,691,33,0,354,292,9,3
Fulton,SS07C,State Representative,80,DEM,MATTHEW WILSON,196,52,0,59,70,14,1
Fulton,SS08A,State Representative,80,DEM,MATTHEW WILSON,488,19,0,225,207,31,6
Fulton,SS08D,State Representative,80,DEM,MATTHEW WILSON,523,39,5,210,229,34,6
Fulton,SS11C,State Representative,80,DEM,MATTHEW WILSON,111,2,0,60,28,20,1
Fulton,SS12,State Representative,80,DEM,MATTHEW WILSON,744,82,0,247,134,278,3
Fulton,SS14,State Representative,80,DEM,MATTHEW WILSON,315,24,0,86,12,190,3
Fulton,SS29A,State Representative,80,DEM,MATTHEW WILSON,866,58,0,339,435,25,9
Fulton,JC13A,State Representative,95,(REP,SCOTT HILTON,971,33,0,352,581,5,0
Fulton,JC13A,State Representative,95,DEM,BETH MOORE,459,35,0,144,270,9,1
Fulton,01A,CO COMM CHAIRPERSON,,D,R. PITTS,2139,62,10,1019,56,798,194
Fulton,01B,CO COMM CHAIRPERSON,,D,R. PITTS,2432,60,6,1353,53,801,159
Fulton,01C,CO COMM CHAIRPERSON,,D,R. PITTS,583,12,6,341,4,189,31
Fulton,01D,CO COMM CHAIRPERSON,,D,R. PITTS,281,15,0,128,6,82,50
Fulton,01E,CO COMM CHAIRPERSON,,D,R. PITTS,2112,71,10,956,26,834,215
Fulton,01F,CO COMM CHAIRPERSON,,D,R. PITTS,437,6,6,292,1,102,30
Fulton,01G,CO COMM CHAIRPERSON,,D,R. PITTS,1015,28,17,596,10,315,49
Fulton,01H,CO COMM CHAIRPERSON,,D,R. PITTS,353,17,3,175,5,86,67
Fulton,01J,CO COMM CHAIRPERSON,,D,R. PITTS,1113,24,23,486,4,531,45
Fulton,01P,CO COMM CHAIRPERSON,,D,R. PITTS,511,21,4,343,3,122,18
Fulton,01R,CO COMM CHAIRPERSON,,D,R. PITTS,464,6,9,362,1,65,21
Fulton,01S,CO COMM CHAIRPERSON,,D,R. PITTS,769,19,0,437,2,259,52
Fulton,01T,CO COMM CHAIRPERSON,,D,R. PITTS,714,16,8,423,2,224,41
Fulton,02A,CO COMM CHAIRPERSON,,D,R. PITTS,2513,145,4,1023,44,1101,196
Fulton,02B,CO COMM CHAIRPERSON,,D,R. PITTS,1125,19,34,534,18,244,276
Fulton,02C,CO COMM CHAIRPERSON,,D,R. PITTS,1110,31,7,603,24,324,121
Fulton,02D,CO COMM CHAIRPERSON,,D,R. PITTS,2427,85,8,1187,65,920,162
Fulton,02E,CO COMM CHAIRPERSON,,D,R. PITTS,1282,34,4,680,21,479,64
Fulton,02F1,CO COMM CHAIRPERSON,,D,R. PITTS,1796,68,8,674,30,946,70
Fulton,02F2,CO COMM CHAIRPERSON,,D,R. PITTS,418,8,4,198,5,182,21
Fulton,02G,CO COMM CHAIRPERSON,,D,R. PITTS,2111,86,10,984,187,724,120
Fulton,02J,CO COMM CHAIRPERSON,,D,R. PITTS,1261,44,3,691,10,461,52
Fulton,02K,CO COMM CHAIRPERSON,,D,R. PITTS,830,38,2,408,25,327,30
Fulton,02L1,CO COMM CHAIRPERSON,,D,R. PITTS,3473,161,21,1621,94,1239,337
Fulton,02L2,CO COMM CHAIRPERSON,,D,R. PITTS,677,29,2,298,25,260,63
Fulton,02S,CO COMM CHAIRPERSON,,D,R. PITTS,403,27,4,194,17,125,36
Fulton,02W,CO COMM CHAIRPERSON,,D,R. PITTS,355,15,1,173,8,123,35
Fulton,03A,CO COMM CHAIRPERSON,,D,R. PITTS,656,15,2,392,14,176,57
Fulton,03B,CO COMM CHAIRPERSON,,D,R. PITTS,165,16,1,76,5,49,18
Fulton,03C,CO COMM CHAIRPERSON,,D,R. PITTS,632,32,6,364,3,183,44
Fulton,03D,CO COMM CHAIRPERSON,,D,R. PITTS,369,5,10,202,8,96,48
Fulton,03E,CO COMM CHAIRPERSON,,D,R. PITTS,858,19,15,557,31,140,96
Fulton,03F,CO COMM CHAIRPERSON,,D,R. PITTS,997,32,3,503,28,344,87
Fulton,03G,CO COMM CHAIRPERSON,,D,R. PITTS,339,6,37,206,14,46,30
Fulton,03H,CO COMM CHAIRPERSON,,D,R. PITTS,339,13,2,164,8,116,36
Fulton,03I,CO COMM CHAIRPERSON,,D,R. PITTS,510,15,8,224,9,222,32
Fulton,03L,CO COMM CHAIRPERSON,,D,R. PITTS,203,1,1,160,5,27,9
Fulton,03M,CO COMM CHAIRPERSON,,D,R. PITTS,363,21,1,244,3,83,11
Fulton,03N,CO COMM CHAIRPERSON,,D,R. PITTS,885,15,12,599,21,156,82
Fulton,03P1A,CO COMM CHAIRPERSON,,D,R. PITTS,1767,69,7,884,71,595,141
Fulton,03P2,CO COMM CHAIRPERSON,,D,R. PITTS,7,0,0,6,0,1,0
Fulton,03S,CO COMM CHAIRPERSON,,D,R. PITTS,349,7,3,198,3,118,20
Fulton,03T,CO COMM CHAIRPERSON,,D,R. PITTS,672,17,4,394,26,115,116
Fulton,04A,CO COMM CHAIRPERSON,,D,R. PITTS,530,14,17,326,11,108,54
Fulton,04B,CO COMM CHAIRPERSON,,D,R. PITTS,879,31,21,457,54,165,151
Fulton,04C,CO COMM CHAIRPERSON,,D,R. PITTS,53,1,0,29,0,16,7
Fulton,04D,CO COMM CHAIRPERSON,,D,R. PITTS,669,24,4,410,13,161,57
Fulton,04F,CO COMM CHAIRPERSON,,D,R. PITTS,866,29,11,502,19,173,132
Fulton,04G,CO COMM CHAIRPERSON,,D,R. PITTS,291,7,3,187,1,42,51
Fulton,04I,CO COMM CHAIRPERSON,,D,R. PITTS,500,22,8,178,9,84,199
Fulton,04J,CO COMM CHAIRPERSON,,D,R. PITTS,305,0,25,194,19,28,39
Fulton,04K,CO COMM CHAIRPERSON,,D,R. PITTS,1180,49,7,659,24,247,194
Fulton,04L,CO COMM CHAIRPERSON,,D,R. PITTS,802,11,8,451,16,181,135
Fulton,04M,CO COMM CHAIRPERSON,,D,R. PITTS,281,10,1,195,3,16,56
Fulton,04S,CO COMM CHAIRPERSON,,D,R. PITTS,1037,34,8,585,6,98,306
Fulton,04T,CO COMM CHAIRPERSON,,D,R. PITTS,547,12,2,332,3,58,140
Fulton,04V,CO COMM CHAIRPERSON,,D,R. PITTS,1147,27,13,698,13,271,125
Fulton,04W,CO COMM CHAIRPERSON,,D,R. PITTS,794,3,152,524,55,34,26
Fulton,04X1,CO COMM CHAIRPERSON,,D,R. PITTS,904,25,11,427,11,149,281
Fulton,04X2,CO COMM CHAIRPERSON,,D,R. PITTS,330,8,2,156,4,102,58
Fulton,05A1,CO COMM CHAIRPERSON,,D,R. PITTS,1570,61,4,825,44,496,140
Fulton,05A2,CO COMM CHAIRPERSON,,D,R. PITTS,1814,56,9,970,43,591,145
Fulton,05B,CO COMM CHAIRPERSON,,D,R. PITTS,818,25,13,469,28,140,143
Fulton,05C,CO COMM CHAIRPERSON,,D,R. PITTS,64,4,0,27,1,22,10
Fulton,05D,CO COMM CHAIRPERSON,,D,R. PITTS,88,0,2,46,1,19,20
Fulton,05F,CO COMM CHAIRPERSON,,D,R. PITTS,131,1,1,64,2,36,27
Fulton,05J,CO COMM CHAIRPERSON,,D,R. PITTS,375,8,2,206,16,107,36
Fulton,05K,CO COMM CHAIRPERSON,,D,R. PITTS,1253,30,10,650,45,344,174
Fulton,06B,CO COMM CHAIRPERSON,,D,R. PITTS,1046,24,1,472,8,520,21
Fulton,06D,CO COMM CHAIRPERSON,,D,R. PITTS,5022,259,16,2108,77,2444,118
Fulton,06E,CO COMM CHAIRPERSON,,D,R. PITTS,1221,56,3,618,15,493,36
Fulton,06F,CO COMM CHAIRPERSON,,D,R. PITTS,1472,62,5,418,10,944,33
Fulton,06G,CO COMM CHAIRPERSON,,D,R. PITTS,317,27,1,145,5,116,23
Fulton,06I,CO COMM CHAIRPERSON,,D,R. PITTS,1769,51,10,813,36,808,51
Fulton,06J,CO COMM CHAIRPERSON,,D,R. PITTS,1566,84,1,708,14,716,43
Fulton,06L1,CO COMM CHAIRPERSON,,D,R. PITTS,520,45,2,252,6,201,14
Fulton,06L2,CO COMM CHAIRPERSON,,D,R. PITTS,369,34,0,185,1,143,6
Fulton,06N,CO COMM CHAIRPERSON,,D,R. PITTS,826,37,2,337,11,405,34
Fulton,06Q,CO COMM CHAIRPERSON,,D,R. PITTS,276,2,1,139,10,111,13
Fulton,06R,CO COMM CHAIRPERSON,,D,R. PITTS,976,40,2,534,15,330,55
Fulton,07A,CO COMM CHAIRPERSON,,D,R. PITTS,3041,166,11,1278,59,1502,25
Fulton,07B,CO COMM CHAIRPERSON,,D,R. PITTS,1418,91,2,597,18,702,8
