county,precinct,office,district,party,candidate,votes,provisional,absentee_by_mail,election_day,advance_in_person_3,advance_in_person_2,advance_in_person_1
Fulton,EP02A,Secretary Of State,,DEM,JOHN BARROW,262,1,15,186,0,57,3
Fulton,EP02B,Secretary Of State,,DEM,JOHN BARROW,404,1,6,294,0,97,6
Fulton,EP02C,Secretary Of State,,DEM,JOHN BARROW,74,0,1,52,0,19,2
Fulton,EP02D,Secretary Of State,,DEM,JOHN BARROW,46,0,0,31,0,13,2
Fulton,EP02E,Secretary Of State,,DEM,JOHN BARROW,171,1,9,119,0,38,4
Fulton,EP03A,Secretary Of State,,DEM,JOHN BARROW,993,0,26,685,1,255,26
Fulton,EP03B,Secretary Of State,,DEM,JOHN BARROW,454,0,13,311,1,117,12
Fulton,EP04A,Secretary Of State,,DEM,JOHN BARROW,807,6,11,550,1,217,22
Fulton,EP04B,Secretary Of State,,DEM,JOHN BARROW,366,1,1,238,0,120,6
Fulton,FA01A,Secretary Of State,,DEM,JOHN BARROW,657,0,15,449,0,188,5
Fulton,FA01B,Secretary Of State,,DEM,JOHN BARROW,812,1,12,552,1,231,15
Fulton,FA01C,Secretary Of State,,DEM,JOHN BARROW,110,0,3,78,0,25,4
Fulton,HP01,Secretary Of State,,DEM,JOHN BARROW,502,2,6,412,1,68,13
Fulton,JC01,Secretary Of State,,DEM,JOHN BARROW,553,0,6,374,170,0,3
Fulton,JC02,Secretary Of State,,DEM,JOHN BARROW,265,0,19,169,76,0,1
Fulton,JC03A,Secretary Of State,,DEM,JOHN BARROW,62,0,0,34,28,0,0
Fulton,JC03B,Secretary Of State,,DEM,JOHN BARROW,184,0,5,131,47,0,1
Fulton,JC04A,Secretary Of State,,DEM,JOHN BARROW,433,1,7,228,195,1,1
Fulton,JC04B,Secretary Of State,,DEM,JOHN BARROW,25,0,1,16,8,0,0
Fulton,JC05,Secretary Of State,,DEM,JOHN BARROW,232,2,5,134,90,0,1
Fulton,JC06,Secretary Of State,,DEM,JOHN BARROW,197,1,8,141,47,0,0
Fulton,JC07,Secretary Of State,,DEM,JOHN BARROW,435,3,11,260,160,0,1
Fulton,JC08,Secretary Of State,,DEM,JOHN BARROW,328,2,6,190,130,0,0
Fulton,JC09,Secretary Of State,,DEM,JOHN BARROW,373,2,6,218,145,0,2
Fulton,JC10,Secretary Of State,,DEM,JOHN BARROW,297,1,13,172,110,1,0
Fulton,JC11,Secretary Of State,,DEM,JOHN BARROW,309,1,20,170,114,1,3
Fulton,JC12,Secretary Of State,,DEM,JOHN BARROW,212,0,21,119,69,0,3
Fulton,JC13A,Secretary Of State,,DEM,JOHN BARROW,153,1,6,103,41,0,2
Fulton,JC13B,Secretary Of State,,DEM,JOHN BARROW,15,0,0,11,4,0,0
Fulton,JC14,Secretary Of State,,DEM,JOHN BARROW,239,0,6,149,81,1,2
Fulton,JC15,Secretary Of State,,DEM,JOHN BARROW,93,0,3,61,25,0,4
Fulton,JC16,Secretary Of State,,DEM,JOHN BARROW,336,1,7,259,69,0,0
Fulton,JC18,Secretary Of State,,DEM,JOHN BARROW,368,3,6,210,147,0,2
Fulton,JC19,Secretary Of State,,DEM,JOHN BARROW,513,2,11,306,190,2,2
Fulton,ML011,Secretary Of State,,DEM,JOHN BARROW,216,0,7,110,98,0,1
Fulton,ML012,Secretary Of State,,DEM,JOHN BARROW,32,0,3,10,19,0,0
Fulton,ML01B,Secretary Of State,,DEM,JOHN BARROW,15,0,0,8,6,0,1
Fulton,ML021,Secretary Of State,,DEM,JOHN BARROW,95,0,3,49,43,0,0
Fulton,ML022,Secretary Of State,,DEM,JOHN BARROW,13,0,2,5,6,0,0
Fulton,ML023,Secretary Of State,,DEM,JOHN BARROW,87,0,0,46,39,0,2
Fulton,ML024,Secretary Of State,,DEM,JOHN BARROW,2,0,0,0,2,0,0
Fulton,ML03,Secretary Of State,,DEM,JOHN BARROW,256,2,7,152,94,0,1
Fulton,ML04A,Secretary Of State,,DEM,JOHN BARROW,142,2,7,75,55,0,3
Fulton,ML04B,Secretary Of State,,DEM,JOHN BARROW,92,0,3,50,39,0,0
Fulton,ML04C,Secretary Of State,,DEM,JOHN BARROW,3,0,0,1,2,0,0
Fulton,ML05A,Secretary Of State,,DEM,JOHN BARROW,3,0,1,1,1,0,0
Fulton,ML05B,Secretary Of State,,DEM,JOHN BARROW,25,0,3,19,3,0,0
Fulton,ML05C,Secretary Of State,,DEM,JOHN BARROW,422,3,24,241,150,2,2
Fulton,ML06A,Secretary Of State,,DEM,JOHN BARROW,173,0,8,121,44,0,0
Fulton,ML06B,Secretary Of State,,DEM,JOHN BARROW,304,1,8,201,94,0,0
Fulton,ML071,Secretary Of State,,DEM,JOHN BARROW,5,0,1,2,2,0,0
Fulton,ML072,Secretary Of State,,DEM,JOHN BARROW,88,0,0,61,26,0,1
Fulton,ML07A,Secretary Of State,,DEM,JOHN BARROW,50,0,4,29,17,0,0
Fulton,MP01,Secretary Of State,,DEM,JOHN BARROW,100,2,5,85,8,0,0
Fulton,PA01,Secretary Of State,,DEM,JOHN BARROW,335,0,9,272,0,53,1
Fulton,RW01,Secretary Of State,,DEM,JOHN BARROW,554,1,35,348,159,1,10
Fulton,RW02,Secretary Of State,,DEM,JOHN BARROW,537,1,23,388,121,0,4
Fulton,RW03,Secretary Of State,,DEM,JOHN BARROW,572,6,25,385,151,1,4
Fulton,RW04,Secretary Of State,,DEM,JOHN BARROW,310,1,6,159,143,0,1
Fulton,RW05,Secretary Of State,,DEM,JOHN BARROW,222,3,7,148,64,0,0
Fulton,RW06,Secretary Of State,,DEM,JOHN BARROW,376,2,4,242,127,0,1
Fulton,RW07A,Secretary Of State,,DEM,JOHN BARROW,157,0,4,119,33,0,1
Fulton,RW07B,Secretary Of State,,DEM,JOHN BARROW,34,0,0,28,6,0,0
Fulton,RW08,Secretary Of State,,DEM,JOHN BARROW,258,0,24,161,72,0,1
Fulton,RW09,Secretary Of State,,DEM,JOHN BARROW,551,0,24,344,177,0,6
Fulton,RW10,Secretary Of State,,DEM,JOHN BARROW,417,0,12,288,117,0,0
Fulton,RW11A,Secretary Of State,,DEM,JOHN BARROW,319,1,9,235,72,0,2
Fulton,RW12,Secretary Of State,,DEM,JOHN BARROW,664,0,23,409,229,0,3
Fulton,RW13,Secretary Of State,,DEM,JOHN BARROW,462,0,8,310,143,0,1
Fulton,RW16,Secretary Of State,,DEM,JOHN BARROW,228,0,7,149,71,0,1
Fulton,RW17,Secretary Of State,,DEM,JOHN BARROW,456,1,13,308,133,0,1
Fulton,RW19,Secretary Of State,,DEM,JOHN BARROW,227,0,11,141,73,0,2
Fulton,RW20,Secretary Of State,,DEM,JOHN BARROW,342,0,7,187,146,0,2
Fulton,RW21,Secretary Of State,,DEM,JOHN BARROW,300,0,10,158,127,2,3
Fulton,RW22A,Secretary Of State,,DEM,JOHN BARROW,442,3,12,285,141,0,1
Fulton,SC01A,Secretary Of State,,DEM,JOHN BARROW,8,0,0,2,0,6,0
Fulton,SC01B,Secretary Of State,,DEM,JOHN BARROW,555,1,4,352,3,186,9
Fulton,SC01C,Secretary Of State,,DEM,JOHN BARROW,746,4,7,375,2,344,14
Fulton,SC01D,Secretary Of State,,DEM,JOHN BARROW,32,0,0,25,0,7,0
Fulton,SC02,Secretary Of State,,DEM,JOHN BARROW,347,1,4,202,0,137,3
Fulton,SC04,Secretary Of State,,DEM,JOHN BARROW,155,0,3,117,0,35,0
Fulton,SC05A,Secretary Of State,,DEM,JOHN BARROW,129,0,1,77,0,48,3
Fulton,SC05B,Secretary Of State,,DEM,JOHN BARROW,810,1,16,475,1,305,12
Fulton,SC05D,Secretary Of State,,DEM,JOHN BARROW,521,2,3,374,0,140,2
Fulton,SC05E,Secretary Of State,,DEM,JOHN BARROW,152,0,6,88,0,53,5
Fulton,SC07A,Secretary Of State,,DEM,JOHN BARROW,1170,1,20,702,3,432,12
Fulton,SC07C,Secretary Of State,,DEM,JOHN BARROW,2,0,0,0,0,2,0
Fulton,SC08B,Secretary Of State,,DEM,JOHN BARROW,684,1,16,434,2,220,11
Fulton,SC08C,Secretary Of State,,DEM,JOHN BARROW,22,0,0,11,0,10,1
Fulton,SC08D,Secretary Of State,,DEM,JOHN BARROW,82,0,2,58,1,18,3
Fulton,SC08E,Secretary Of State,,DEM,JOHN BARROW,82,1,1,63,0,16,1
Fulton,SC08F,Secretary Of State,,DEM,JOHN BARROW,111,0,2,41,0,67,1
Fulton,SC08G,Secretary Of State,,DEM,JOHN BARROW,0,0,0,0,0,0,0
Fulton,SC08H,Secretary Of State,,DEM,JOHN BARROW,0,0,0,0,0,0,0
Fulton,SC09A,Secretary Of State,,DEM,JOHN BARROW,264,3,6,191,0,58,6
Fulton,SC09B,Secretary Of State,,DEM,JOHN BARROW,387,1,15,257,0,107,7
Fulton,SC09C,Secretary Of State,,DEM,JOHN BARROW,295,0,10,211,0,68,6
Fulton,SC10,Secretary Of State,,DEM,JOHN BARROW,186,0,7,146,0,28,5
Fulton,SC11A,Secretary Of State,,DEM,JOHN BARROW,303,0,8,217,1,73,4
Fulton,SC11B,Secretary Of State,,DEM,JOHN BARROW,323,1,8,221,0,89,4
Fulton,SC13,Secretary Of State,,DEM,JOHN BARROW,554,3,6,328,2,203,12
Fulton,SC14A,Secretary Of State,,DEM,JOHN BARROW,144,2,4,71,0,60,7
Fulton,SC14B,Secretary Of State,,DEM,JOHN BARROW,8,0,0,5,0,1,2
Fulton,SC15,Secretary Of State,,DEM,JOHN BARROW,1534,2,20,944,1,545,22
Fulton,SC16A,Secretary Of State,,DEM,JOHN BARROW,1401,8,25,801,3,529,35
Fulton,SC16B,Secretary Of State,,DEM,JOHN BARROW,4,0,0,3,0,1,0
Fulton,SC17A,Secretary Of State,,DEM,JOHN BARROW,22,0,0,15,0,7,0
Fulton,SC17B,Secretary Of State,,DEM,JOHN BARROW,2,0,0,0,0,1,1
Fulton,SC17C,Secretary Of State,,DEM,JOHN BARROW,262,0,5,148,0,107,2
Fulton,SC18A,Secretary Of State,,DEM,JOHN BARROW,117,1,6,56,0,50,4
Fulton,SC18B,Secretary Of State,,DEM,JOHN BARROW,184,0,4,110,0,68,2
Fulton,SC18C,Secretary Of State,,DEM,JOHN BARROW,643,0,7,322,1,299,14
Fulton,SC19A,Secretary Of State,,DEM,JOHN BARROW,57,0,0,31,0,26,0
Fulton,SC19B,Secretary Of State,,DEM,JOHN BARROW,279,0,5,196,0,76,2
Fulton,SC20,Secretary Of State,,DEM,JOHN BARROW,770,3,8,409,0,344,6
Fulton,SC211,Secretary Of State,,DEM,JOHN BARROW,256,2,4,181,0,63,6
Fulton,SC212,Secretary Of State,,DEM,JOHN BARROW,476,0,7,340,0,123,6
Fulton,SC23A,Secretary Of State,,DEM,JOHN BARROW,559,0,11,442,0,98,8
Fulton,SC23B,Secretary Of State,,DEM,JOHN BARROW,86,0,5,62,0,17,2
Fulton,SC23C,Secretary Of State,,DEM,JOHN BARROW,392,0,9,299,0,80,4
Fulton,SC27,Secretary Of State,,DEM,JOHN BARROW,477,0,14,301,3,146,13
Fulton,SC29A,Secretary Of State,,DEM,JOHN BARROW,505,3,24,295,0,178,5
Fulton,SC30A,Secretary Of State,,DEM,JOHN BARROW,38,1,7,24,0,5,1
Fulton,SC30B,Secretary Of State,,DEM,JOHN BARROW,183,1,2,123,1,40,16
Fulton,SS01,Secretary Of State,,DEM,JOHN BARROW,602,37,37,351,172,0,5
Fulton,SS02A,Secretary Of State,,DEM,JOHN BARROW,190,0,9,100,78,1,2
Fulton,SS02B,Secretary Of State,,DEM,JOHN BARROW,191,0,2,118,70,0,1
Fulton,SS03,Secretary Of State,,DEM,JOHN BARROW,258,2,12,168,68,0,8
Fulton,SS04,Secretary Of State,,DEM,JOHN BARROW,449,6,21,293,125,1,3
Fulton,SS05,Secretary Of State,,DEM,JOHN BARROW,337,1,17,210,94,0,15
Fulton,SS06,Secretary Of State,,DEM,JOHN BARROW,236,0,7,148,67,0,14
Fulton,SS07A,Secretary Of State,,DEM,JOHN BARROW,134,3,16,56,51,0,8
Fulton,SS07B,Secretary Of State,,DEM,JOHN BARROW,86,1,7,54,21,0,3
Fulton,SS07C,Secretary Of State,,DEM,JOHN BARROW,94,1,38,44,9,0,2
Fulton,SS08A,Secretary Of State,,DEM,JOHN BARROW,167,1,5,139,20,0,2
Fulton,SS08B,Secretary Of State,,DEM,JOHN BARROW,83,0,1,45,31,0,6
Fulton,SS08C,Secretary Of State,,DEM,JOHN BARROW,99,1,0,63,30,0,5
Fulton,SS08D,Secretary Of State,,DEM,JOHN BARROW,163,0,14,115,29,0,5
Fulton,SS09A,Secretary Of State,,DEM,JOHN BARROW,466,1,25,265,25,1,149
Fulton,SS09B,Secretary Of State,,DEM,JOHN BARROW,541,0,17,284,43,2,195
Fulton,SS11A,Secretary Of State,,DEM,JOHN BARROW,420,5,19,273,44,1,78
Fulton,SS11B,Secretary Of State,,DEM,JOHN BARROW,155,0,6,88,14,0,47
Fulton,SS11C,Secretary Of State,,DEM,JOHN BARROW,25,0,0,18,6,0,1
Fulton,SS11D,Secretary Of State,,DEM,JOHN BARROW,45,0,1,26,2,0,16
Fulton,SS12,Secretary Of State,,DEM,JOHN BARROW,372,3,27,226,26,0,90
Fulton,SS13A,Secretary Of State,,DEM,JOHN BARROW,201,0,4,146,3,0,48
Fulton,SS13B,Secretary Of State,,DEM,JOHN BARROW,91,2,6,56,2,1,24
Fulton,SS14,Secretary Of State,,DEM,JOHN BARROW,170,0,6,103,2,0,59
Fulton,SS15A,Secretary Of State,,DEM,JOHN BARROW,294,8,4,213,63,3,3
Fulton,SS15B,Secretary Of State,,DEM,JOHN BARROW,205,3,2,148,52,0,0
Fulton,SS16,Secretary Of State,,DEM,JOHN BARROW,367,1,11,248,65,0,42
Fulton,SS17,Secretary Of State,,DEM,JOHN BARROW,394,13,14,219,145,0,3
Fulton,SS18A,Secretary Of State,,DEM,JOHN BARROW,105,0,6,64,34,0,1
Fulton,SS18B,Secretary Of State,,DEM,JOHN BARROW,40,1,0,29,8,0,2
Fulton,SS19A,Secretary Of State,,DEM,JOHN BARROW,397,2,7,245,138,0,5
Fulton,SS19B,Secretary Of State,,DEM,JOHN BARROW,305,1,4,198,97,0,5
Fulton,SS20,Secretary Of State,,DEM,JOHN BARROW,265,0,15,160,86,0,4
Fulton,SS22,Secretary Of State,,DEM,JOHN BARROW,317,6,34,176,97,3,1
Fulton,SS26,Secretary Of State,,DEM,JOHN BARROW,433,1,12,289,128,1,2
Fulton,SS29A,Secretary Of State,,DEM,JOHN BARROW,328,7,13,207,96,0,5
Fulton,SS31,Secretary Of State,,DEM,JOHN BARROW,206,2,19,107,39,0,39
Fulton,UC01A,Secretary Of State,,DEM,JOHN BARROW,400,3,7,288,0,97,5
Fulton,UC01B,Secretary Of State,,DEM,JOHN BARROW,35,0,1,25,0,8,1
Fulton,UC01D,Secretary Of State,,DEM,JOHN BARROW,0,0,0,0,0,0,0
Fulton,UC01E,Secretary Of State,,DEM,JOHN BARROW,75,0,0,47,0,28,0
Fulton,UC02A,Secretary Of State,,DEM,JOHN BARROW,1270,1,41,820,1,388,19
Fulton,UC02B,Secretary Of State,,DEM,JOHN BARROW,0,0,0,0,0,0,0
Fulton,UC031,Secretary Of State,,DEM,JOHN BARROW,303,0,9,222,0,71,1
Fulton,UC032,Secretary Of State,,DEM,JOHN BARROW,56,0,4,44,0,7,1
Fulton,01A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,61,0,2,51,0,0,8
Fulton,01B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,90,0,0,83,0,0,7
Fulton,01C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,5,0,1,4,0,0,0
Fulton,01D,"Public Service Commission, District 3",3,(REP,CHUCK EATON,3,0,0,2,0,0,1
Fulton,01E,"Public Service Commission, District 3",3,(REP,CHUCK EATON,89,0,3,81,1,0,4
Fulton,01F,"Public Service Commission, District 3",3,(REP,CHUCK EATON,4,0,1,3,0,0,0
Fulton,01G,"Public Service Commission, District 3",3,(REP,CHUCK EATON,16,0,0,16,0,0,0
Fulton,01H,"Public Service Commission, District 3",3,(REP,CHUCK EATON,3,0,0,2,0,0,1
Fulton,01J,"Public Service Commission, District 3",3,(REP,CHUCK EATON,6,0,0,5,0,0,1
Fulton,01P,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1,0,0,1,0,0,0
Fulton,01R,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1,0,0,0,0,0,1
Fulton,01S,"Public Service Commission, District 3",3,(REP,CHUCK EATON,7,0,1,5,0,1,0
Fulton,01T,"Public Service Commission, District 3",3,(REP,CHUCK EATON,20,0,1,15,0,2,2
Fulton,02A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,112,0,4,81,1,0,26
Fulton,02B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,35,0,0,27,0,0,8
Fulton,02C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,26,0,1,18,0,0,7
Fulton,02D,"Public Service Commission, District 3",3,(REP,CHUCK EATON,52,0,1,38,0,0,13
Fulton,02E,"Public Service Commission, District 3",3,(REP,CHUCK EATON,43,0,2,32,2,0,7
Fulton,02F1,"Public Service Commission, District 3",3,(REP,CHUCK EATON,51,1,2,29,0,0,19
Fulton,02F2,"Public Service Commission, District 3",3,(REP,CHUCK EATON,8,0,0,5,0,0,3
Fulton,02G,"Public Service Commission, District 3",3,(REP,CHUCK EATON,57,0,1,43,0,0,13
Fulton,02J,"Public Service Commission, District 3",3,(REP,CHUCK EATON,49,0,0,36,1,1,11
Fulton,02K,"Public Service Commission, District 3",3,(REP,CHUCK EATON,29,0,0,25,0,0,4
Fulton,02L1,"Public Service Commission, District 3",3,(REP,CHUCK EATON,150,3,2,120,2,0,23
Fulton,02L2,"Public Service Commission, District 3",3,(REP,CHUCK EATON,32,0,0,15,4,1,12
Fulton,02S,"Public Service Commission, District 3",3,(REP,CHUCK EATON,3,0,0,2,0,0,1
Fulton,02W,"Public Service Commission, District 3",3,(REP,CHUCK EATON,12,0,1,10,0,0,1
Fulton,03A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,5,0,1,4,0,0,0
Fulton,03B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1,0,0,1,0,0,0
Fulton,03C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,7,0,0,6,0,0,1
Fulton,03D,"Public Service Commission, District 3",3,(REP,CHUCK EATON,3,0,0,2,0,1,0
Fulton,03E,"Public Service Commission, District 3",3,(REP,CHUCK EATON,7,0,0,7,0,0,0
Fulton,03F,"Public Service Commission, District 3",3,(REP,CHUCK EATON,27,0,0,22,1,0,4
Fulton,03G,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,03H,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1,0,0,1,0,0,0
Fulton,03I,"Public Service Commission, District 3",3,(REP,CHUCK EATON,16,0,1,14,0,0,1
Fulton,03L,"Public Service Commission, District 3",3,(REP,CHUCK EATON,5,0,0,5,0,0,0
Fulton,03M,"Public Service Commission, District 3",3,(REP,CHUCK EATON,23,0,0,23,0,0,0
Fulton,03N,"Public Service Commission, District 3",3,(REP,CHUCK EATON,7,0,0,7,0,0,0
Fulton,03P1A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,28,0,1,24,0,0,3
Fulton,03P2,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,03S,"Public Service Commission, District 3",3,(REP,CHUCK EATON,4,0,1,2,0,0,1
Fulton,03T,"Public Service Commission, District 3",3,(REP,CHUCK EATON,4,0,0,4,0,0,0
Fulton,04A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,3,0,0,2,0,0,1
Fulton,04B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,9,0,0,3,0,2,4
Fulton,04C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,04D,"Public Service Commission, District 3",3,(REP,CHUCK EATON,8,0,0,7,0,0,1
Fulton,04F,"Public Service Commission, District 3",3,(REP,CHUCK EATON,11,0,0,7,1,0,3
Fulton,04G,"Public Service Commission, District 3",3,(REP,CHUCK EATON,2,0,0,2,0,0,0
Fulton,04I,"Public Service Commission, District 3",3,(REP,CHUCK EATON,6,0,0,4,0,0,2
Fulton,04J,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1,0,0,1,0,0,0
Fulton,04K,"Public Service Commission, District 3",3,(REP,CHUCK EATON,14,0,0,11,0,0,3
Fulton,04L,"Public Service Commission, District 3",3,(REP,CHUCK EATON,8,0,1,7,0,0,0
Fulton,04M,"Public Service Commission, District 3",3,(REP,CHUCK EATON,3,0,1,2,0,0,0
Fulton,04S,"Public Service Commission, District 3",3,(REP,CHUCK EATON,7,0,0,2,0,4,1
Fulton,04T,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1,0,0,0,0,1,0
Fulton,04V,"Public Service Commission, District 3",3,(REP,CHUCK EATON,2,0,0,2,0,0,0
Fulton,04W,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1,0,0,1,0,0,0
Fulton,04X1,"Public Service Commission, District 3",3,(REP,CHUCK EATON,8,1,1,5,0,0,1
Fulton,04X2,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1,0,0,1,0,0,0
Fulton,05A1,"Public Service Commission, District 3",3,(REP,CHUCK EATON,38,0,1,29,1,0,7
Fulton,05A2,"Public Service Commission, District 3",3,(REP,CHUCK EATON,34,1,1,25,1,0,6
Fulton,05B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,6,0,0,4,0,0,2
Fulton,05C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1,0,0,1,0,0,0
Fulton,05D,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1,0,0,1,0,0,0
Fulton,05F,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,05J,"Public Service Commission, District 3",3,(REP,CHUCK EATON,10,0,0,10,0,0,0
Fulton,05K,"Public Service Commission, District 3",3,(REP,CHUCK EATON,15,0,1,11,0,0,3
Fulton,06B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,50,0,1,31,0,1,17
Fulton,06D,"Public Service Commission, District 3",3,(REP,CHUCK EATON,352,0,24,235,2,4,87
Fulton,06E,"Public Service Commission, District 3",3,(REP,CHUCK EATON,81,0,5,68,2,0,6
Fulton,06F,"Public Service Commission, District 3",3,(REP,CHUCK EATON,74,0,2,26,0,0,46
Fulton,06G,"Public Service Commission, District 3",3,(REP,CHUCK EATON,15,0,0,14,0,0,1
Fulton,06I,"Public Service Commission, District 3",3,(REP,CHUCK EATON,24,0,0,21,0,0,3
Fulton,06J,"Public Service Commission, District 3",3,(REP,CHUCK EATON,94,0,1,67,0,0,26
Fulton,06L1,"Public Service Commission, District 3",3,(REP,CHUCK EATON,40,0,3,30,0,0,7
Fulton,06L2,"Public Service Commission, District 3",3,(REP,CHUCK EATON,45,0,0,41,0,0,4
Fulton,06N,"Public Service Commission, District 3",3,(REP,CHUCK EATON,116,0,1,72,1,0,42
Fulton,06Q,"Public Service Commission, District 3",3,(REP,CHUCK EATON,3,0,1,2,0,0,0
Fulton,06R,"Public Service Commission, District 3",3,(REP,CHUCK EATON,97,0,4,79,0,1,13
Fulton,07A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,460,1,27,285,1,0,146
Fulton,07B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,376,0,15,267,1,0,93
Fulton,07C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,366,0,75,201,3,0,87
Fulton,07D,"Public Service Commission, District 3",3,(REP,CHUCK EATON,199,0,9,128,2,0,60
Fulton,07E,"Public Service Commission, District 3",3,(REP,CHUCK EATON,121,1,9,62,2,0,47
Fulton,07F,"Public Service Commission, District 3",3,(REP,CHUCK EATON,232,1,1,148,1,0,81
Fulton,07H,"Public Service Commission, District 3",3,(REP,CHUCK EATON,247,1,4,170,2,0,70
Fulton,07J,"Public Service Commission, District 3",3,(REP,CHUCK EATON,142,0,5,109,2,0,26
Fulton,07M,"Public Service Commission, District 3",3,(REP,CHUCK EATON,93,0,6,68,1,0,18
Fulton,07N,"Public Service Commission, District 3",3,(REP,CHUCK EATON,26,0,1,10,0,0,15
Fulton,08A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,329,0,7,242,1,0,79
Fulton,08B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,417,1,9,278,1,0,128
Fulton,08C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,242,0,6,145,0,0,91
Fulton,08D,"Public Service Commission, District 3",3,(REP,CHUCK EATON,181,0,4,129,0,0,48
Fulton,08E,"Public Service Commission, District 3",3,(REP,CHUCK EATON,403,2,11,304,2,0,84
Fulton,08F1,"Public Service Commission, District 3",3,(REP,CHUCK EATON,340,1,6,257,3,0,73
Fulton,08G,"Public Service Commission, District 3",3,(REP,CHUCK EATON,244,1,12,162,2,1,66
Fulton,08H,"Public Service Commission, District 3",3,(REP,CHUCK EATON,348,2,21,214,2,0,109
Fulton,08J,"Public Service Commission, District 3",3,(REP,CHUCK EATON,248,0,5,178,1,0,64
Fulton,08K,"Public Service Commission, District 3",3,(REP,CHUCK EATON,64,0,2,48,0,0,14
Fulton,08L,"Public Service Commission, District 3",3,(REP,CHUCK EATON,198,2,5,119,2,1,69
Fulton,08M,"Public Service Commission, District 3",3,(REP,CHUCK EATON,236,1,9,169,0,0,57
Fulton,08N1,"Public Service Commission, District 3",3,(REP,CHUCK EATON,130,0,2,105,0,0,23
Fulton,08N2,"Public Service Commission, District 3",3,(REP,CHUCK EATON,152,0,13,116,0,0,23
Fulton,08P,"Public Service Commission, District 3",3,(REP,CHUCK EATON,34,0,4,20,0,0,10
Fulton,09A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,125,0,0,104,0,0,21
Fulton,09B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,0,0,0,0,0,0,0
Fulton,09C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,13,0,1,10,0,0,2
Fulton,09D,"Public Service Commission, District 3",3,(REP,CHUCK EATON,7,0,0,5,0,0,2
Fulton,09E,"Public Service Commission, District 3",3,(REP,CHUCK EATON,15,0,1,13,0,1,0
Fulton,09F,"Public Service Commission, District 3",3,(REP,CHUCK EATON,373,0,5,301,5,0,62
Fulton,09G,"Public Service Commission, District 3",3,(REP,CHUCK EATON,105,0,1,95,1,0,8
Fulton,09H,"Public Service Commission, District 3",3,(REP,CHUCK EATON,15,0,1,13,0,0,1
Fulton,09I,"Public Service Commission, District 3",3,(REP,CHUCK EATON,3,0,0,3,0,0,0
Fulton,09K,"Public Service Commission, District 3",3,(REP,CHUCK EATON,16,0,0,16,0,0,0
Fulton,09M,"Public Service Commission, District 3",3,(REP,CHUCK EATON,73,0,1,68,0,1,3
Fulton,10A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,9,0,1,5,0,0,3
Fulton,10B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,19,0,1,14,0,0,4
Fulton,10C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,3,0,1,1,0,0,1
Fulton,10D,"Public Service Commission, District 3",3,(REP,CHUCK EATON,8,0,1,3,0,1,3
Fulton,10E,"Public Service Commission, District 3",3,(REP,CHUCK EATON,4,0,0,3,0,0,1
Fulton,10F,"Public Service Commission, District 3",3,(REP,CHUCK EATON,7,0,0,5,0,0,2
Fulton,10G,"Public Service Commission, District 3",3,(REP,CHUCK EATON,11,0,0,11,0,0,0
Fulton,10H1,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1,0,0,0,0,0,1
