office,candidate,party,county,votes,district
State Representative,Jordan,D,Fayette,176,District 77
State Representative,Totals,D,Fayette,176,District 77
State Representative,Baker,D,Clayton,3551,District 78
State Representative,Newton,D,Clayton,675,District 78
State Representative,Crute,D,Clayton,789,District 78
State Representative,Walker,D,Clayton,1738,District 78
State Representative,Totals,D,Clayton,6753,District 78
State Representative,Baker,D,Henry,125,District 78
State Representative,Newton,D,Henry,30,District 78
State Representative,Crute,D,Henry,29,District 78
State Representative,Walker,D,Henry,73,District 78
State Representative,Totals,D,Henry,257,District 78
State Representative,Millar,R,Dekalb,5967,District 79
State Representative,Totals,R,Dekalb,5967,District 79
State Representative,Kaylor,D,Dekalb,2625,District 79
State Representative,Totals,D,Dekalb,2625,District 79
State Representative,Jacobs,R,Dekalb,793,District 80
State Representative,Totals,R,Dekalb,793,District 80
State Representative,Gross,D,Dekalb,1523,District 80
State Representative,Totals,D,Dekalb,1523,District 80
State Representative,Chambers,R,Dekalb,432,District 81
State Representative,Totals,R,Dekalb,432,District 81
State Representative,Hailey,D,Dekalb,369,District 81
State Representative,Huttman,D,Dekalb,812,District 81
State Representative,Totals,D,Dekalb,1181,District 81
State Representative,Levitas,D,Dekalb,3215,District 82
State Representative,Totals,D,Dekalb,3215,District 82
State Representative,Oliver,D,Dekalb,5047,District 83
State Representative,Totals,D,Dekalb,5047,District 83
State Representative,Abrams,D,Dekalb,3908,District 84
State Representative,Totals,D,Dekalb,3908,District 84
State Representative,Quarterman,R,Dekalb,171,District 85
State Representative,Totals,R,Dekalb,171,District 85
State Representative,Benfield,D,Dekalb,4641,District 85
State Representative,Totals,D,Dekalb,4641,District 85
State Representative,Drenner,D,Dekalb,1918,District 86
State Representative,Totals,D,Dekalb,1918,District 86
State Representative,Henson,D,Dekalb,3605,District 87
State Representative,Totals,D,Dekalb,3605,District 87
State Representative,Hill,D,Dekalb,918,District 88
State Representative,Mitchell,D,Dekalb,3642,District 88
State Representative,Totals,D,Dekalb,4560,District 88
State Representative,Hill,D,Gwinnett,61,District 88
State Representative,Mitchell,D,Gwinnett,92,District 88
State Representative,Totals,D,Gwinnett,153,District 88
State Representative,Halley,D,Dekalb,681,District 89
State Representative,Williams,D,Dekalb,3826,District 89
State Representative,Totals,D,Dekalb,4507,District 89
State Representative,Lawson,D,Dekalb,707,District 90
State Representative,Mosby,D,Dekalb,2606,District 90
State Representative,Totals,D,Dekalb,3313,District 90
State Representative,Lawson,D,Henry,293,District 90
State Representative,Mosby,D,Henry,716,District 90
State Representative,Totals,D,Henry,1009,District 90
State Representative,Marks,D,Dekalb,1242,District 91
State Representative,Mayo,D,Dekalb,1652,District 91
State Representative,McMeen,D,Dekalb,298,District 91
State Representative,Robinzine,D,Dekalb,1360,District 91
State Representative,Wilson,D,Dekalb,331,District 91
State Representative,Totals,D,Dekalb,4883,District 91
State Representative,Marks,D,Henry,110,District 91
State Representative,Mayo,D,Henry,399,District 91
State Representative,McMeen,D,Henry,117,District 91
State Representative,Robinzine,D,Henry,281,District 91
State Representative,Wilson,D,Henry,153,District 91
State Representative,Totals,D,Henry,1060,District 91
State Representative,Stephenson,D,Dekalb,3852,District 92
State Representative,Turner,D,Dekalb,992,District 92
State Representative,Totals,D,Dekalb,4844,District 92
State Representative,Stephenson,D,Rockdale,540,District 92
State Representative,Turner,D,Rockdale,276,District 92
State Representative,Totals,D,Rockdale,816,District 92
State Representative,Dawkins-Haigler,D,Dekalb,1437,District 93
State Representative,Douglas,D,Dekalb,1128,District 93
State Representative,Odenigbo,D,Dekalb,284,District 93
State Representative,Sagers,D,Dekalb,467,District 93
State Representative,Sendelbach,D,Dekalb,86,District 93
State Representative,Waites,D,Dekalb,333,District 93
State Representative,Totals,D,Dekalb,3735,District 93
State Representative,Dawkins-Haigler,D,Rockdale,437,District 93
State Representative,Douglas,D,Rockdale,358,District 93
State Representative,Odenigbo,D,Rockdale,43,District 93
State Representative,Sagers,D,Rockdale,108,District 93
State Representative,Sendelbach,D,Rockdale,112,District 93
State Representative,Waites,D,Rockdale,190,District 93
State Representative,Totals,D,Rockdale,1248,District 93
State Representative,Bostic,D,Dekalb,607,District 94
State Representative,Mangham,D,Dekalb,2425,District 94
State Representative,Totals,D,Dekalb,3032,District 94
State Representative,Bostic,D,Rockdale,237,District 94
State Representative,Mangham,D,Rockdale,685,District 94
State Representative,Totals,D,Rockdale,922,District 94
State Representative,Hunt,R,Gwinnett,886,District 95
State Representative,Totals,R,Gwinnett,886,District 95
State Representative,Hunt,R,Newton,891,District 95
State Representative,Totals,R,Newton,891,District 95
State Representative,Hunt,R,Rockdale,654,District 95
State Representative,Totals,R,Rockdale,654,District 95
State Representative,Collins,D,Gwinnett,794,District 95
State Representative,Wilson,D,Gwinnett,418,District 95
State Representative,Totals,D,Gwinnett,1212,District 95
State Representative,Collins,D,Newton,777,District 95
State Representative,Wilson,D,Newton,381,District 95
State Representative,Totals,D,Newton,1158,District 95
State Representative,Collins,D,Rockdale,449,District 95
State Representative,Wilson,D,Rockdale,201,District 95
State Representative,Totals,D,Rockdale,650,District 95
State Representative,Shewbert,R,Gwinnett,617,District 96
State Representative,Totals,R,Gwinnett,617,District 96
State Representative,Lewis,D,Gwinnett,291,District 96
State Representative,Marin,D,Gwinnett,401,District 96
State Representative,Totals,D,Gwinnett,692,District 96
State Representative,Coleman,R,Gwinnett,2564,District 97
State Representative,Totals,R,Gwinnett,2564,District 97
State Representative,Hancock,R,Gwinnett,1379,District 98
State Representative,Reese,R,Gwinnett,2737,District 98
State Representative,Totals,R,Gwinnett,4116,District 98
State Representative,Floyd,D,Gwinnett,471,District 99
State Representative,Totals,D,Gwinnett,471,District 99
State Representative,Thomas,D,Gwinnett,682,District 100
State Representative,Totals,D,Gwinnett,682,District 100
State Representative,Coan,R,Gwinnett,2411,District 101
State Representative,Totals,R,Gwinnett,2411,District 101
State Representative,Cox,R,Gwinnett,2914,District 102
State Representative,Totals,R,Gwinnett,2914,District 102
State Representative,Casas,R,Gwinnett,2442,District 103
State Representative,Totals,R,Gwinnett,2442,District 103
State Representative,Burns,D,Gwinnett,952,District 103
State Representative,Totals,D,Gwinnett,952,District 103
State Representative,Heard,R,Gwinnett,1975,District 104
State Representative,Totals,R,Gwinnett,1975,District 104
State Representative,Thompson,D,Gwinnett,895,District 104
State Representative,Totals,D,Gwinnett,895,District 104
State Representative,Sheldon,R,Gwinnett,4336,District 105
State Representative,Totals,R,Gwinnett,4336,District 105
State Representative,Everson,R,Gwinnett,2954,District 106
State Representative,Totals,R,Gwinnett,2954,District 106
State Representative,Lentini,D,Gwinnett,1069,District 106
State Representative,Totals,D,Gwinnett,1069,District 106
State Representative,Walker,R,Gwinnett,3073,District 107
State Representative,Totals,R,Gwinnett,3073,District 107
State Representative,Walker,R,Walton,1716,District 107
State Representative,Totals,R,Walton,1716,District 107
State Representative,England,R,Barrow,5542,District 108
State Representative,Totals,R,Barrow,5542,District 108
State Representative,Davis,R,Henry,2938,District 109
State Representative,Pipkin,R,Henry,2787,District 109
State Representative,Totals,R,Henry,5725,District 109
State Representative,Lunsford,R,Butts,1250,District 110
State Representative,Totals,R,Butts,1250,District 110
State Representative,Lunsford,R,Henry,2788,District 110
State Representative,Totals,R,Henry,2788,District 110
State Representative,Lunsford,R,Newton,1124,District 110
State Representative,Totals,R,Newton,1124,District 110
State Representative,May,R,Walton,6221,District 111
State Representative,Totals,R,Walton,6221,District 111
State Representative,Holt,R,Morgan,971,District 112
State Representative,Totals,R,Morgan,971,District 112
State Representative,Holt,R,Newton,3263,District 112
State Representative,Totals,R,Newton,3263,District 112
State Representative,Smith,R,Clarke,624,District 113
State Representative,Totals,R,Clarke,624,District 113
State Representative,Smith,R,Morgan,244,District 113
State Representative,Totals,R,Morgan,244,District 113
State Representative,Smith,R,Oconee,5264,District 113
State Representative,Totals,R,Oconee,5264,District 113
State Representative,Smith,R,Oglethorpe,653,District 113
State Representative,Totals,R,Oglethorpe,653,District 113
State Representative,Heard,D,Clarke,2011,District 114
State Representative,Totals,D,Clarke,2011,District 114
State Representative,McKillip,D,Clarke,1464,District 115
State Representative,Totals,D,Clarke,1464,District 115
State Representative,Channell,R,Greene,1106,District 116
State Representative,Totals,R,Greene,1106,District 116
State Representative,Channell,R,Oglethorpe,975,District 116
State Representative,Totals,R,Oglethorpe,975,District 116
State Representative,Channell,R,Putnam,1945,District 116
State Representative,Totals,R,Putnam,1945,District 116
State Representative,Channell,R,Wilkes,146,District 116
State Representative,Totals,R,Wilkes,146,District 116
State Representative,Anderson,R,Columbia,3625,District 117
State Representative,McGuire,R,Columbia,1563,District 117
State Representative,Totals,R,Columbia,5188,District 117
State Representative,Anderson,R,Lincoln,474,District 117
State Representative,McGuire,R,Lincoln,270,District 117
State Representative,Totals,R,Lincoln,744,District 117
State Representative,Anderson,R,Wilkes,41,District 117
State Representative,McGuire,R,Wilkes,23,District 117
State Representative,Totals,R,Wilkes,64,District 117
State Representative,Benedict,R,Columbia,1990,District 118
State Representative,Harbin,R,Columbia,4472,District 118
State Representative,Totals,R,Columbia,6462,District 118
State Representative,Sims,R,Columbia,946,District 119
State Representative,Totals,R,Columbia,946,District 119
State Representative,Sims,R,Richmond,2799,District 119
State Representative,Totals,R,Richmond,2799,District 119
State Representative,Murphy,D,Richmond,3353,District 120
State Representative,Totals,D,Richmond,3353,District 120
State Representative,Howard,D,Richmond,2627,District 121
State Representative,Totals,D,Richmond,2627,District 121
State Representative,Davis,D,Richmond,2764,District 122
State Representative,Totals,D,Richmond,2764,District 122
State Representative,Frazier,D,Burke,1352,District 123
State Representative,Hasan,D,Burke,447,District 123
State Representative,Totals,D,Burke,1799,District 123
State Representative,Frazier,D,Richmond,1452,District 123
State Representative,Hasan,D,Richmond,453,District 123
State Representative,Totals,D,Richmond,1905,District 123
State Representative,Nutial,R,Glascock,71,District 124
State Representative,Totals,R,Glascock,71,District 124
State Representative,Nutial,R,Hancock,22,District 124
State Representative,Totals,R,Hancock,22,District 124
State Representative,Nutial,R,Mcduffie,1492,District 124
State Representative,Totals,R,Mcduffie,1492,District 124
State Representative,Nutial,R,Putnam,534,District 124
State Representative,Totals,R,Putnam,534,District 124
State Representative,Nutial,R,Taliaferro,18,District 124
State Representative,Totals,R,Taliaferro,18,District 124
State Representative,Nutial,R,Warren,37,District 124
State Representative,Totals,R,Warren,37,District 124
State Representative,Hudson,D,Glascock,584,District 124
State Representative,Totals,D,Glascock,584,District 124
State Representative,Hudson,D,Hancock,1994,District 124
State Representative,Totals,D,Hancock,1994,District 124
State Representative,Hudson,D,Mcduffie,703,District 124
State Representative,Totals,D,Mcduffie,703,District 124
State Representative,Hudson,D,Putnam,77,District 124
State Representative,Totals,D,Putnam,77,District 124
State Representative,Hudson,D,Taliaferro,490,District 124
State Representative,Totals,D,Taliaferro,490,District 124
State Representative,Hudson,D,Warren,964,District 124
State Representative,Totals,D,Warren,964,District 124
State Representative,Cole,R,Jasper,872,District 125
State Representative,Totals,R,Jasper,872,District 125
State Representative,Cole,R,Jones,971,District 125
State Representative,Totals,R,Jones,971,District 125
State Representative,Cole,R,Lamar,110,District 125
State Representative,Totals,R,Lamar,110,District 125
State Representative,Cole,R,Monroe,713,District 125
State Representative,Totals,R,Monroe,713,District 125
State Representative,Knight,R,Butts,467,District 126
State Representative,Totals,R,Butts,467,District 126
State Representative,Knight,R,Lamar,309,District 126
State Representative,Totals,R,Lamar,309,District 126
State Representative,Knight,R,Spalding,1656,District 126
State Representative,Totals,R,Spalding,1656,District 126
State Representative,Mauldin,D,Butts,294,District 126
State Representative,Totals,D,Butts,294,District 126
State Representative,Mauldin,D,Lamar,228,District 126
State Representative,Totals,D,Lamar,228,District 126
State Representative,Mauldin,D,Spalding,736,District 126
State Representative,Totals,D,Spalding,736,District 126
State Representative,Maddox,R,Lamar,369,District 127
State Representative,Totals,R,Lamar,369,District 127
State Representative,Maddox,R,Pike,2366,District 127
State Representative,Totals,R,Pike,2366,District 127
State Representative,Maddox,R,Upson,2375,District 127
State Representative,Totals,R,Upson,2375,District 127
State Representative,King,R,Meriwether,272,District 128
State Representative,Totals,R,Meriwether,272,District 128
State Representative,King,R,Troup,366,District 128
State Representative,Totals,R,Troup,366,District 128
State Representative,Epps,D,Meriwether,1200,District 128
State Representative,Totals,D,Meriwether,1200,District 128
State Representative,Epps,D,Troup,597,District 128
State Representative,Totals,D,Troup,597,District 128
State Representative,Smith,R,Harris,831,District 129
State Representative,Totals,R,Harris,831,District 129
State Representative,Smith,R,Muscogee,1132,District 129
State Representative,Totals,R,Muscogee,1132,District 129
State Representative,Smith,R,Troup,731,District 129
State Representative,Totals,R,Troup,731,District 129
State Representative,Buckner,D,Harris,150,District 130
State Representative,Totals,D,Harris,150,District 130
State Representative,Buckner,D,Muscogee,2556,District 130
State Representative,Totals,D,Muscogee,2556,District 130
State Representative,Buckner,D,Talbot,311,District 130
State Representative,Totals,D,Talbot,311,District 130
State Representative,Smith,R,Muscogee,3180,District 131
State Representative,Totals,R,Muscogee,3180,District 131
State Representative,Smyre,D,Muscogee,2185,District 132
State Representative,Totals,D,Muscogee,2185,District 132
State Representative,Hugley,D,Muscogee,3818,District 133
State Representative,Totals,D,Muscogee,3818,District 133
State Representative,Cheokas,D,Marion,763,District 134
State Representative,Totals,D,Marion,763,District 134
State Representative,Cheokas,D,Schley,391,District 134
State Representative,Totals,D,Schley,391,District 134
State Representative,Cheokas,D,Sumter,1887,District 134
State Representative,Totals,D,Sumter,1887,District 134
State Representative,Cheokas,D,Talbot,195,District 134
State Representative,Totals,D,Talbot,195,District 134
State Representative,James,D,Dooly,250,District 135
State Representative,Totals,D,Dooly,250,District 135
State Representative,James,D,Macon,1436,District 135
State Representative,Totals,D,Macon,1436,District 135
State Representative,James,D,Peach,1377,District 135
State Representative,Totals,D,Peach,1377,District 135
State Representative,James,D,Talbot,812,District 135
State Representative,Totals,D,Talbot,812,District 135
State Representative,James,D,Taylor,1550,District 135
State Representative,Totals,D,Taylor,1550,District 135
State Representative,Sellier,R,Bibb,97,District 136
State Representative,Totals,R,Bibb,97,District 136
State Representative,Sellier,R,Crawford,532,District 136
State Representative,Totals,R,Crawford,532,District 136
State Representative,Sellier,R,Houston,703,District 136
State Representative,Totals,R,Houston,703,District 136
State Representative,Sellier,R,Lamar,58,District 136
State Representative,Totals,R,Lamar,58,District 136
State Representative,Sellier,R,Monroe,468,District 136
State Representative,Totals,R,Monroe,468,District 136
State Representative,Sellier,R,Peach,137,District 136
State Representative,Totals,R,Peach,137,District 136
State Representative,Sellier,R,Upson,30,District 136
State Representative,Totals,R,Upson,30,District 136
State Representative,Peake,R,Bibb,2782,District 137
State Representative,Totals,R,Bibb,2782,District 137
State Representative,Randall,D,Bibb,2860,District 138
State Representative,Totals,D,Bibb,2860,District 138
State Representative,Lucas,D,Bibb,2870,District 139
State Representative,Totals,D,Bibb,2870,District 139
State Representative,Freeman,R,Bibb,548,District 140
State Representative,Totals,R,Bibb,548,District 140
State Representative,Freeman,R,Jones,391,District 140
State Representative,Totals,R,Jones,391,District 140
State Representative,Freeman,R,Twiggs,56,District 140
State Representative,Totals,R,Twiggs,56,District 140
State Representative,Freeman,R,Wilkinson,105,District 140
State Representative,Totals,R,Wilkinson,105,District 140
State Representative,Epps,D,Bibb,770,District 140
State Representative,Totals,D,Bibb,770,District 140
State Representative,Epps,D,Jones,458,District 140
State Representative,Totals,D,Jones,458,District 140
State Representative,Epps,D,Twiggs,2238,District 140
State Representative,Totals,D,Twiggs,2238,District 140
State Representative,Epps,D,Wilkinson,1620,District 140
State Representative,Totals,D,Wilkinson,1620,District 140
State Representative,Parham,D,Baldwin,3113,District 141
State Representative,Totals,D,Baldwin,3113,District 141
State Representative,Parham,D,Putnam,13,District 141
State Representative,Totals,D,Putnam,13,District 141
State Representative,Veal,R,Burke,15,District 142
State Representative,Totals,R,Burke,15,District 142
State Representative,Veal,R,Emanuel,3,District 142
State Representative,Totals,R,Emanuel,3,District 142
State Representative,Veal,R,Jefferson,89,District 142
State Representative,Totals,R,Jefferson,89,District 142
State Representative,Veal,R,Johnson,13,District 142
State Representative,Totals,R,Johnson,13,District 142
State Representative,Veal,R,Washington,367,District 142
State Representative,Totals,R,Washington,367,District 142
State Representative,Daniel,D,Burke,17,District 142
State Representative,Jackson,D,Burke,44,District 142
State Representative,Totals,D,Burke,61,District 142
State Representative,Daniel,D,Emanuel,7,District 142
State Representative,Jackson,D,Emanuel,41,District 142
State Representative,Totals,D,Emanuel,48,District 142
State Representative,Daniel,D,Jefferson,1375,District 142
State Representative,Jackson,D,Jefferson,1626,District 142
State Representative,Totals,D,Jefferson,3001,District 142
State Representative,Daniel,D,Johnson,543,District 142
State Representative,Jackson,D,Johnson,484,District 142
State Representative,Totals,D,Johnson,1027,District 142
State Representative,Daniel,D,Washington,1671,District 142
State Representative,Jackson,D,Washington,1571,District 142
State Representative,Totals,D,Washington,3242,District 142
State Representative,Porter,D,Johnson,66,District 143
State Representative,Totals,D,Johnson,66,District 143
State Representative,Porter,D,Laurens,5597,District 143
State Representative,Totals,D,Laurens,5597,District 143
State Representative,Pruett,R,Ben hill,32,District 144
State Representative,Totals,R,Ben hill,32,District 144
State Representative,Pruett,R,Bleckley,132,District 144
State Representative,Totals,R,Bleckley,132,District 144
State Representative,Pruett,R,Dodge,595,District 144
State Representative,Totals,R,Dodge,595,District 144
State Representative,Pruett,R,Pulaski,19,District 144
State Representative,Totals,R,Pulaski,19,District 144
State Representative,Pruett,R,Wilcox,75,District 144
State Representative,Totals,R,Wilcox,75,District 144
State Representative,Talton,R,Houston,1777,District 145
State Representative,Totals,R,Houston,1777,District 145
State Representative,O'Neal,R,Houston,4076,District 146
State Representative,Totals,R,Houston,4076,District 146
State Representative,Harden,R,Crisp,933,District 147
State Representative,Summers,R,Crisp,497,District 147
State Representative,Totals,R,Crisp,1430,District 147
State Representative,Harden,R,Dooly,193,District 147
State Representative,Summers,R,Dooly,72,District 147
State Representative,Totals,R,Dooly,265,District 147
State Representative,Harden,R,Houston,663,District 147
State Representative,Summers,R,Houston,392,District 147
State Representative,Totals,R,Houston,1055,District 147
State Representative,Harden,R,Pulaski,40,District 147
State Representative,Summers,R,Pulaski,23,District 147
State Representative,Totals,R,Pulaski,63,District 147
State Representative,Harden,R,Worth,95,District 147
State Representative,Summers,R,Worth,26,District 147
State Representative,Totals,R,Worth,121,District 147
State Representative,Gibbs,D,Crisp,750,District 147
State Representative,Totals,D,Crisp,750,District 147
State Representative,Gibbs,D,Dooly,479,District 147
State Representative,Totals,D,Dooly,479,District 147
State Representative,Gibbs,D,Houston,201,District 147
State Representative,Totals,D,Houston,201,District 147
State Representative,Gibbs,D,Pulaski,839,District 147
State Representative,Totals,D,Pulaski,839,District 147
State Representative,Gibbs,D,Worth,194,District 147
State Representative,Totals,D,Worth,194,District 147
State Representative,Hanner,D,Chattahoochee,284,District 148
State Representative,Totals,D,Chattahoochee,284,District 148
State Representative,Hanner,D,Lee,257,District 148
State Representative,Totals,D,Lee,257,District 148
State Representative,Hanner,D,Quitman,458,District 148
State Representative,Totals,D,Quitman,458,District 148
State Representative,Hanner,D,Stewart,795,District 148
State Representative,Totals,D,Stewart,795,District 148
State Representative,Hanner,D,Terrell,1452,District 148
State Representative,Totals,D,Terrell,1452,District 148
State Representative,Hanner,D,Webster,204,District 148
State Representative,Totals,D,Webster,204,District 148
State Representative,Greene,D,Calhoun,1021,District 149
State Representative,Totals,D,Calhoun,1021,District 149
State Representative,Greene,D,Clay,315,District 149
State Representative,Totals,D,Clay,315,District 149
State Representative,Greene,D,Early,2582,District 149
State Representative,Totals,D,Early,2582,District 149
State Representative,Greene,D,Miller,1447,District 149
State Representative,Totals,D,Miller,1447,District 149
State Representative,Greene,D,Randolph,705,District 149
State Representative,Totals,D,Randolph,705,District 149
State Representative,Greene,D,Seminole,2123,District 149
State Representative,Totals,D,Seminole,2123,District 149
State Representative,Dukes,D,Baker,641,District 150
State Representative,Totals,D,Baker,641,District 150
State Representative,Dukes,D,Dougherty,7252,District 150
State Representative,Totals,D,Dougherty,7252,District 150
State Representative,Fullerton,D,Dougherty,4835,District 151
State Representative,Totals,D,Dougherty,4835,District 151
State Representative,Rynders,R,Colquitt,55,District 152
State Representative,Totals,R,Colquitt,55,District 152
State Representative,Rynders,R,Dougherty,69,District 152
State Representative,Totals,R,Dougherty,69,District 152
State Representative,Rynders,R,Lee,2975,District 152
State Representative,Totals,R,Lee,2975,District 152
State Representative,Rynders,R,Worth,528,District 152
State Representative,Totals,R,Worth,528,District 152
State Representative,Scott,R,Tift,2552,District 153
State Representative,Totals,R,Tift,2552,District 153
State Representative,Scott,R,Turner,135,District 153
State Representative,Totals,R,Turner,135,District 153
State Representative,Hughes,D,Tift,351,District 153
State Representative,Tibbetts,D,Tift,829,District 153
State Representative,Totals,D,Tift,1180,District 153
State Representative,Hughes,D,Turner,850,District 153
State Representative,Tibbetts,D,Turner,775,District 153
State Representative,Totals,D,Turner,1625,District 153
State Representative,Roberts,R,Ben hill,205,District 154
State Representative,Totals,R,Ben hill,205,District 154
State Representative,Roberts,R,Irwin,73,District 154
State Representative,Totals,R,Irwin,73,District 154
State Representative,Roberts,R,Jeff davis,36,District 154
State Representative,Totals,R,Jeff davis,36,District 154
State Representative,Roberts,R,Telfair,33,District 154
State Representative,Totals,R,Telfair,33,District 154
State Representative,Roberts,R,Tift,416,District 154
State Representative,Totals,R,Tift,416,District 154
State Representative,Roberts,R,Wheeler,48,District 154
State Representative,Totals,R,Wheeler,48,District 154
State Representative,Morris,R,Emanuel,51,District 155
State Representative,Totals,R,Emanuel,51,District 155
State Representative,Morris,R,Montgomery,446,District 155
State Representative,Totals,R,Montgomery,446,District 155
State Representative,Morris,R,Toombs,1449,District 155
State Representative,Totals,R,Toombs,1449,District 155
State Representative,Morris,R,Treutlen,19,District 155
State Representative,Totals,R,Treutlen,19,District 155
State Representative,Morris,R,Wheeler,29,District 155
State Representative,Totals,R,Wheeler,29,District 155
State Representative,Parrish,R,Bulloch,283,District 156
State Representative,Totals,R,Bulloch,283,District 156
State Representative,Parrish,R,Candler,438,District 156
State Representative,Totals,R,Candler,438,District 156
State Representative,Parrish,R,Emanuel,344,District 156
State Representative,Totals,R,Emanuel,344,District 156
State Representative,Parrish,R,Johnson,7,District 156
State Representative,Totals,R,Johnson,7,District 156
State Representative,McCollar,D,Bulloch,301,District 156
State Representative,Totals,D,Bulloch,301,District 156
State Representative,McCollar,D,Candler,686,District 156
State Representative,Totals,D,Candler,686,District 156
State Representative,McCollar,D,Emanuel,762,District 156
State Representative,Totals,D,Emanuel,762,District 156
State Representative,McCollar,D,Johnson,354,District 156
State Representative,Totals,D,Johnson,354,District 156
State Representative,Burns,R,Bulloch,180,District 157
State Representative,Totals,R,Bulloch,180,District 157
State Representative,Burns,R,Burke,30,District 157
State Representative,Totals,R,Burke,30,District 157
State Representative,Burns,R,Effingham,1938,District 157
State Representative,Totals,R,Effingham,1938,District 157
State Representative,Burns,R,Jenkins,51,District 157
State Representative,Totals,R,Jenkins,51,District 157
State Representative,Burns,R,Screven,468,District 157
State Representative,Totals,R,Screven,468,District 157
State Representative,Lane,R,Bryan,389,District 158
State Representative,Totals,R,Bryan,389,District 158
State Representative,Lane,R,Bulloch,760,District 158
State Representative,Totals,R,Bulloch,760,District 158
State Representative,Carter,R,Chatham,863,District 159
State Representative,Totals,R,Chatham,863,District 159
State Representative,Carter,R,Effingham,2621,District 159
State Representative,Totals,R,Effingham,2621,District 159
State Representative,Bryant,D,Chatham,2165,District 160
State Representative,Totals,D,Chatham,2165,District 160
State Representative,Stephens,D,Chatham,1964,District 161
State Representative,Williams,D,Chatham,1849,District 161
State Representative,Totals,D,Chatham,3813,District 161
State Representative,Gordon,D,Chatham,3209,District 162
State Representative,Totals,D,Chatham,3209,District 162
State Representative,Day,R,Chatham,1872,District 163
State Representative,Totals,R,Chatham,1872,District 163
State Representative,Stephens,R,Bryan,1184,District 164
State Representative,Totals,R,Bryan,1184,District 164
State Representative,Stephens,R,Chatham,698,District 164
State Representative,Totals,R,Chatham,698,District 164
State Representative,Stephens,R,Liberty,105,District 164
State Representative,Totals,R,Liberty,105,District 164
State Representative,Williams,D,Liberty,2922,District 165
State Representative,Totals,D,Liberty,2922,District 165
State Representative,Barnard,R,Evans,244,District 166
State Representative,Totals,R,Evans,244,District 166
State Representative,Barnard,R,Liberty,14,District 166
State Representative,Totals,R,Liberty,14,District 166
State Representative,Barnard,R,Tattnall,290,District 166
State Representative,Totals,R,Tattnall,290,District 166
State Representative,Dowdy,R,Glynn,835,District 167
State Representative,Lane,R,Glynn,2577,District 167
State Representative,Totals,R,Glynn,3412,District 167
State Representative,Dowdy,R,Long,39,District 167
State Representative,Lane,R,Long,63,District 167
State Representative,Totals,R,Long,102,District 167
State Representative,Dowdy,R,Mcintosh,112,District 167
State Representative,Lane,R,Mcintosh,941,District 167
State Representative,Totals,R,Mcintosh,1053,District 167
State Representative,Dowdy,R,Wayne,33,District 167
State Representative,Lane,R,Wayne,121,District 167
State Representative,Totals,R,Wayne,154,District 167
State Representative,Smith,R,Appling,819,District 168
State Representative,Totals,R,Appling,819,District 168
State Representative,Smith,R,Bacon,962,District 168
State Representative,Totals,R,Bacon,962,District 168
State Representative,Smith,R,Jeff davis,252,District 168
State Representative,Totals,R,Jeff davis,252,District 168
State Representative,Smith,R,Wayne,270,District 168
State Representative,Totals,R,Wayne,270,District 168
State Representative,Sims,R,Atkinson,32,District 169
State Representative,Totals,R,Atkinson,32,District 169
State Representative,Sims,R,Coffee,115,District 169
State Representative,Totals,R,Coffee,115,District 169
State Representative,Sims,R,Jeff davis,14,District 169
State Representative,Totals,R,Jeff davis,14,District 169
State Representative,Houston,R,Berrien,610,District 170
State Representative,Totals,R,Berrien,610,District 170
State Representative,Houston,R,Colquitt,477,District 170
State Representative,Totals,R,Colquitt,477,District 170
State Representative,Houston,R,Cook,553,District 170
State Representative,Totals,R,Cook,553,District 170
State Representative,Powell,R,Colquitt,316,District 171
State Representative,Totals,R,Colquitt,316,District 171
State Representative,Powell,R,Mitchell,164,District 171
State Representative,Totals,R,Mitchell,164,District 171
State Representative,Maddox,R,Decatur,311,District 172
State Representative,Totals,R,Decatur,311,District 172
State Representative,Maddox,R,Grady,189,District 172
State Representative,Totals,R,Grady,189,District 172
State Representative,Keown,R,Grady,110,District 173
State Representative,Totals,R,Grady,110,District 173
State Representative,Keown,R,Thomas,485,District 173
State Representative,Totals,R,Thomas,485,District 173
State Representative,Black,D,Brooks,1486,District 174
State Representative,Totals,D,Brooks,1486,District 174
State Representative,Black,D,Echols,647,District 174
State Representative,Totals,D,Echols,647,District 174
State Representative,Black,D,Lowndes,1514,District 174
State Representative,Totals,D,Lowndes,1514,District 174
State Representative,Black,D,Thomas,68,District 174
State Representative,Totals,D,Thomas,68,District 174
State Representative,Carter,D,Lowndes,2877,District 175
State Representative,Totals,D,Lowndes,2877,District 175
State Representative,Shaw,D,Berrien,421,District 176
State Representative,Totals,D,Berrien,421,District 176
State Representative,Shaw,D,Clinch,1331,District 176
State Representative,Totals,D,Clinch,1331,District 176
State Representative,Shaw,D,Lanier,1632,District 176
State Representative,Totals,D,Lanier,1632,District 176
State Representative,Shaw,D,Lowndes,1442,District 176
State Representative,Totals,D,Lowndes,1442,District 176
State Representative,Crowley,R,Charlton,81,District 177
State Representative,Hatfield,R,Charlton,217,District 177
State Representative,Totals,R,Charlton,298,District 177
State Representative,Crowley,R,Ware,1498,District 177
State Representative,Hatfield,R,Ware,2989,District 177
State Representative,Totals,R,Ware,4487,District 177
State Representative,Johnson,D,Charlton,644,District 177
State Representative,Totals,D,Charlton,644,District 177
State Representative,Johnson,D,Ware,770,District 177
