county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
DeKalb,Montreal,U.S. Senate,,(Dem,Raphael Warnock ,1060,50,489,1,520
DeKalb,Meadowview,U.S. Senate,,(Dem,Raphael Warnock ,1496,137,383,1,975
DeKalb,Memorial South,U.S. Senate,,(Dem,Raphael Warnock ,774,42,259,4,469
DeKalb,Midway,U.S. Senate,,(Dem,Raphael Warnock ,1173,78,353,1,741
DeKalb,McNair Academy,U.S. Senate,,(Dem,Raphael Warnock ,945,58,364,0,523
DeKalb,Mount Vernon East,U.S. Senate,,(Dem,Raphael Warnock ,983,51,344,0,588
DeKalb,Mathis-Bob Mathis Elem,U.S. Senate,,(Dem,Raphael Warnock ,1446,118,356,0,972
DeKalb,Mount Vernon West,U.S. Senate,,(Dem,Raphael Warnock ,925,47,246,1,631
DeKalb,Metropolitan,U.S. Senate,,(Dem,Raphael Warnock ,1799,69,777,1,952
DeKalb,Montgomery Elem,U.S. Senate,,(Dem,Raphael Warnock ,1076,59,452,2,563
DeKalb,Miller Grove Road,U.S. Senate,,(Dem,Raphael Warnock ,1093,57,356,0,680
DeKalb,Midvale Road,U.S. Senate,,(Dem,Raphael Warnock ,707,44,267,2,394
DeKalb,Miller Grove High,U.S. Senate,,(Dem,Raphael Warnock ,1107,45,369,1,692
DeKalb,North Decatur,U.S. Senate,,(Dem,Raphael Warnock ,882,59,284,1,538
DeKalb,North Hairston,U.S. Senate,,(Dem,Raphael Warnock ,833,52,269,4,508
DeKalb,Northlake,U.S. Senate,,(Dem,Raphael Warnock ,820,67,345,1,407
DeKalb,North Peachtree,U.S. Senate,,(Dem,Raphael Warnock ,617,23,283,0,311
DeKalb,Oak Grove Elem,U.S. Senate,,(Dem,Raphael Warnock ,1116,84,483,0,549
DeKalb,Oakcliff Elem,U.S. Senate,,(Dem,Raphael Warnock ,581,21,354,0,206
DeKalb,Oakhurst,U.S. Senate,,(Dem,Raphael Warnock ,1640,78,681,2,879
DeKalb,Oak View Elem,U.S. Senate,,(Dem,Raphael Warnock ,1992,68,592,1,1331
DeKalb,Peachcrest,U.S. Senate,,(Dem,Raphael Warnock ,853,46,296,3,508
DeKalb,Peachtree Middle,U.S. Senate,,(Dem,Raphael Warnock ,1267,72,379,4,812
DeKalb,Princeton Elem,U.S. Senate,,(Dem,Raphael Warnock ,1085,43,369,1,672
DeKalb,Pine Lake,U.S. Senate,,(Dem,Raphael Warnock ,361,7,285,0,69
DeKalb,Pleasantdale Road,U.S. Senate,,(Dem,Raphael Warnock ,1257,52,662,1,542
DeKalb,Ponce de Leon,U.S. Senate,,(Dem,Raphael Warnock ,1846,386,635,2,823
DeKalb,Panola,U.S. Senate,,(Dem,Raphael Warnock ,691,37,216,0,438
DeKalb,Panola Way Elem,U.S. Senate,,(Dem,Raphael Warnock ,709,27,266,0,416
DeKalb,Piney Grove,U.S. Senate,,(Dem,Raphael Warnock ,869,47,329,0,493
DeKalb,Panola Road,U.S. Senate,,(Dem,Raphael Warnock ,1313,52,402,0,859
DeKalb,Rainbow Elem,U.S. Senate,,(Dem,Raphael Warnock ,1733,97,392,1,1243
DeKalb,Redan Elem,U.S. Senate,,(Dem,Raphael Warnock ,1459,59,417,1,982
DeKalb,Rehoboth,U.S. Senate,,(Dem,Raphael Warnock ,929,91,303,1,534
DeKalb,Rockbridge Elem,U.S. Senate,,(Dem,Raphael Warnock ,1135,62,425,2,646
DeKalb,Rock Chapel Elem,U.S. Senate,,(Dem,Raphael Warnock ,1296,46,470,2,778
DeKalb,Rowland Elem,U.S. Senate,,(Dem,Raphael Warnock ,1241,56,390,2,793
DeKalb,Redan-Trotti Library,U.S. Senate,,(Dem,Raphael Warnock ,1680,78,565,0,1037
DeKalb,Rockbridge Road,U.S. Senate,,(Dem,Raphael Warnock ,2141,109,594,1,1437
DeKalb,Rowland Road,U.S. Senate,,(Dem,Raphael Warnock ,922,42,341,1,538
DeKalb,Redan Road,U.S. Senate,,(Dem,Raphael Warnock ,1144,57,392,1,694
DeKalb,Rock Chapel Road,U.S. Senate,,(Dem,Raphael Warnock ,2052,78,550,1,1423
DeKalb,Redan Middle,U.S. Senate,,(Dem,Raphael Warnock ,1112,59,333,0,720
DeKalb,Sagamore Hills Elem,U.S. Senate,,(Dem,Raphael Warnock ,1784,129,664,1,990
DeKalb,Scott,U.S. Senate,,(Dem,Raphael Warnock ,1462,110,534,2,816
DeKalb,Shaw-Robert Shaw Elem,U.S. Senate,,(Dem,Raphael Warnock ,1340,75,453,1,811
DeKalb,Stone Mountain Elem,U.S. Senate,,(Dem,Raphael Warnock ,937,162,265,0,510
DeKalb,Silver Lake,U.S. Senate,,(Dem,Raphael Warnock ,1626,102,534,0,990
DeKalb,Skyland,U.S. Senate,,(Dem,Raphael Warnock ,797,29,380,1,387
DeKalb,Snapfinger Elem,U.S. Senate,,(Dem,Raphael Warnock ,1003,70,295,0,638
DeKalb,Smoke Rise,U.S. Senate,,(Dem,Raphael Warnock ,993,72,306,1,614
DeKalb,Stone Mtn Middle,U.S. Senate,,(Dem,Raphael Warnock ,728,28,303,1,396
DeKalb,Stone Mill Elem,U.S. Senate,,(Dem,Raphael Warnock ,852,37,362,3,450
DeKalb,Shadow Rock Elem,U.S. Senate,,(Dem,Raphael Warnock ,2270,112,528,4,1626
DeKalb,Stoneview Elem,U.S. Senate,,(Dem,Raphael Warnock ,570,47,208,0,315
DeKalb,Salem Middle,U.S. Senate,,(Dem,Raphael Warnock ,2027,77,480,1,1469
DeKalb,Shamrock,U.S. Senate,,(Dem,Raphael Warnock ,916,55,409,0,452
DeKalb,South Deshon,U.S. Senate,,(Dem,Raphael Warnock ,1458,79,415,1,963
DeKalb,Stone Mtn Champion,U.S. Senate,,(Dem,Raphael Warnock ,1038,38,400,0,600
DeKalb,Stone Mtn,U.S. Senate,,(Dem,Raphael Warnock ,543,36,209,0,298
DeKalb,Snapfinger Road N,U.S. Senate,,(Dem,Raphael Warnock ,1030,58,326,2,644
DeKalb,Snapfinger Road S,U.S. Senate,,(Dem,Raphael Warnock ,994,54,241,0,699
DeKalb,Stephenson Middle,U.S. Senate,,(Dem,Raphael Warnock ,1749,83,516,0,1150
DeKalb,South Hairston,U.S. Senate,,(Dem,Raphael Warnock ,1384,64,500,1,819
DeKalb,Stephenson High,U.S. Senate,,(Dem,Raphael Warnock ,1656,97,498,1,1060
DeKalb,Stonecrest Library,U.S. Senate,,(Dem,Raphael Warnock ,1912,41,573,3,1295
DeKalb,Snapfinger Road,U.S. Senate,,(Dem,Raphael Warnock ,2812,165,520,0,2127
DeKalb,Terry Mill,U.S. Senate,,(Dem,Raphael Warnock ,1341,112,456,0,773
DeKalb,Toney Elem,U.S. Senate,,(Dem,Raphael Warnock ,773,65,240,0,468
DeKalb,Tucker Library,U.S. Senate,,(Dem,Raphael Warnock ,1524,95,560,0,869
DeKalb,Tilly Mill Road,U.S. Senate,,(Dem,Raphael Warnock ,613,22,249,0,342
DeKalb,Tucker,U.S. Senate,,(Dem,Raphael Warnock ,1285,97,463,0,725
DeKalb,Valley Brook,U.S. Senate,,(Dem,Raphael Warnock ,554,25,312,0,217
DeKalb,Wadsworth,U.S. Senate,,(Dem,Raphael Warnock ,1417,103,470,0,844
DeKalb,Wesley Chapel Library,U.S. Senate,,(Dem,Raphael Warnock ,1584,84,304,0,1196
DeKalb,Woodrow Road,U.S. Senate,,(Dem,Raphael Warnock ,1321,50,396,1,874
DeKalb,Winnona Park,U.S. Senate,,(Dem,Raphael Warnock ,1421,100,564,0,757
DeKalb,Woodridge Elem,U.S. Senate,,(Dem,Raphael Warnock ,1512,110,488,0,914
DeKalb,Warren Tech,U.S. Senate,,(Dem,Raphael Warnock ,492,26,276,0,190
DeKalb,Woodward,U.S. Senate,,(Dem,Raphael Warnock ,1299,87,466,1,745
DeKalb,White Oak,U.S. Senate,,(Dem,Raphael Warnock ,974,37,421,1,515
DeKalb,Winters Chapel,U.S. Senate,,(Dem,Raphael Warnock ,575,34,248,1,292
DeKalb,Wynbrooke Elem,U.S. Senate,,(Dem,Raphael Warnock ,1854,95,540,2,1217
DeKalb,Young Road,U.S. Senate,,(Dem,Raphael Warnock ,992,55,260,0,677
