county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person_1,advance_in_person_3,election_day,advance_in_person_2,provisional
DeKalb,ASHFORD DUNWOODY RD,President,,REP,MARCO RUBIO,359,4,2,1,320,32,0
DeKalb,ASHFORD PARK ELEM,President,,REP,MARCO RUBIO,306,2,0,0,283,21,0
DeKalb,ASHFORD PARKSIDE,President,,REP,MARCO RUBIO,326,3,0,5,278,40,0
DeKalb,AUSTIN,President,,REP,MARCO RUBIO,457,13,0,49,392,3,0
DeKalb,AUSTIN DRIVE,President,,REP,MARCO RUBIO,14,0,1,0,13,0,0
DeKalb,AVONDALE,President,,REP,MARCO RUBIO,262,2,19,1,240,0,0
DeKalb,AVONDALE HIGH - 04,President,,REP,MARCO RUBIO,71,0,9,0,62,0,0
DeKalb,AVONDALE HIGH - 05,President,,REP,MARCO RUBIO,38,1,3,0,33,1,0
DeKalb,BETHUNE MIDDLE,President,,REP,MARCO RUBIO,18,1,1,0,16,0,0
DeKalb,BOULDERCREST RD,President,,REP,MARCO RUBIO,4,0,0,0,4,0,0
DeKalb,BOULEVARD,President,,REP,MARCO RUBIO,149,1,3,0,143,1,1
DeKalb,BRIAR VISTA ELEM,President,,REP,MARCO RUBIO,170,4,3,1,156,6,0
DeKalb,BRIARCLIFF,President,,REP,MARCO RUBIO,268,25,4,0,176,5,58
DeKalb,BRIARLAKE ELEM,President,,REP,MARCO RUBIO,226,1,0,0,206,19,0
DeKalb,BRIARWOOD,President,,REP,MARCO RUBIO,180,1,0,1,162,16,0
DeKalb,BROCKETT,President,,REP,MARCO RUBIO,141,3,0,0,121,17,0
DeKalb,BROCKETT ELEM,President,,REP,MARCO RUBIO,181,1,2,0,131,47,0
DeKalb,BROOKHAVEN,President,,REP,MARCO RUBIO,355,4,1,1,315,34,0
DeKalb,BROWNS MILL ELEM,President,,REP,MARCO RUBIO,22,4,0,1,17,0,0
DeKalb,BURGESS ELEM,President,,REP,MARCO RUBIO,49,0,1,0,47,0,1
DeKalb,CANBY LANE ELEM,President,,REP,MARCO RUBIO,2,0,1,0,1,0,0
DeKalb,CANDLER,President,,REP,MARCO RUBIO,15,0,0,0,15,0,0
DeKalb,CANDLER-MURPHEY CANDLER ELEM,President,,REP,MARCO RUBIO,18,0,0,2,16,0,0
DeKalb,CEDAR GROVE ELEM,President,,REP,MARCO RUBIO,13,0,0,0,13,0,0
DeKalb,CEDAR GROVE MIDDLE,President,,REP,MARCO RUBIO,6,0,0,0,5,1,0
DeKalb,CEDAR GROVE SOUTH,President,,REP,MARCO RUBIO,11,0,1,0,10,0,0
DeKalb,CHAMBLEE ,President,,REP,MARCO RUBIO,147,1,0,2,129,15,0
DeKalb,CHAMBLEE 2,President,,REP,MARCO RUBIO,223,2,0,0,187,34,0
DeKalb,CHAPEL HILL ELEM,President,,REP,MARCO RUBIO,3,0,0,0,3,0,0
DeKalb,CHESNUT ELEM,President,,REP,MARCO RUBIO,108,3,0,7,94,4,0
DeKalb,CLAIREMONT EAST,President,,REP,MARCO RUBIO,201,4,18,0,176,3,0
DeKalb,CLAIREMONT WEST,President,,REP,MARCO RUBIO,215,9,14,0,190,2,0
DeKalb,CLAIRMONT ROAD,President,,REP,MARCO RUBIO,166,9,8,0,142,6,1
DeKalb,CLARKSTON,President,,REP,MARCO RUBIO,64,3,1,0,59,1,0
DeKalb,CLIFTON ELEM,President,,REP,MARCO RUBIO,8,1,0,0,6,1,0
DeKalb,COLUMBIA DRIVE,President,,REP,MARCO RUBIO,6,0,1,0,5,0,0
DeKalb,COLUMBIA ELEM,President,,REP,MARCO RUBIO,2,0,1,0,1,0,0
DeKalb,COLUMBIA MIDDLE,President,,REP,MARCO RUBIO,7,0,0,0,6,1,0
DeKalb,CORALWOOD,President,,REP,MARCO RUBIO,326,11,8,0,286,21,0
DeKalb,COVINGTON,President,,REP,MARCO RUBIO,24,0,1,0,23,0,0
DeKalb,COVINGTON HWY LIBRARY,President,,REP,MARCO RUBIO,0,0,0,0,0,0,0
DeKalb,CROSS KEYS HIGH,President,,REP,MARCO RUBIO,192,0,2,1,170,19,0
DeKalb,CROSSROADS,President,,REP,MARCO RUBIO,16,0,4,1,11,0,0
DeKalb,DORAVILLE NORTH,President,,REP,MARCO RUBIO,86,0,0,0,83,3,0
DeKalb,DORAVILLE SOUTH,President,,REP,MARCO RUBIO,41,0,0,0,41,0,0
DeKalb,DRESDEN ELEM,President,,REP,MARCO RUBIO,110,1,0,0,97,12,0
DeKalb,DRUID HILLS HIGH,President,,REP,MARCO RUBIO,137,1,12,0,124,0,0
DeKalb,DUNAIRE ELEM,President,,REP,MARCO RUBIO,19,1,3,0,15,0,0
DeKalb,DUNWOODY,President,,REP,MARCO RUBIO,242,3,3,29,202,5,0
DeKalb,DUNWOODY HIGH,President,,REP,MARCO RUBIO,329,10,2,60,249,8,0
DeKalb,DUNWOODY LIBRARY,President,,REP,MARCO RUBIO,451,9,1,97,342,1,1
DeKalb,EAST LAKE ELEM,President,,REP,MARCO RUBIO,65,1,3,0,61,0,0
DeKalb,EMBRY HILLS,President,,REP,MARCO RUBIO,166,3,1,0,143,19,0
DeKalb,EMORY ROAD,President,,REP,MARCO RUBIO,38,1,1,0,33,1,2
DeKalb,EMORY SOUTH,President,,REP,MARCO RUBIO,244,4,6,1,227,6,0
DeKalb,EPWORTH,President,,REP,MARCO RUBIO,176,1,11,1,162,0,1
DeKalb,EVANSDALE ELEM,President,,REP,MARCO RUBIO,191,3,1,0,163,24,0
DeKalb,FAIRINGTON ELEM,President,,REP,MARCO RUBIO,6,0,0,0,6,0,0
DeKalb,FERNBANK ELEM,President,,REP,MARCO RUBIO,142,0,9,0,130,2,1
DeKalb,FLAKES MILL FIRE STATION,President,,REP,MARCO RUBIO,5,0,0,0,5,0,0
DeKalb,FLAT ROCK ELEM,President,,REP,MARCO RUBIO,9,0,0,0,8,1,0
DeKalb,FLAT SHOALS,President,,REP,MARCO RUBIO,2,0,1,0,1,0,0
DeKalb,FLAT SHOALS ELEM,President,,REP,MARCO RUBIO,3,0,0,0,3,0,0
DeKalb,FLAT SHOALS LIBRARY,President,,REP,MARCO RUBIO,3,1,0,0,2,0,0
DeKalb,FLAT SHOALS PARKWAY,President,,REP,MARCO RUBIO,11,0,1,0,10,0,0
DeKalb,FREEDOM MIDDLE,President,,REP,MARCO RUBIO,25,3,5,0,14,3,0
DeKalb,GEORGETOWN SQUARE,President,,REP,MARCO RUBIO,263,3,0,30,228,2,0
DeKalb,GLENHAVEN,President,,REP,MARCO RUBIO,8,1,0,0,7,0,0
DeKalb,GLENNWOOD - 04,President,,REP,MARCO RUBIO,60,0,2,1,57,0,0
DeKalb,GLENNWOOD - 05,President,,REP,MARCO RUBIO,38,1,1,0,34,2,0
DeKalb,GLENWOOD ROAD,President,,REP,MARCO RUBIO,6,1,3,1,1,0,0
DeKalb,GRESHAM ROAD,President,,REP,MARCO RUBIO,28,0,0,0,28,0,0
DeKalb,HAMBRICK ELEM,President,,REP,MARCO RUBIO,35,2,2,0,27,4,0
DeKalb,HARRIS-MARGARET HARRIS ED,President,,REP,MARCO RUBIO,113,1,2,0,104,5,1
DeKalb,HARRIS-NARVIE J. HARRIS ELEM,President,,REP,MARCO RUBIO,13,0,1,0,11,1,0
DeKalb,HAWTHORNE ELEM,President,,REP,MARCO RUBIO,224,5,2,0,205,12,0
DeKalb,HENDERSON MILL ELEM,President,,REP,MARCO RUBIO,268,2,4,0,220,42,0
DeKalb,HUGH HOWELL,President,,REP,MARCO RUBIO,162,2,4,0,118,38,0
DeKalb,HUNTLEY HILLS ELEM,President,,REP,MARCO RUBIO,164,6,0,5,127,26,0
DeKalb,IDLEWOOD ELEM,President,,REP,MARCO RUBIO,50,0,2,0,38,10,0
DeKalb,INDIAN CREEK ELEM,President,,REP,MARCO RUBIO,38,0,1,0,37,0,0
DeKalb,JOHNSON ESTATES,President,,REP,MARCO RUBIO,110,2,0,0,106,1,1
DeKalb,JOLLY ELEM,President,,REP,MARCO RUBIO,53,2,3,0,46,2,0
DeKalb,KELLEY CHAPEL ROAD,President,,REP,MARCO RUBIO,7,0,1,0,6,0,0
DeKalb,KELLEY LAKE ELEM,President,,REP,MARCO RUBIO,6,0,0,0,5,1,0
DeKalb,KING-ML KING JR HIGH,President,,REP,MARCO RUBIO,16,0,3,0,9,4,0
DeKalb,KINGSLEY ELEM,President,,REP,MARCO RUBIO,405,8,1,62,331,3,0
DeKalb,KNOLLWOOD ELEM,President,,REP,MARCO RUBIO,22,1,1,0,20,0,0
DeKalb,KITTREDGE ELEM,President,,REP,MARCO RUBIO,257,7,1,5,196,48,0
DeKalb,LAKESIDE HIGH,President,,REP,MARCO RUBIO,344,12,2,1,290,39,0
DeKalb,LAVISTA,President,,REP,MARCO RUBIO,222,5,1,1,207,8,0
DeKalb,LAVISTA ROAD,President,,REP,MARCO RUBIO,211,3,5,0,201,2,0
DeKalb,LIN-MARY LIN ELEM,President,,REP,MARCO RUBIO,179,1,7,0,170,1,0
DeKalb,LITHONIA,President,,REP,MARCO RUBIO,9,0,2,0,7,0,0
DeKalb,LITHONIA HIGH,President,,REP,MARCO RUBIO,1,0,0,0,1,0,0
DeKalb,LIVSEY ELEM,President,,REP,MARCO RUBIO,165,1,1,0,128,35,0
DeKalb,MARBUT ELEM,President,,REP,MARCO RUBIO,7,0,1,0,6,0,0
DeKalb,MATHIS-BOB MATHIS ELEM,President,,REP,MARCO RUBIO,15,0,2,2,9,2,0
DeKalb,MCLENDON,President,,REP,MARCO RUBIO,76,0,0,0,75,1,0
DeKalb,MCNAIR ACADEMY,President,,REP,MARCO RUBIO,10,0,0,0,10,0,0
DeKalb,MCNAIR HIGH,President,,REP,MARCO RUBIO,48,0,3,0,45,0,0
DeKalb,MCNAIR MIDDLE,President,,REP,MARCO RUBIO,15,0,0,0,15,0,0
DeKalb,MCWILLIAMS,President,,REP,MARCO RUBIO,5,0,1,0,4,0,0
DeKalb,MEADOWVIEW ELEM,President,,REP,MARCO RUBIO,17,1,0,0,16,0,0
DeKalb,MEDLOCK ELEM,President,,REP,MARCO RUBIO,127,2,6,0,114,5,0
DeKalb,MEMORIAL SOUTH,President,,REP,MARCO RUBIO,21,0,2,0,19,0,0
DeKalb,METROPOLITAN,President,,REP,MARCO RUBIO,58,0,1,0,53,4,0
DeKalb,MIDVALE ELEM,President,,REP,MARCO RUBIO,259,6,1,1,180,71,0
DeKalb,MIDVALE ROAD,President,,REP,MARCO RUBIO,250,4,2,0,209,35,0
DeKalb,MIDWAY ELEM,President,,REP,MARCO RUBIO,16,2,6,0,8,0,0
DeKalb,MILLER-ELDRIDGE L. MILLER ELEM,President,,REP,MARCO RUBIO,19,0,2,0,15,2,0
DeKalb,MILLER GROVE HIGH,President,,REP,MARCO RUBIO,5,0,0,0,5,0,0
DeKalb,MILLER GROVE MIDDLE,President,,REP,MARCO RUBIO,8,0,0,1,6,1,0
DeKalb,MILLER GROVE ROAD,President,,REP,MARCO RUBIO,11,0,0,0,11,0,0
DeKalb,MONTCLAIR ELEM,President,,REP,MARCO RUBIO,38,0,0,0,36,2,0
DeKalb,MONTGOMERY ELEM,President,,REP,MARCO RUBIO,300,3,2,6,250,39,0
DeKalb,MONTREAL,President,,REP,MARCO RUBIO,74,0,0,0,66,8,0
DeKalb,MT. VERNON EAST,President,,REP,MARCO RUBIO,416,7,0,67,335,7,0
DeKalb,MT. VERNON WEST,President,,REP,MARCO RUBIO,317,8,0,57,251,1,0
DeKalb,NORTH DECATUR,President,,REP,MARCO RUBIO,60,3,3,0,54,0,0
DeKalb,NORTH HAIRSTON,President,,REP,MARCO RUBIO,26,2,1,0,20,3,0
DeKalb,NORTH PEACHTREE,President,,REP,MARCO RUBIO,103,1,0,7,91,4,0
DeKalb,NORTHLAKE,President,,REP,MARCO RUBIO,164,2,0,0,155,7,0
DeKalb,OAK GROVE ELEM,President,,REP,MARCO RUBIO,231,6,1,0,200,23,1
DeKalb,OAK VIEW ELEM,President,,REP,MARCO RUBIO,8,0,1,0,3,4,0
DeKalb,OAKCLIFF ELEM,President,,REP,MARCO RUBIO,49,0,1,0,43,5,0
DeKalb,OAKHURST,President,,REP,MARCO RUBIO,132,0,3,0,127,0,2
DeKalb,PANOLA,President,,REP,MARCO RUBIO,15,0,5,2,8,0,0
DeKalb,PANOLA ROAD,President,,REP,MARCO RUBIO,8,0,0,1,7,0,0
DeKalb,PANOLA WAY ELEM,President,,REP,MARCO RUBIO,2,0,1,0,0,1,0
DeKalb,PEACHCREST ELEM,President,,REP,MARCO RUBIO,10,0,2,0,8,0,0
DeKalb,PEACHTREE MIDDLE,President,,REP,MARCO RUBIO,183,6,0,23,153,1,0
DeKalb,PINE LAKE,President,,REP,MARCO RUBIO,14,0,1,0,13,0,0
DeKalb,PINEY GROVE,President,,REP,MARCO RUBIO,17,0,0,0,17,0,0
DeKalb,PLEASANTDALE ELEM,President,,REP,MARCO RUBIO,93,5,0,0,78,10,0
DeKalb,PONCE DE LEON,President,,REP,MARCO RUBIO,110,0,5,0,101,4,0
DeKalb,PRINCETON ELEM,President,,REP,MARCO RUBIO,9,0,3,0,6,0,0
DeKalb,RAINBOW ELEM,President,,REP,MARCO RUBIO,9,0,0,0,8,1,0
DeKalb,REDAN ELEM,President,,REP,MARCO RUBIO,8,1,0,1,6,0,0
DeKalb,REDAN MIDDLE,President,,REP,MARCO RUBIO,9,1,1,0,7,0,0
DeKalb,REDAN ROAD,President,,REP,MARCO RUBIO,5,0,0,0,5,0,0
DeKalb,REDAN-TROTTI LIBRARY,President,,REP,MARCO RUBIO,10,2,1,2,5,0,0
DeKalb,REHOBOTH,President,,REP,MARCO RUBIO,152,3,4,0,132,13,0
DeKalb,RENFROE MIDDLE,President,,REP,MARCO RUBIO,59,0,1,0,57,1,0
DeKalb,ROCK CHAPEL ELEM,President,,REP,MARCO RUBIO,9,0,1,0,8,0,0
DeKalb,ROCK CHAPEL ROAD,President,,REP,MARCO RUBIO,13,1,0,4,8,0,0
DeKalb,ROCKBRIDGE ELEM,President,,REP,MARCO RUBIO,21,2,2,0,15,2,0
DeKalb,ROCKBRIDGE ROAD,President,,REP,MARCO RUBIO,24,1,3,2,18,0,0
DeKalb,ROWLAND ELEM,President,,REP,MARCO RUBIO,9,0,2,0,7,0,0
DeKalb,ROWLAND ROAD,President,,REP,MARCO RUBIO,15,3,1,0,10,1,0
DeKalb,SAGAMORE HILLS ELEM,President,,REP,MARCO RUBIO,353,9,1,0,308,35,0
DeKalb,SALEM MIDDLE,President,,REP,MARCO RUBIO,15,0,3,1,11,0,0
DeKalb,SCOTT,President,,REP,MARCO RUBIO,119,0,4,0,106,9,0
DeKalb,SHADOW ROCK ELEM,President,,REP,MARCO RUBIO,22,1,0,1,18,2,0
DeKalb,SHAMROCK,President,,REP,MARCO RUBIO,136,2,1,0,123,10,0
DeKalb,SHAW-ROBERT SHAW ELEM,President,,REP,MARCO RUBIO,75,1,4,0,67,3,0
DeKalb,SILVER LAKE,President,,REP,MARCO RUBIO,516,10,1,0,440,64,1
DeKalb,SKYLAND,President,,REP,MARCO RUBIO,181,0,2,0,170,9,0
DeKalb,SMOKE RISE ELEM,President,,REP,MARCO RUBIO,204,2,5,0,150,47,0
DeKalb,SNAPFINGER ELEM,President,,REP,MARCO RUBIO,5,0,2,0,2,1,0
DeKalb,SNAPFINGER ROAD NORTH,President,,REP,MARCO RUBIO,2,0,1,0,1,0,0
DeKalb,SNAPFINGER ROAD SOUTH,President,,REP,MARCO RUBIO,7,1,0,1,5,0,0
DeKalb,SOUTH DESHON,President,,REP,MARCO RUBIO,7,1,0,0,6,0,0
DeKalb,SOUTH HAIRSTON,President,,REP,MARCO RUBIO,17,0,3,1,13,0,0
DeKalb,STEPHENSON HIGH,President,,REP,MARCO RUBIO,17,0,6,0,9,2,0
DeKalb,STEPHENSON MIDDLE,President,,REP,MARCO RUBIO,26,0,7,0,18,1,0
DeKalb,STONE MILL ELEM,President,,REP,MARCO RUBIO,8,0,0,0,5,3,0
DeKalb,STONE MOUNTAIN CHAMPION,President,,REP,MARCO RUBIO,25,0,4,0,18,3,0
DeKalb,STONE MOUNTAIN ELEM,President,,REP,MARCO RUBIO,100,28,7,0,59,6,0
DeKalb,STONE MOUNTAIN LIBRARY,President,,REP,MARCO RUBIO,24,0,0,0,23,1,0
DeKalb,STONE MOUNTAIN MIDDLE,President,,REP,MARCO RUBIO,16,0,0,0,16,0,0
DeKalb,STONEVIEW ELEM,President,,REP,MARCO RUBIO,4,0,0,0,4,0,0
DeKalb,TERRY MILL ELEM,President,,REP,MARCO RUBIO,19,0,3,0,15,1,0
DeKalb,TILLY MILL ROAD,President,,REP,MARCO RUBIO,220,2,0,18,197,3,0
DeKalb,TONEY ELEM,President,,REP,MARCO RUBIO,6,0,1,0,5,0,0
DeKalb,TUCKER,President,,REP,MARCO RUBIO,243,1,0,0,179,63,0
DeKalb,TUCKER LIBRARY,President,,REP,MARCO RUBIO,176,4,0,0,124,48,0
DeKalb,VALLEY BROOK,President,,REP,MARCO RUBIO,50,2,2,0,44,2,0
DeKalb,WADSWORTH ELEM - 05,President,,REP,MARCO RUBIO,2,0,1,0,1,0,0
DeKalb,WADSWORTH ELEM - 04,President,,REP,MARCO RUBIO,3,0,0,0,3,0,0
DeKalb,WARREN TECH,President,,REP,MARCO RUBIO,79,2,0,0,73,3,1
DeKalb,WESLEY CHAPEL LIBRARY,President,,REP,MARCO RUBIO,15,0,0,1,12,2,0
DeKalb,WHITE OAK,President,,REP,MARCO RUBIO,7,0,0,0,7,0,0
DeKalb,WHITEFOORD ELEM,President,,REP,MARCO RUBIO,73,0,2,0,69,2,0
DeKalb,WINNONA PARK ELEM,President,,REP,MARCO RUBIO,119,2,6,0,109,2,0
DeKalb,WINTERS CHAPEL,President,,REP,MARCO RUBIO,170,7,0,7,156,0,0
DeKalb,WOODRIDGE ELEM,President,,REP,MARCO RUBIO,13,1,4,0,8,0,0
DeKalb,WOODROW ROAD,President,,REP,MARCO RUBIO,27,6,0,5,16,0,0
DeKalb,WOODWARD ELEM,President,,REP,MARCO RUBIO,104,2,1,0,89,12,0
DeKalb,WYNBROOKE ELEM,President,,REP,MARCO RUBIO,19,0,0,2,16,1,0
DeKalb,YOUNG ROAD,President,,REP,MARCO RUBIO,10,0,4,1,5,0,0
DeKalb,,President,,REP,RICK SANTORUM,21,0,0,2,17,2,0
DeKalb,ALLGOOD ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,ASHFORD DUNWOODY RD,President,,REP,RICK SANTORUM,1,0,0,0,1,0,0
DeKalb,ASHFORD PARK ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,ASHFORD PARKSIDE,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,AUSTIN,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,AUSTIN DRIVE,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,AVONDALE,President,,REP,RICK SANTORUM,1,0,0,0,1,0,0
DeKalb,AVONDALE HIGH - 04,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,AVONDALE HIGH - 05,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,BETHUNE MIDDLE,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,BOULDERCREST RD,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,BOULEVARD,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,BRIAR VISTA ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,BRIARCLIFF,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,BRIARLAKE ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,BRIARWOOD,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,BROCKETT,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,BROCKETT ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,BROOKHAVEN,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,BROWNS MILL ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,BURGESS ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,CANBY LANE ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,CANDLER,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,CANDLER-MURPHEY CANDLER ELEM,President,,REP,RICK SANTORUM,1,0,0,1,0,0,0
DeKalb,CEDAR GROVE ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,CEDAR GROVE MIDDLE,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,CEDAR GROVE SOUTH,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,CHAMBLEE ,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,CHAMBLEE 2,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,CHAPEL HILL ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,CHESNUT ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,CLAIREMONT EAST,President,,REP,RICK SANTORUM,1,0,0,0,1,0,0
DeKalb,CLAIREMONT WEST,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,CLAIRMONT ROAD,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,CLARKSTON,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,CLIFTON ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,COLUMBIA DRIVE,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,COLUMBIA ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,COLUMBIA MIDDLE,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,CORALWOOD,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,COVINGTON,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,COVINGTON HWY LIBRARY,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,CROSS KEYS HIGH,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,CROSSROADS,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,DORAVILLE NORTH,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,DORAVILLE SOUTH,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,DRESDEN ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,DRUID HILLS HIGH,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,DUNAIRE ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,DUNWOODY,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,DUNWOODY HIGH,President,,REP,RICK SANTORUM,1,0,0,1,0,0,0
DeKalb,DUNWOODY LIBRARY,President,,REP,RICK SANTORUM,1,0,0,0,1,0,0
DeKalb,EAST LAKE ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,EMBRY HILLS,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,EMORY ROAD,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,EMORY SOUTH,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,EPWORTH,President,,REP,RICK SANTORUM,1,0,0,0,1,0,0
DeKalb,EVANSDALE ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,FAIRINGTON ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,FERNBANK ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,FLAKES MILL FIRE STATION,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,FLAT ROCK ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,FLAT SHOALS,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,FLAT SHOALS ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,FLAT SHOALS LIBRARY,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,FLAT SHOALS PARKWAY,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,FREEDOM MIDDLE,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,GEORGETOWN SQUARE,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,GLENHAVEN,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,GLENNWOOD - 04,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,GLENNWOOD - 05,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,GLENWOOD ROAD,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,GRESHAM ROAD,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,HAMBRICK ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,HARRIS-MARGARET HARRIS ED,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,HARRIS-NARVIE J. HARRIS ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,HAWTHORNE ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,HENDERSON MILL ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,HUGH HOWELL,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,HUNTLEY HILLS ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,IDLEWOOD ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,INDIAN CREEK ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,JOHNSON ESTATES,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,JOLLY ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,KELLEY CHAPEL ROAD,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,KELLEY LAKE ELEM,President,,REP,RICK SANTORUM,1,0,0,0,1,0,0
DeKalb,KING-ML KING JR HIGH,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,KINGSLEY ELEM,President,,REP,RICK SANTORUM,1,0,0,0,1,0,0
DeKalb,KNOLLWOOD ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,KITTREDGE ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,LAKESIDE HIGH,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,LAVISTA,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,LAVISTA ROAD,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,LIN-MARY LIN ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,LITHONIA,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,LITHONIA HIGH,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
DeKalb,LIVSEY ELEM,President,,REP,RICK SANTORUM,0,0,0,0,0,0,0
