county,precinct,office,district,party,candidate,votes,advance_in_person_1,absentee_by_mail,election_day,provisional,advance_in_person_2
Cobb,Kennesaw 4A,President,,REP,JEB BUSH,6,3,1,1,0,1
Cobb,Kennesaw 5A,President,,REP,JEB BUSH,5,2,0,2,0,1
Cobb,Kell 01,President,,REP,JEB BUSH,2,2,0,0,0,0
Cobb,Kemp 01,President,,REP,JEB BUSH,3,0,2,0,0,1
Cobb,Kemp 02,President,,REP,JEB BUSH,8,3,1,3,0,1
Cobb,Kemp 03,President,,REP,JEB BUSH,6,1,0,2,0,3
Cobb,Lasssiter 01,President,,REP,JEB BUSH,0,0,0,0,0,0
Cobb,Lindley 01,President,,REP,JEB BUSH,2,0,0,2,0,0
Cobb,Lost Mountain 01,President,,REP,JEB BUSH,5,0,0,3,0,2
Cobb,Lost Mountain 02,President,,REP,JEB BUSH,1,0,0,1,0,0
Cobb,Lost Mountain 03,President,,REP,JEB BUSH,3,0,0,1,0,2
Cobb,Lost Mountain 04,President,,REP,JEB BUSH,4,0,0,3,0,1
Cobb,Lewis 01,President,,REP,JEB BUSH,3,0,0,3,0,0
Cobb,Mableton 01,President,,REP,JEB BUSH,2,0,0,2,0,0
Cobb,Mableton 02,President,,REP,JEB BUSH,0,0,0,0,0,0
Cobb,Mableton 03,President,,REP,JEB BUSH,3,0,0,3,0,0
Cobb,Mableton 04,President,,REP,JEB BUSH,1,1,0,0,0,0
Cobb,Mabry 01,President,,REP,JEB BUSH,4,0,0,4,0,0
Cobb,Macland 01,President,,REP,JEB BUSH,2,1,1,0,0,0
Cobb,Murdock 01,President,,REP,JEB BUSH,4,1,0,3,0,0
Cobb,McEachern 01,President,,REP,JEB BUSH,2,1,1,0,0,0
Cobb,McCleskey 01,President,,REP,JEB BUSH,1,0,0,1,0,0
Cobb,McClure 01,President,,REP,JEB BUSH,2,0,0,2,0,0
Cobb,Marietta 1A,President,,REP,JEB BUSH,5,2,1,2,0,0
Cobb,Marietta 2A,President,,REP,JEB BUSH,3,1,2,0,0,0
Cobb,Marietta 2B,President,,REP,JEB BUSH,8,2,0,6,0,0
Cobb,Marietta 3A,President,,REP,JEB BUSH,13,5,1,6,0,1
Cobb,Marietta 4A,President,,REP,JEB BUSH,7,1,1,4,0,1
Cobb,Marietta 4B,President,,REP,JEB BUSH,3,1,0,2,0,0
Cobb,Marietta 4C,President,,REP,JEB BUSH,9,0,1,7,0,1
Cobb,Marietta 5A,President,,REP,JEB BUSH,0,0,0,0,0,0
Cobb,Marietta 5B,President,,REP,JEB BUSH,1,0,0,0,0,1
Cobb,Marietta 6A,President,,REP,JEB BUSH,1,0,0,0,0,1
Cobb,Marietta 6B,President,,REP,JEB BUSH,6,0,0,4,0,2
Cobb,Marietta 7A,President,,REP,JEB BUSH,2,1,0,1,0,0
Cobb,Mars Hill 01,President,,REP,JEB BUSH,2,0,0,0,0,2
Cobb,Mars Hill 02,President,,REP,JEB BUSH,6,1,1,3,1,0
Cobb,Mount Bethel 01,President,,REP,JEB BUSH,11,1,0,9,0,1
Cobb,Mount Bethel 03,President,,REP,JEB BUSH,0,0,0,0,0,0
Cobb,Mount Bethel 04,President,,REP,JEB BUSH,6,1,1,1,1,2
Cobb,North Cobb 01,President,,REP,JEB BUSH,2,0,1,0,0,1
Cobb,Nickajack 01,President,,REP,JEB BUSH,3,0,0,2,0,1
Cobb,Norton Park 01,President,,REP,JEB BUSH,5,0,0,4,0,1
Cobb,Nicholson 01,President,,REP,JEB BUSH,4,0,1,3,0,0
Cobb,Oakdale 01,President,,REP,JEB BUSH,4,2,1,1,0,0
Cobb,Oregon 01,President,,REP,JEB BUSH,8,1,2,2,0,3
Cobb,Oregon 02,President,,REP,JEB BUSH,2,2,0,0,0,0
Cobb,Oregon 03,President,,REP,JEB BUSH,3,0,0,2,0,1
Cobb,Oregon 04,President,,REP,JEB BUSH,3,1,0,1,0,1
Cobb,Oregon 05,President,,REP,JEB BUSH,8,3,0,3,0,2
Cobb,Pebblebrook 01,President,,REP,JEB BUSH,2,1,0,1,0,0
Cobb,Powers Ferry 01,President,,REP,JEB BUSH,8,2,3,2,0,1
Cobb,Pine Mountain 01,President,,REP,JEB BUSH,6,0,0,3,0,3
Cobb,Pine Mountain 02,President,,REP,JEB BUSH,3,0,0,1,0,2
Cobb,Post Oak 01,President,,REP,JEB BUSH,4,0,0,3,0,1
Cobb,Pope 01,President,,REP,JEB BUSH,2,0,0,2,0,0
Cobb,Palmer 01,President,,REP,JEB BUSH,3,0,0,3,0,0
Cobb,Powder Springs 1A,President,,REP,JEB BUSH,0,0,0,0,0,0
Cobb,Powder Springs 2A,President,,REP,JEB BUSH,0,0,0,0,0,0
Cobb,Powder Springs 3A,President,,REP,JEB BUSH,2,0,0,1,0,1
Cobb,Pitner 01,President,,REP,JEB BUSH,3,1,0,2,0,0
Cobb,Rocky Mountain 01,President,,REP,JEB BUSH,5,0,0,5,0,0
Cobb,Riverside 01,President,,REP,JEB BUSH,0,0,0,0,0,0
Cobb,Roswell 01,President,,REP,JEB BUSH,8,0,3,5,0,0
Cobb,Roswell 02,President,,REP,JEB BUSH,0,0,0,0,0,0
Cobb,Sandy Plains 01,President,,REP,JEB BUSH,3,1,1,1,0,0
Cobb,Shallowford Fall 01,President,,REP,JEB BUSH,4,1,0,3,0,0
Cobb,Simpson 01,President,,REP,JEB BUSH,1,0,0,1,0,0
Cobb,Sewell Mill 01,President,,REP,JEB BUSH,1,0,0,1,0,0
Cobb,Sewell Mill 03,President,,REP,JEB BUSH,2,0,0,1,0,1
Cobb,Smyrna 1A,President,,REP,JEB BUSH,3,1,0,1,0,1
Cobb,Smyrna 2A,President,,REP,JEB BUSH,3,1,1,1,0,0
Cobb,Smyrna 3A,President,,REP,JEB BUSH,4,1,0,3,0,0
Cobb,Smyrna 4A,President,,REP,JEB BUSH,9,1,4,3,0,1
Cobb,Smyrna 5A,President,,REP,JEB BUSH,5,1,0,4,0,0
Cobb,Smyrna 6A,President,,REP,JEB BUSH,8,0,2,5,0,1
Cobb,Smyrna 7A,President,,REP,JEB BUSH,5,0,1,2,0,2
Cobb,Sope Creek 01,President,,REP,JEB BUSH,0,0,0,0,0,0
Cobb,Sope Creek 02,President,,REP,JEB BUSH,2,1,1,0,0,0
Cobb,Sope Creek 03,President,,REP,JEB BUSH,0,0,0,0,0,0
Cobb,Sweetwater 01,President,,REP,JEB BUSH,2,0,0,2,0,0
Cobb,Sweetwater 02,President,,REP,JEB BUSH,2,0,0,2,0,0
Cobb,Terrell Mill 01,President,,REP,JEB BUSH,2,1,0,1,0,0
Cobb,Timber Ridge 01,President,,REP,JEB BUSH,5,0,0,4,0,1
Cobb,Vaughn 01,President,,REP,JEB BUSH,4,0,0,2,0,2
Cobb,Vinings 01,President,,REP,JEB BUSH,1,0,0,1,0,0
Cobb,Vinings 02,President,,REP,JEB BUSH,2,1,0,1,0,0
Cobb,Vinings 03,President,,REP,JEB BUSH,5,0,0,5,0,0
Cobb,Vinings 04,President,,REP,JEB BUSH,12,2,3,7,0,0
Cobb,Wade Green 02,President,,REP,JEB BUSH,4,0,0,4,0,0
Cobb,Wileo 01,President,,REP,JEB BUSH,5,1,0,4,0,0
Cobb,,President,,REP,BEN CARSON,5157,413,73,4521,8,142
Cobb,Acworth 1A,President,,REP,BEN CARSON,69,12,0,57,0,0
Cobb,Acworth 1B,President,,REP,BEN CARSON,74,8,0,66,0,0
Cobb,Acworth 1C,President,,REP,BEN CARSON,44,1,0,43,0,0
Cobb,Addison 01,President,,REP,BEN CARSON,30,1,2,25,0,2
Cobb,Austell 1A,President,,REP,BEN CARSON,14,0,0,14,0,0
Cobb,Bells Ferry 02,President,,REP,BEN CARSON,38,2,0,35,0,1
Cobb,Bells Ferry 03,President,,REP,BEN CARSON,74,2,2,69,0,1
Cobb,Big Shanty 01,President,,REP,BEN CARSON,37,4,0,29,0,4
Cobb,Big Shanty 02,President,,REP,BEN CARSON,41,0,3,38,0,0
Cobb,Baker 01,President,,REP,BEN CARSON,42,2,1,39,0,0
Cobb,Birney 01,President,,REP,BEN CARSON,13,2,0,10,0,1
Cobb,Birney 02,President,,REP,BEN CARSON,29,0,0,29,0,0
Cobb,Bryant 01,President,,REP,BEN CARSON,3,0,0,3,0,0
Cobb,Bryant 02,President,,REP,BEN CARSON,7,0,0,7,0,0
Cobb,Blackwell 01,President,,REP,BEN CARSON,38,0,0,38,0,0
Cobb,Chattahoochee 01,President,,REP,BEN CARSON,15,1,0,14,0,0
Cobb,Cheatham Hill 02,President,,REP,BEN CARSON,41,1,1,34,0,5
Cobb,Cheatham Hill 03,President,,REP,BEN CARSON,49,4,1,39,0,5
Cobb,Chalker 01,President,,REP,BEN CARSON,40,1,1,37,0,1
Cobb,Clarkdale 01,President,,REP,BEN CARSON,28,2,3,23,0,0
Cobb,Clarkdale 02,President,,REP,BEN CARSON,34,4,2,27,0,1
Cobb,Cooper 01,President,,REP,BEN CARSON,31,5,1,24,0,1
Cobb,Chestnut Ridge 01,President,,REP,BEN CARSON,32,5,0,27,0,0
Cobb,Dickerson 01,President,,REP,BEN CARSON,28,3,0,25,0,0
Cobb,Dobbins 01,President,,REP,BEN CARSON,20,4,0,16,0,0
Cobb,Dowell 01,President,,REP,BEN CARSON,43,4,0,32,0,7
Cobb,Dodgen 01,President,,REP,BEN CARSON,30,0,2,28,0,0
Cobb,Durham 01,President,,REP,BEN CARSON,74,7,2,65,0,0
Cobb,Davis 01,President,,REP,BEN CARSON,29,0,1,27,0,1
Cobb,Eastside 01,President,,REP,BEN CARSON,21,5,0,16,0,0
Cobb,Eastside 02,President,,REP,BEN CARSON,46,5,0,41,0,0
Cobb,Elizabeth 01,President,,REP,BEN CARSON,13,1,1,11,0,0
Cobb,Elizabeth 02,President,,REP,BEN CARSON,32,1,0,30,0,1
Cobb,Elizabeth 03,President,,REP,BEN CARSON,31,6,0,24,0,1
Cobb,Elizabeth 04,President,,REP,BEN CARSON,16,0,1,15,0,0
Cobb,Elizabeth 05,President,,REP,BEN CARSON,32,0,1,31,0,0
Cobb,East Piedmont 01,President,,REP,BEN CARSON,36,0,0,36,0,0
Cobb,Fair Oaks 01,President,,REP,BEN CARSON,31,1,0,26,0,4
Cobb,Fair Oaks 02,President,,REP,BEN CARSON,18,2,1,14,0,1
Cobb,Fair Oaks 04,President,,REP,BEN CARSON,7,1,0,6,0,0
Cobb,Fair Oaks 05,President,,REP,BEN CARSON,4,0,0,4,0,0
Cobb,Fullers Park 01,President,,REP,BEN CARSON,40,3,1,35,0,1
Cobb,Ford 01,President,,REP,BEN CARSON,37,4,0,33,0,0
Cobb,Frey 01,President,,REP,BEN CARSON,43,4,2,36,0,1
Cobb,Garrison Mill 01,President,,REP,BEN CARSON,49,1,0,47,0,1
Cobb,Gritters 01,President,,REP,BEN CARSON,59,2,1,55,0,1
Cobb,Harmony Leland 01,President,,REP,BEN CARSON,27,3,0,24,0,0
Cobb,Harrison 01,President,,REP,BEN CARSON,49,6,1,38,0,4
Cobb,Hightower 01,President,,REP,BEN CARSON,44,3,1,40,0,0
Cobb,Hayes 01,President,,REP,BEN CARSON,65,8,0,57,0,0
Cobb,Kennesaw 1A,President,,REP,BEN CARSON,20,1,0,19,0,0
Cobb,Kennesaw 2A,President,,REP,BEN CARSON,52,4,0,48,0,0
Cobb,Kennesaw 3A,President,,REP,BEN CARSON,43,1,0,40,1,1
Cobb,Kennesaw 4A,President,,REP,BEN CARSON,40,6,0,33,0,1
Cobb,Kennesaw 5A,President,,REP,BEN CARSON,60,2,0,56,1,1
Cobb,Kell 01,President,,REP,BEN CARSON,31,5,0,26,0,0
Cobb,Kemp 01,President,,REP,BEN CARSON,37,3,0,30,0,4
Cobb,Kemp 02,President,,REP,BEN CARSON,69,7,0,54,0,8
Cobb,Kemp 03,President,,REP,BEN CARSON,57,4,0,53,0,0
Cobb,Lasssiter 01,President,,REP,BEN CARSON,53,3,0,50,0,0
Cobb,Lindley 01,President,,REP,BEN CARSON,31,3,0,27,0,1
Cobb,Lost Mountain 01,President,,REP,BEN CARSON,48,8,2,36,0,2
Cobb,Lost Mountain 02,President,,REP,BEN CARSON,64,5,0,59,0,0
Cobb,Lost Mountain 03,President,,REP,BEN CARSON,78,19,1,55,0,3
Cobb,Lost Mountain 04,President,,REP,BEN CARSON,49,8,1,37,0,3
Cobb,Lewis 01,President,,REP,BEN CARSON,22,3,0,19,0,0
Cobb,Mableton 01,President,,REP,BEN CARSON,50,4,4,40,0,2
Cobb,Mableton 02,President,,REP,BEN CARSON,13,1,0,12,0,0
Cobb,Mableton 03,President,,REP,BEN CARSON,38,5,0,33,0,0
Cobb,Mableton 04,President,,REP,BEN CARSON,17,4,0,13,0,0
Cobb,Mabry 01,President,,REP,BEN CARSON,27,3,0,24,0,0
Cobb,Macland 01,President,,REP,BEN CARSON,21,3,1,16,0,1
Cobb,Murdock 01,President,,REP,BEN CARSON,58,5,2,49,0,2
Cobb,McEachern 01,President,,REP,BEN CARSON,30,2,0,28,0,0
Cobb,McCleskey 01,President,,REP,BEN CARSON,39,0,0,39,0,0
Cobb,McClure 01,President,,REP,BEN CARSON,30,0,0,28,0,2
Cobb,Marietta 1A,President,,REP,BEN CARSON,5,1,0,4,0,0
Cobb,Marietta 2A,President,,REP,BEN CARSON,41,2,0,34,0,5
Cobb,Marietta 2B,President,,REP,BEN CARSON,44,6,1,31,0,6
Cobb,Marietta 3A,President,,REP,BEN CARSON,64,8,0,53,0,3
Cobb,Marietta 4A,President,,REP,BEN CARSON,36,3,0,28,0,5
Cobb,Marietta 4B,President,,REP,BEN CARSON,21,1,1,12,0,7
Cobb,Marietta 4C,President,,REP,BEN CARSON,37,4,0,31,0,2
Cobb,Marietta 5A,President,,REP,BEN CARSON,14,2,0,11,0,1
Cobb,Marietta 5B,President,,REP,BEN CARSON,9,0,0,7,0,2
Cobb,Marietta 6A,President,,REP,BEN CARSON,17,1,0,15,1,0
Cobb,Marietta 6B,President,,REP,BEN CARSON,35,0,0,33,0,2
Cobb,Marietta 7A,President,,REP,BEN CARSON,6,0,0,6,0,0
Cobb,Mars Hill 01,President,,REP,BEN CARSON,54,4,0,50,0,0
Cobb,Mars Hill 02,President,,REP,BEN CARSON,44,7,0,36,0,1
Cobb,Mount Bethel 01,President,,REP,BEN CARSON,57,4,0,52,1,0
Cobb,Mount Bethel 03,President,,REP,BEN CARSON,35,8,2,25,0,0
Cobb,Mount Bethel 04,President,,REP,BEN CARSON,35,2,0,33,0,0
Cobb,North Cobb 01,President,,REP,BEN CARSON,39,3,0,35,0,1
Cobb,Nickajack 01,President,,REP,BEN CARSON,19,1,0,18,0,0
Cobb,Norton Park 01,President,,REP,BEN CARSON,45,4,2,38,0,1
Cobb,Nicholson 01,President,,REP,BEN CARSON,43,0,0,43,0,0
Cobb,Oakdale 01,President,,REP,BEN CARSON,25,2,2,20,0,1
Cobb,Oregon 01,President,,REP,BEN CARSON,20,2,1,17,0,0
Cobb,Oregon 02,President,,REP,BEN CARSON,17,1,0,15,0,1
Cobb,Oregon 03,President,,REP,BEN CARSON,23,3,1,18,0,1
Cobb,Oregon 04,President,,REP,BEN CARSON,43,5,1,34,0,3
Cobb,Oregon 05,President,,REP,BEN CARSON,54,7,0,45,1,1
Cobb,Pebblebrook 01,President,,REP,BEN CARSON,23,1,0,22,0,0
Cobb,Powers Ferry 01,President,,REP,BEN CARSON,49,5,1,41,0,2
Cobb,Pine Mountain 01,President,,REP,BEN CARSON,46,3,0,40,1,2
Cobb,Pine Mountain 02,President,,REP,BEN CARSON,50,0,0,45,0,5
Cobb,Post Oak 01,President,,REP,BEN CARSON,53,1,1,50,0,1
Cobb,Pope 01,President,,REP,BEN CARSON,42,1,1,40,0,0
Cobb,Palmer 01,President,,REP,BEN CARSON,32,0,2,27,0,3
Cobb,Powder Springs 1A,President,,REP,BEN CARSON,37,1,2,34,0,0
Cobb,Powder Springs 2A,President,,REP,BEN CARSON,18,3,0,15,0,0
Cobb,Powder Springs 3A,President,,REP,BEN CARSON,26,3,0,23,0,0
Cobb,Pitner 01,President,,REP,BEN CARSON,38,0,0,38,0,0
Cobb,Rocky Mountain 01,President,,REP,BEN CARSON,40,1,0,39,0,0
Cobb,Riverside 01,President,,REP,BEN CARSON,3,0,0,3,0,0
Cobb,Roswell 01,President,,REP,BEN CARSON,76,11,1,62,0,2
Cobb,Roswell 02,President,,REP,BEN CARSON,40,3,0,36,1,0
Cobb,Sandy Plains 01,President,,REP,BEN CARSON,40,3,1,36,0,0
Cobb,Shallowford Fall 01,President,,REP,BEN CARSON,25,2,0,23,0,0
Cobb,Simpson 01,President,,REP,BEN CARSON,21,0,0,20,0,1
Cobb,Sewell Mill 01,President,,REP,BEN CARSON,48,2,0,46,0,0
Cobb,Sewell Mill 03,President,,REP,BEN CARSON,36,4,0,32,0,0
Cobb,Smyrna 1A,President,,REP,BEN CARSON,17,0,0,17,0,0
Cobb,Smyrna 2A,President,,REP,BEN CARSON,28,2,2,24,0,0
Cobb,Smyrna 3A,President,,REP,BEN CARSON,40,0,0,39,1,0
Cobb,Smyrna 4A,President,,REP,BEN CARSON,64,3,2,58,0,1
Cobb,Smyrna 5A,President,,REP,BEN CARSON,23,1,0,22,0,0
Cobb,Smyrna 6A,President,,REP,BEN CARSON,31,3,1,27,0,0
Cobb,Smyrna 7A,President,,REP,BEN CARSON,27,2,0,25,0,0
Cobb,Sope Creek 01,President,,REP,BEN CARSON,32,4,0,28,0,0
Cobb,Sope Creek 02,President,,REP,BEN CARSON,45,3,3,39,0,0
Cobb,Sope Creek 03,President,,REP,BEN CARSON,33,1,0,32,0,0
Cobb,Sweetwater 01,President,,REP,BEN CARSON,32,3,0,29,0,0
Cobb,Sweetwater 02,President,,REP,BEN CARSON,11,0,0,11,0,0
Cobb,Terrell Mill 01,President,,REP,BEN CARSON,39,7,0,28,0,4
Cobb,Timber Ridge 01,President,,REP,BEN CARSON,29,2,0,26,0,1
Cobb,Vaughn 01,President,,REP,BEN CARSON,45,6,2,37,0,0
Cobb,Vinings 01,President,,REP,BEN CARSON,19,0,0,19,0,0
Cobb,Vinings 02,President,,REP,BEN CARSON,32,1,0,30,0,1
Cobb,Vinings 03,President,,REP,BEN CARSON,28,0,0,28,0,0
Cobb,Vinings 04,President,,REP,BEN CARSON,27,1,0,26,0,0
Cobb,Wade Green 02,President,,REP,BEN CARSON,71,4,0,67,0,0
Cobb,Wileo 01,President,,REP,BEN CARSON,35,5,0,30,0,0
Cobb,,President,,REP,CHRIS CHRISTIE,116,11,9,81,0,15
Cobb,Acworth 1A,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Acworth 1B,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Acworth 1C,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Addison 01,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Austell 1A,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Bells Ferry 02,President,,REP,CHRIS CHRISTIE,1,0,1,0,0,0
Cobb,Bells Ferry 03,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Big Shanty 01,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Big Shanty 02,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Baker 01,President,,REP,CHRIS CHRISTIE,2,0,0,2,0,0
Cobb,Birney 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Birney 02,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Bryant 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Bryant 02,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Blackwell 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Chattahoochee 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Cheatham Hill 02,President,,REP,CHRIS CHRISTIE,2,0,0,1,0,1
Cobb,Cheatham Hill 03,President,,REP,CHRIS CHRISTIE,3,1,0,2,0,0
Cobb,Chalker 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Clarkdale 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Clarkdale 02,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Cooper 01,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Chestnut Ridge 01,President,,REP,CHRIS CHRISTIE,2,0,0,2,0,0
Cobb,Dickerson 01,President,,REP,CHRIS CHRISTIE,3,1,0,2,0,0
Cobb,Dobbins 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Dowell 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Dodgen 01,President,,REP,CHRIS CHRISTIE,2,0,0,2,0,0
Cobb,Durham 01,President,,REP,CHRIS CHRISTIE,4,0,0,2,0,2
Cobb,Davis 01,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Eastside 01,President,,REP,CHRIS CHRISTIE,2,0,0,1,0,1
Cobb,Eastside 02,President,,REP,CHRIS CHRISTIE,2,0,0,1,0,1
Cobb,Elizabeth 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Elizabeth 02,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Elizabeth 03,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Elizabeth 04,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Elizabeth 05,President,,REP,CHRIS CHRISTIE,2,0,0,2,0,0
Cobb,East Piedmont 01,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Fair Oaks 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Fair Oaks 02,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Fair Oaks 04,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Fair Oaks 05,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Fullers Park 01,President,,REP,CHRIS CHRISTIE,2,1,0,1,0,0
Cobb,Ford 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Frey 01,President,,REP,CHRIS CHRISTIE,1,0,1,0,0,0
Cobb,Garrison Mill 01,President,,REP,CHRIS CHRISTIE,3,0,0,3,0,0
Cobb,Gritters 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Harmony Leland 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Harrison 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Hightower 01,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Hayes 01,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Kennesaw 1A,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Kennesaw 2A,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Kennesaw 3A,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Kennesaw 4A,President,,REP,CHRIS CHRISTIE,1,1,0,0,0,0
Cobb,Kennesaw 5A,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Kell 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Kemp 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Kemp 02,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Kemp 03,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Lasssiter 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Lindley 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Lost Mountain 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Lost Mountain 02,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Lost Mountain 03,President,,REP,CHRIS CHRISTIE,2,0,0,0,0,2
Cobb,Lost Mountain 04,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Lewis 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Mableton 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Mableton 02,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Mableton 03,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Mableton 04,President,,REP,CHRIS CHRISTIE,2,0,0,2,0,0
Cobb,Mabry 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Macland 01,President,,REP,CHRIS CHRISTIE,2,0,0,2,0,0
Cobb,Murdock 01,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,McEachern 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,McCleskey 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,McClure 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Marietta 1A,President,,REP,CHRIS CHRISTIE,1,0,1,0,0,0
Cobb,Marietta 2A,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Marietta 2B,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Marietta 3A,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Marietta 4A,President,,REP,CHRIS CHRISTIE,1,0,0,0,0,1
Cobb,Marietta 4B,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Marietta 4C,President,,REP,CHRIS CHRISTIE,2,0,0,1,0,1
Cobb,Marietta 5A,President,,REP,CHRIS CHRISTIE,1,0,0,0,0,1
Cobb,Marietta 5B,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Marietta 6A,President,,REP,CHRIS CHRISTIE,1,0,0,0,0,1
Cobb,Marietta 6B,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Marietta 7A,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Mars Hill 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Mars Hill 02,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Mount Bethel 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Mount Bethel 03,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Mount Bethel 04,President,,REP,CHRIS CHRISTIE,4,0,0,3,0,1
Cobb,North Cobb 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Nickajack 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Norton Park 01,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Nicholson 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Oakdale 01,President,,REP,CHRIS CHRISTIE,2,1,0,0,0,1
Cobb,Oregon 01,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Cobb,Oregon 02,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Oregon 03,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Oregon 04,President,,REP,CHRIS CHRISTIE,2,1,0,1,0,0
Cobb,Oregon 05,President,,REP,CHRIS CHRISTIE,2,0,1,0,0,1
Cobb,Pebblebrook 01,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Cobb,Powers Ferry 01,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
