county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person_1,advance_in_person_3,election_day,advance_in_person_2,provisional
DeKalb,GLENWOOD ROAD,DeKalb Ethics Question - SPECIAL,,,YES,33,1,3,0,29,0,0
DeKalb,GRESHAM ROAD,DeKalb Ethics Question - SPECIAL,,,YES,55,0,5,0,50,0,0
DeKalb,HAMBRICK ELEM,DeKalb Ethics Question - SPECIAL,,,YES,62,1,3,0,58,0,0
DeKalb,HARRIS-MARGARET HARRIS ED,DeKalb Ethics Question - SPECIAL,,,YES,278,9,17,0,251,0,1
DeKalb,HARRIS-NARVIE J. HARRIS ELEM,DeKalb Ethics Question - SPECIAL,,,YES,54,0,3,0,51,0,0
DeKalb,HAWTHORNE ELEM,DeKalb Ethics Question - SPECIAL,,,YES,731,17,42,0,672,0,0
DeKalb,HENDERSON MILL ELEM,DeKalb Ethics Question - SPECIAL,,,YES,789,19,65,0,703,0,2
DeKalb,HUGH HOWELL,DeKalb Ethics Question - SPECIAL,,,YES,469,9,31,0,429,0,0
DeKalb,HUNTLEY HILLS ELEM,DeKalb Ethics Question - SPECIAL,,,YES,243,3,3,0,237,0,0
DeKalb,IDLEWOOD ELEM,DeKalb Ethics Question - SPECIAL,,,YES,206,3,14,0,189,0,0
DeKalb,INDIAN CREEK ELEM,DeKalb Ethics Question - SPECIAL,,,YES,69,2,5,0,61,0,1
DeKalb,JOHNSON ESTATES,DeKalb Ethics Question - SPECIAL,,,YES,21,0,0,0,21,0,0
DeKalb,JOLLY ELEM,DeKalb Ethics Question - SPECIAL,,,YES,109,3,3,0,103,0,0
DeKalb,KELLEY CHAPEL ROAD,DeKalb Ethics Question - SPECIAL,,,YES,47,0,2,0,45,0,0
DeKalb,KELLEY LAKE ELEM,DeKalb Ethics Question - SPECIAL,,,YES,63,2,6,0,55,0,0
DeKalb,KING-ML KING JR HIGH,DeKalb Ethics Question - SPECIAL,,,YES,101,0,7,0,94,0,0
DeKalb,KINGSLEY ELEM,DeKalb Ethics Question - SPECIAL,,,YES,566,22,11,0,533,0,0
DeKalb,KNOLLWOOD ELEM,DeKalb Ethics Question - SPECIAL,,,YES,50,0,3,0,47,0,0
DeKalb,KITTREDGE ELEM,DeKalb Ethics Question - SPECIAL,,,YES,366,12,6,0,348,0,0
DeKalb,LAKESIDE HIGH,DeKalb Ethics Question - SPECIAL,,,YES,1124,38,71,0,1015,0,0
DeKalb,LAVISTA,DeKalb Ethics Question - SPECIAL,,,YES,326,4,18,0,301,0,3
DeKalb,LAVISTA ROAD,DeKalb Ethics Question - SPECIAL,,,YES,416,10,19,0,387,0,0
DeKalb,LIN-MARY LIN ELEM,DeKalb Ethics Question - SPECIAL,,,YES,62,1,1,0,59,0,1
DeKalb,LITHONIA,DeKalb Ethics Question - SPECIAL,,,YES,107,1,6,0,100,0,0
DeKalb,LITHONIA HIGH,DeKalb Ethics Question - SPECIAL,,,YES,71,0,4,0,67,0,0
DeKalb,LIVSEY ELEM,DeKalb Ethics Question - SPECIAL,,,YES,531,14,27,0,490,0,0
DeKalb,MARBUT ELEM,DeKalb Ethics Question - SPECIAL,,,YES,48,0,5,0,42,0,1
DeKalb,MATHIS-BOB MATHIS ELEM,DeKalb Ethics Question - SPECIAL,,,YES,72,2,5,0,65,0,0
DeKalb,MCLENDON,DeKalb Ethics Question - SPECIAL,,,YES,129,0,4,0,125,0,0
DeKalb,MCNAIR ACADEMY,DeKalb Ethics Question - SPECIAL,,,YES,66,1,4,0,60,0,1
DeKalb,MCNAIR HIGH,DeKalb Ethics Question - SPECIAL,,,YES,53,0,2,0,51,0,0
DeKalb,MCNAIR MIDDLE,DeKalb Ethics Question - SPECIAL,,,YES,25,1,4,0,20,0,0
DeKalb,MCWILLIAMS,DeKalb Ethics Question - SPECIAL,,,YES,105,0,6,0,99,0,0
DeKalb,MEADOWVIEW ELEM,DeKalb Ethics Question - SPECIAL,,,YES,55,0,4,0,51,0,0
DeKalb,MEDLOCK ELEM,DeKalb Ethics Question - SPECIAL,,,YES,291,0,7,0,284,0,0
DeKalb,MEMORIAL SOUTH,DeKalb Ethics Question - SPECIAL,,,YES,46,0,5,0,41,0,0
DeKalb,METROPOLITAN,DeKalb Ethics Question - SPECIAL,,,YES,40,0,3,0,37,0,0
DeKalb,MIDVALE ELEM,DeKalb Ethics Question - SPECIAL,,,YES,656,8,54,0,590,0,4
DeKalb,MIDVALE ROAD,DeKalb Ethics Question - SPECIAL,,,YES,622,12,29,0,580,0,1
DeKalb,MIDWAY ELEM,DeKalb Ethics Question - SPECIAL,,,YES,48,2,8,0,38,0,0
DeKalb,MILLER-ELDRIDGE L. MILLER ELEM,DeKalb Ethics Question - SPECIAL,,,YES,51,0,5,0,46,0,0
DeKalb,MILLER GROVE HIGH,DeKalb Ethics Question - SPECIAL,,,YES,71,0,4,0,67,0,0
DeKalb,MILLER GROVE MIDDLE,DeKalb Ethics Question - SPECIAL,,,YES,46,0,4,0,42,0,0
DeKalb,MILLER GROVE ROAD,DeKalb Ethics Question - SPECIAL,,,YES,113,0,7,0,106,0,0
DeKalb,MONTCLAIR ELEM,DeKalb Ethics Question - SPECIAL,,,YES,56,1,2,0,53,0,0
DeKalb,MONTGOMERY ELEM,DeKalb Ethics Question - SPECIAL,,,YES,419,10,1,0,408,0,0
DeKalb,MONTREAL,DeKalb Ethics Question - SPECIAL,,,YES,282,3,18,0,261,0,0
DeKalb,MT. VERNON EAST,DeKalb Ethics Question - SPECIAL,,,YES,569,14,5,0,549,0,1
DeKalb,MT. VERNON WEST,DeKalb Ethics Question - SPECIAL,,,YES,385,18,1,0,366,0,0
DeKalb,NORTH DECATUR,DeKalb Ethics Question - SPECIAL,,,YES,47,0,4,0,42,0,1
DeKalb,NORTH HAIRSTON,DeKalb Ethics Question - SPECIAL,,,YES,53,2,5,0,45,0,1
DeKalb,NORTH PEACHTREE,DeKalb Ethics Question - SPECIAL,,,YES,128,3,0,0,125,0,0
DeKalb,NORTHLAKE,DeKalb Ethics Question - SPECIAL,,,YES,558,8,19,0,531,0,0
DeKalb,OAK GROVE ELEM,DeKalb Ethics Question - SPECIAL,,,YES,706,16,31,0,658,0,1
DeKalb,OAK VIEW ELEM,DeKalb Ethics Question - SPECIAL,,,YES,67,0,2,0,65,0,0
DeKalb,OAKCLIFF ELEM,DeKalb Ethics Question - SPECIAL,,,YES,44,1,2,0,41,0,0
DeKalb,OAKHURST,DeKalb Ethics Question - SPECIAL,,,YES,693,5,28,0,660,0,0
DeKalb,PANOLA,DeKalb Ethics Question - SPECIAL,,,YES,43,0,3,0,40,0,0
DeKalb,PANOLA ROAD,DeKalb Ethics Question - SPECIAL,,,YES,54,2,8,0,44,0,0
DeKalb,PANOLA WAY ELEM,DeKalb Ethics Question - SPECIAL,,,YES,33,0,4,0,28,0,1
DeKalb,PEACHCREST ELEM,DeKalb Ethics Question - SPECIAL,,,YES,32,0,1,0,31,0,0
DeKalb,PEACHTREE MIDDLE,DeKalb Ethics Question - SPECIAL,,,YES,170,8,4,0,158,0,0
DeKalb,PINE LAKE,DeKalb Ethics Question - SPECIAL,,,YES,153,1,7,0,145,0,0
DeKalb,PINEY GROVE,DeKalb Ethics Question - SPECIAL,,,YES,16,0,2,0,14,0,0
DeKalb,PLEASANTDALE ELEM,DeKalb Ethics Question - SPECIAL,,,YES,230,9,7,0,213,0,1
DeKalb,PONCE DE LEON,DeKalb Ethics Question - SPECIAL,,,YES,507,2,7,0,498,0,0
DeKalb,PRINCETON ELEM,DeKalb Ethics Question - SPECIAL,,,YES,34,0,4,0,30,0,0
DeKalb,RAINBOW ELEM,DeKalb Ethics Question - SPECIAL,,,YES,67,2,6,0,59,0,0
DeKalb,REDAN ELEM,DeKalb Ethics Question - SPECIAL,,,YES,48,0,8,0,40,0,0
DeKalb,REDAN MIDDLE,DeKalb Ethics Question - SPECIAL,,,YES,48,0,1,0,47,0,0
DeKalb,REDAN ROAD,DeKalb Ethics Question - SPECIAL,,,YES,57,0,2,0,55,0,0
DeKalb,REDAN-TROTTI LIBRARY,DeKalb Ethics Question - SPECIAL,,,YES,74,0,3,0,71,0,0
DeKalb,REHOBOTH,DeKalb Ethics Question - SPECIAL,,,YES,551,1,33,0,517,0,0
DeKalb,RENFROE MIDDLE,DeKalb Ethics Question - SPECIAL,,,YES,444,2,14,0,428,0,0
DeKalb,ROCK CHAPEL ELEM,DeKalb Ethics Question - SPECIAL,,,YES,41,0,1,0,40,0,0
DeKalb,ROCK CHAPEL ROAD,DeKalb Ethics Question - SPECIAL,,,YES,139,1,6,0,132,0,0
DeKalb,ROCKBRIDGE ELEM,DeKalb Ethics Question - SPECIAL,,,YES,57,0,7,0,50,0,0
DeKalb,ROCKBRIDGE ROAD,DeKalb Ethics Question - SPECIAL,,,YES,83,0,6,0,77,0,0
DeKalb,ROWLAND ELEM,DeKalb Ethics Question - SPECIAL,,,YES,54,0,4,0,50,0,0
DeKalb,ROWLAND ROAD,DeKalb Ethics Question - SPECIAL,,,YES,70,1,3,0,66,0,0
DeKalb,SAGAMORE HILLS ELEM,DeKalb Ethics Question - SPECIAL,,,YES,1132,22,58,0,1052,0,0
DeKalb,SALEM MIDDLE,DeKalb Ethics Question - SPECIAL,,,YES,191,2,10,0,179,0,0
DeKalb,SCOTT,DeKalb Ethics Question - SPECIAL,,,YES,194,0,10,0,184,0,0
DeKalb,SHADOW ROCK ELEM,DeKalb Ethics Question - SPECIAL,,,YES,96,0,12,0,84,0,0
DeKalb,SHAMROCK,DeKalb Ethics Question - SPECIAL,,,YES,555,9,53,0,493,0,0
DeKalb,SHAW-ROBERT SHAW ELEM,DeKalb Ethics Question - SPECIAL,,,YES,78,0,5,0,72,0,1
DeKalb,SILVER LAKE,DeKalb Ethics Question - SPECIAL,,,YES,340,13,4,0,323,0,0
DeKalb,SKYLAND,DeKalb Ethics Question - SPECIAL,,,YES,187,3,0,0,184,0,0
DeKalb,SMOKE RISE ELEM,DeKalb Ethics Question - SPECIAL,,,YES,537,11,46,0,480,0,0
DeKalb,SNAPFINGER ELEM,DeKalb Ethics Question - SPECIAL,,,YES,56,0,2,0,54,0,0
DeKalb,SNAPFINGER ROAD NORTH,DeKalb Ethics Question - SPECIAL,,,YES,36,0,2,0,34,0,0
DeKalb,SNAPFINGER ROAD SOUTH,DeKalb Ethics Question - SPECIAL,,,YES,86,0,5,0,81,0,0
DeKalb,SOUTH DESHON,DeKalb Ethics Question - SPECIAL,,,YES,52,0,3,0,49,0,0
DeKalb,SOUTH HAIRSTON,DeKalb Ethics Question - SPECIAL,,,YES,58,0,9,0,49,0,0
DeKalb,STEPHENSON HIGH,DeKalb Ethics Question - SPECIAL,,,YES,53,0,5,0,48,0,0
DeKalb,STEPHENSON MIDDLE,DeKalb Ethics Question - SPECIAL,,,YES,61,0,3,0,58,0,0
DeKalb,STONE MILL ELEM,DeKalb Ethics Question - SPECIAL,,,YES,20,0,5,0,14,0,1
DeKalb,STONE MOUNTAIN CHAMPION,DeKalb Ethics Question - SPECIAL,,,YES,104,1,2,0,100,0,1
DeKalb,STONE MOUNTAIN ELEM,DeKalb Ethics Question - SPECIAL,,,YES,57,9,2,0,46,0,0
DeKalb,STONE MOUNTAIN LIBRARY,DeKalb Ethics Question - SPECIAL,,,YES,110,7,1,0,102,0,0
DeKalb,STONE MOUNTAIN MIDDLE,DeKalb Ethics Question - SPECIAL,,,YES,72,1,5,0,66,0,0
DeKalb,STONEVIEW ELEM,DeKalb Ethics Question - SPECIAL,,,YES,48,3,5,0,38,0,2
DeKalb,TERRY MILL ELEM,DeKalb Ethics Question - SPECIAL,,,YES,41,0,3,0,38,0,0
DeKalb,TILLY MILL ROAD,DeKalb Ethics Question - SPECIAL,,,YES,277,10,4,0,263,0,0
DeKalb,TONEY ELEM,DeKalb Ethics Question - SPECIAL,,,YES,43,0,4,0,39,0,0
DeKalb,TUCKER,DeKalb Ethics Question - SPECIAL,,,YES,856,8,30,0,817,0,1
DeKalb,TUCKER LIBRARY,DeKalb Ethics Question - SPECIAL,,,YES,478,10,37,0,430,0,1
DeKalb,VALLEY BROOK,DeKalb Ethics Question - SPECIAL,,,YES,219,2,3,0,213,0,1
DeKalb,WADSWORTH ELEM,DeKalb Ethics Question - SPECIAL,,,YES,46,0,5,0,41,0,0
DeKalb,WARREN TECH,DeKalb Ethics Question - SPECIAL,,,YES,256,2,4,0,249,0,1
DeKalb,WESLEY CHAPEL LIBRARY,DeKalb Ethics Question - SPECIAL,,,YES,99,3,7,0,89,0,0
DeKalb,WHITE OAK,DeKalb Ethics Question - SPECIAL,,,YES,38,1,3,0,34,0,0
DeKalb,WINNONA PARK ELEM,DeKalb Ethics Question - SPECIAL,,,YES,603,8,22,0,573,0,0
DeKalb,WINTERS CHAPEL,DeKalb Ethics Question - SPECIAL,,,YES,229,4,0,0,225,0,0
DeKalb,WOODRIDGE ELEM,DeKalb Ethics Question - SPECIAL,,,YES,67,0,8,0,59,0,0
DeKalb,WOODROW ROAD,DeKalb Ethics Question - SPECIAL,,,YES,170,4,13,0,153,0,0
DeKalb,WOODWARD ELEM,DeKalb Ethics Question - SPECIAL,,,YES,118,4,4,0,107,0,3
DeKalb,WYNBROOKE ELEM,DeKalb Ethics Question - SPECIAL,,,YES,65,0,3,0,61,0,1
DeKalb,YOUNG ROAD,DeKalb Ethics Question - SPECIAL,,,YES,53,0,4,0,49,0,0
DeKalb,,DeKalb Ethics Question - SPECIAL,,,NO,3665,41,173,0,3444,0,7
DeKalb,ALLGOOD ELEM,DeKalb Ethics Question - SPECIAL,,,NO,8,0,0,0,8,0,0
DeKalb,ASHFORD DUNWOODY RD,DeKalb Ethics Question - SPECIAL,,,NO,46,2,0,0,44,0,0
DeKalb,ASHFORD PARK ELEM,DeKalb Ethics Question - SPECIAL,,,NO,19,1,1,0,17,0,0
DeKalb,ASHFORD PARKSIDE,DeKalb Ethics Question - SPECIAL,,,NO,25,3,0,0,22,0,0
DeKalb,AUSTIN,DeKalb Ethics Question - SPECIAL,,,NO,45,1,1,0,43,0,0
DeKalb,AUSTIN DRIVE,DeKalb Ethics Question - SPECIAL,,,NO,9,0,1,0,8,0,0
DeKalb,AVONDALE,DeKalb Ethics Question - SPECIAL,,,NO,35,0,2,0,33,0,0
DeKalb,AVONDALE HIGH,DeKalb Ethics Question - SPECIAL,,,NO,10,0,0,0,10,0,0
DeKalb,BETHUNE MIDDLE,DeKalb Ethics Question - SPECIAL,,,NO,16,0,1,0,15,0,0
DeKalb,BOULDERCREST RD,DeKalb Ethics Question - SPECIAL,,,NO,6,0,0,0,6,0,0
DeKalb,BOULEVARD,DeKalb Ethics Question - SPECIAL,,,NO,20,0,1,0,19,0,0
DeKalb,BRIAR VISTA ELEM,DeKalb Ethics Question - SPECIAL,,,NO,23,0,0,0,23,0,0
DeKalb,BRIARCLIFF,DeKalb Ethics Question - SPECIAL,,,NO,49,3,3,0,43,0,0
DeKalb,BRIARLAKE ELEM,DeKalb Ethics Question - SPECIAL,,,NO,32,0,1,0,31,0,0
DeKalb,BRIARWOOD,DeKalb Ethics Question - SPECIAL,,,NO,12,0,0,0,12,0,0
DeKalb,BROCKETT,DeKalb Ethics Question - SPECIAL,,,NO,43,0,2,0,41,0,0
DeKalb,BROCKETT ELEM,DeKalb Ethics Question - SPECIAL,,,NO,34,0,4,0,30,0,0
DeKalb,BROOKHAVEN,DeKalb Ethics Question - SPECIAL,,,NO,31,0,1,0,30,0,0
DeKalb,BROWNS MILL ELEM,DeKalb Ethics Question - SPECIAL,,,NO,15,0,0,0,15,0,0
DeKalb,BURGESS ELEM,DeKalb Ethics Question - SPECIAL,,,NO,7,0,0,0,7,0,0
DeKalb,CANBY LANE ELEM,DeKalb Ethics Question - SPECIAL,,,NO,11,0,0,0,11,0,0
DeKalb,CANDLER,DeKalb Ethics Question - SPECIAL,,,NO,5,0,1,0,4,0,0
DeKalb,CANDLER-MURPHEY CANDLER ELEM,DeKalb Ethics Question - SPECIAL,,,NO,15,0,0,0,15,0,0
DeKalb,CEDAR GROVE ELEM,DeKalb Ethics Question - SPECIAL,,,NO,19,0,0,0,19,0,0
DeKalb,CEDAR GROVE MIDDLE,DeKalb Ethics Question - SPECIAL,,,NO,3,0,0,0,3,0,0
DeKalb,CEDAR GROVE SOUTH,DeKalb Ethics Question - SPECIAL,,,NO,10,0,0,0,10,0,0
DeKalb,CHAMBLEE ,DeKalb Ethics Question - SPECIAL,,,NO,15,0,0,0,15,0,0
DeKalb,CHAMBLEE HIGH SCHOOL,DeKalb Ethics Question - SPECIAL,,,NO,35,0,0,0,35,0,0
DeKalb,CHAPEL HILL ELEM,DeKalb Ethics Question - SPECIAL,,,NO,16,0,1,0,15,0,0
DeKalb,CHESNUT ELEM,DeKalb Ethics Question - SPECIAL,,,NO,14,0,0,0,14,0,0
DeKalb,CLAIREMONT EAST,DeKalb Ethics Question - SPECIAL,,,NO,48,0,4,0,44,0,0
DeKalb,CLAIREMONT WEST,DeKalb Ethics Question - SPECIAL,,,NO,47,1,1,0,45,0,0
DeKalb,CLAIRMONT ROAD,DeKalb Ethics Question - SPECIAL,,,NO,18,0,1,0,17,0,0
DeKalb,CLARKSTON,DeKalb Ethics Question - SPECIAL,,,NO,43,4,3,0,36,0,0
DeKalb,CLIFTON ELEM,DeKalb Ethics Question - SPECIAL,,,NO,7,0,0,0,7,0,0
DeKalb,COAN MIDDLE,DeKalb Ethics Question - SPECIAL,,,NO,6,0,0,0,6,0,0
DeKalb,COLUMBIA DRIVE,DeKalb Ethics Question - SPECIAL,,,NO,12,0,1,0,11,0,0
DeKalb,COLUMBIA ELEM,DeKalb Ethics Question - SPECIAL,,,NO,3,0,0,0,3,0,0
DeKalb,COLUMBIA MIDDLE,DeKalb Ethics Question - SPECIAL,,,NO,5,0,0,0,5,0,0
DeKalb,CORALWOOD,DeKalb Ethics Question - SPECIAL,,,NO,57,0,4,0,53,0,0
DeKalb,COVINGTON,DeKalb Ethics Question - SPECIAL,,,NO,2,0,0,0,2,0,0
DeKalb,COVINGTON HWY LIBRARY,DeKalb Ethics Question - SPECIAL,,,NO,2,0,0,0,2,0,0
DeKalb,CROSS KEYS HIGH,DeKalb Ethics Question - SPECIAL,,,NO,8,0,0,0,8,0,0
DeKalb,CROSSROADS,DeKalb Ethics Question - SPECIAL,,,NO,23,0,1,0,21,0,1
DeKalb,DORAVILLE NORTH,DeKalb Ethics Question - SPECIAL,,,NO,48,1,2,0,45,0,0
DeKalb,DORAVILLE SOUTH,DeKalb Ethics Question - SPECIAL,,,NO,29,0,1,0,28,0,0
DeKalb,DRESDEN ELEM,DeKalb Ethics Question - SPECIAL,,,NO,12,0,0,0,12,0,0
DeKalb,DRUID HILLS HIGH,DeKalb Ethics Question - SPECIAL,,,NO,3,0,1,0,2,0,0
DeKalb,DUNAIRE ELEM,DeKalb Ethics Question - SPECIAL,,,NO,4,0,0,0,4,0,0
DeKalb,DUNWOODY,DeKalb Ethics Question - SPECIAL,,,NO,18,0,0,0,18,0,0
DeKalb,DUNWOODY HIGH,DeKalb Ethics Question - SPECIAL,,,NO,28,0,2,0,26,0,0
DeKalb,DUNWOODY LIBRARY,DeKalb Ethics Question - SPECIAL,,,NO,37,0,1,0,36,0,0
DeKalb,EAST LAKE ELEM,DeKalb Ethics Question - SPECIAL,,,NO,4,0,0,0,4,0,0
DeKalb,EMBRY HILLS,DeKalb Ethics Question - SPECIAL,,,NO,51,0,4,0,46,0,1
DeKalb,EMORY ROAD,DeKalb Ethics Question - SPECIAL,,,NO,2,0,1,0,1,0,0
DeKalb,EMORY SOUTH,DeKalb Ethics Question - SPECIAL,,,NO,8,0,1,0,7,0,0
DeKalb,EPWORTH,DeKalb Ethics Question - SPECIAL,,,NO,6,0,0,0,5,0,1
DeKalb,EVANSDALE ELEM,DeKalb Ethics Question - SPECIAL,,,NO,33,0,1,0,31,0,1
DeKalb,FAIRINGTON ELEM,DeKalb Ethics Question - SPECIAL,,,NO,12,2,3,0,7,0,0
DeKalb,FERNBANK ELEM,DeKalb Ethics Question - SPECIAL,,,NO,5,0,0,0,5,0,0
DeKalb,FLAKES MILL FIRE STATION,DeKalb Ethics Question - SPECIAL,,,NO,8,0,0,0,8,0,0
DeKalb,FLAT ROCK ELEM,DeKalb Ethics Question - SPECIAL,,,NO,19,0,2,0,17,0,0
DeKalb,FLAT SHOALS,DeKalb Ethics Question - SPECIAL,,,NO,14,0,2,0,12,0,0
DeKalb,FLAT SHOALS ELEM,DeKalb Ethics Question - SPECIAL,,,NO,11,0,0,0,11,0,0
DeKalb,FLAT SHOALS LIBRARY,DeKalb Ethics Question - SPECIAL,,,NO,17,0,1,0,16,0,0
DeKalb,FLAT SHOALS PARKWAY,DeKalb Ethics Question - SPECIAL,,,NO,33,0,2,0,30,0,1
DeKalb,FREEDOM MIDDLE,DeKalb Ethics Question - SPECIAL,,,NO,6,0,0,0,6,0,0
DeKalb,GEORGETOWN SQUARE,DeKalb Ethics Question - SPECIAL,,,NO,15,0,0,0,15,0,0
DeKalb,GLENHAVEN,DeKalb Ethics Question - SPECIAL,,,NO,6,0,1,0,5,0,0
DeKalb,GLENNWOOD,DeKalb Ethics Question - SPECIAL,,,NO,19,0,0,0,19,0,0
DeKalb,GLENWOOD ROAD,DeKalb Ethics Question - SPECIAL,,,NO,2,0,0,0,2,0,0
DeKalb,GRESHAM ROAD,DeKalb Ethics Question - SPECIAL,,,NO,7,0,0,0,7,0,0
DeKalb,HAMBRICK ELEM,DeKalb Ethics Question - SPECIAL,,,NO,13,0,2,0,11,0,0
DeKalb,HARRIS-MARGARET HARRIS ED,DeKalb Ethics Question - SPECIAL,,,NO,20,3,0,0,17,0,0
DeKalb,HARRIS-NARVIE J. HARRIS ELEM,DeKalb Ethics Question - SPECIAL,,,NO,13,0,2,0,11,0,0
DeKalb,HAWTHORNE ELEM,DeKalb Ethics Question - SPECIAL,,,NO,40,0,1,0,39,0,0
DeKalb,HENDERSON MILL ELEM,DeKalb Ethics Question - SPECIAL,,,NO,38,0,3,0,35,0,0
DeKalb,HUGH HOWELL,DeKalb Ethics Question - SPECIAL,,,NO,31,0,3,0,28,0,0
DeKalb,HUNTLEY HILLS ELEM,DeKalb Ethics Question - SPECIAL,,,NO,15,0,0,0,15,0,0
DeKalb,IDLEWOOD ELEM,DeKalb Ethics Question - SPECIAL,,,NO,31,0,3,0,28,0,0
DeKalb,INDIAN CREEK ELEM,DeKalb Ethics Question - SPECIAL,,,NO,3,0,1,0,2,0,0
DeKalb,JOHNSON ESTATES,DeKalb Ethics Question - SPECIAL,,,NO,0,0,0,0,0,0,0
DeKalb,JOLLY ELEM,DeKalb Ethics Question - SPECIAL,,,NO,13,0,0,0,13,0,0
DeKalb,KELLEY CHAPEL ROAD,DeKalb Ethics Question - SPECIAL,,,NO,16,0,0,0,16,0,0
DeKalb,KELLEY LAKE ELEM,DeKalb Ethics Question - SPECIAL,,,NO,12,1,3,0,8,0,0
DeKalb,KING-ML KING JR HIGH,DeKalb Ethics Question - SPECIAL,,,NO,28,0,3,0,25,0,0
DeKalb,KINGSLEY ELEM,DeKalb Ethics Question - SPECIAL,,,NO,44,0,0,0,44,0,0
DeKalb,KNOLLWOOD ELEM,DeKalb Ethics Question - SPECIAL,,,NO,9,0,0,0,9,0,0
DeKalb,KITTREDGE ELEM,DeKalb Ethics Question - SPECIAL,,,NO,18,0,0,0,18,0,0
DeKalb,LAKESIDE HIGH,DeKalb Ethics Question - SPECIAL,,,NO,65,0,0,0,65,0,0
DeKalb,LAVISTA,DeKalb Ethics Question - SPECIAL,,,NO,12,0,0,0,10,0,2
DeKalb,LAVISTA ROAD,DeKalb Ethics Question - SPECIAL,,,NO,19,0,0,0,19,0,0
DeKalb,LIN-MARY LIN ELEM,DeKalb Ethics Question - SPECIAL,,,NO,2,0,0,0,2,0,0
DeKalb,LITHONIA,DeKalb Ethics Question - SPECIAL,,,NO,28,0,2,0,26,0,0
DeKalb,LITHONIA HIGH,DeKalb Ethics Question - SPECIAL,,,NO,26,0,0,0,26,0,0
DeKalb,LIVSEY ELEM,DeKalb Ethics Question - SPECIAL,,,NO,46,1,4,0,41,0,0
DeKalb,MARBUT ELEM,DeKalb Ethics Question - SPECIAL,,,NO,16,0,1,0,15,0,0
DeKalb,MATHIS-BOB MATHIS ELEM,DeKalb Ethics Question - SPECIAL,,,NO,14,0,0,0,14,0,0
DeKalb,MCLENDON,DeKalb Ethics Question - SPECIAL,,,NO,4,0,1,0,3,0,0
DeKalb,MCNAIR ACADEMY,DeKalb Ethics Question - SPECIAL,,,NO,6,0,0,0,6,0,0
DeKalb,MCNAIR HIGH,DeKalb Ethics Question - SPECIAL,,,NO,4,0,0,0,4,0,0
DeKalb,MCNAIR MIDDLE,DeKalb Ethics Question - SPECIAL,,,NO,15,0,2,0,13,0,0
DeKalb,MCWILLIAMS,DeKalb Ethics Question - SPECIAL,,,NO,25,0,0,0,25,0,0
DeKalb,MEADOWVIEW ELEM,DeKalb Ethics Question - SPECIAL,,,NO,21,0,2,0,19,0,0
DeKalb,MEDLOCK ELEM,DeKalb Ethics Question - SPECIAL,,,NO,5,0,0,0,5,0,0
DeKalb,MEMORIAL SOUTH,DeKalb Ethics Question - SPECIAL,,,NO,7,0,1,0,6,0,0
DeKalb,METROPOLITAN,DeKalb Ethics Question - SPECIAL,,,NO,3,0,0,0,3,0,0
DeKalb,MIDVALE ELEM,DeKalb Ethics Question - SPECIAL,,,NO,39,0,3,0,36,0,0
DeKalb,MIDVALE ROAD,DeKalb Ethics Question - SPECIAL,,,NO,36,0,1,0,35,0,0
DeKalb,MIDWAY ELEM,DeKalb Ethics Question - SPECIAL,,,NO,3,0,0,0,3,0,0
DeKalb,MILLER-ELDRIDGE L. MILLER ELEM,DeKalb Ethics Question - SPECIAL,,,NO,8,0,0,0,8,0,0
DeKalb,MILLER GROVE HIGH,DeKalb Ethics Question - SPECIAL,,,NO,14,0,1,0,13,0,0
DeKalb,MILLER GROVE MIDDLE,DeKalb Ethics Question - SPECIAL,,,NO,11,0,2,0,9,0,0
DeKalb,MILLER GROVE ROAD,DeKalb Ethics Question - SPECIAL,,,NO,63,0,5,0,58,0,0
DeKalb,MONTCLAIR ELEM,DeKalb Ethics Question - SPECIAL,,,NO,4,0,1,0,3,0,0
DeKalb,MONTGOMERY ELEM,DeKalb Ethics Question - SPECIAL,,,NO,25,0,2,0,23,0,0
DeKalb,MONTREAL,DeKalb Ethics Question - SPECIAL,,,NO,20,0,3,0,17,0,0
DeKalb,MT. VERNON EAST,DeKalb Ethics Question - SPECIAL,,,NO,33,2,1,0,30,0,0
DeKalb,MT. VERNON WEST,DeKalb Ethics Question - SPECIAL,,,NO,25,4,0,0,21,0,0
DeKalb,NORTH DECATUR,DeKalb Ethics Question - SPECIAL,,,NO,1,0,0,0,1,0,0
DeKalb,NORTH HAIRSTON,DeKalb Ethics Question - SPECIAL,,,NO,6,0,1,0,5,0,0
DeKalb,NORTH PEACHTREE,DeKalb Ethics Question - SPECIAL,,,NO,5,0,0,0,5,0,0
DeKalb,NORTHLAKE,DeKalb Ethics Question - SPECIAL,,,NO,34,0,1,0,33,0,0
DeKalb,OAK GROVE ELEM,DeKalb Ethics Question - SPECIAL,,,NO,74,2,1,0,71,0,0
DeKalb,OAK VIEW ELEM,DeKalb Ethics Question - SPECIAL,,,NO,17,0,0,0,17,0,0
DeKalb,OAKCLIFF ELEM,DeKalb Ethics Question - SPECIAL,,,NO,3,0,0,0,3,0,0
DeKalb,OAKHURST,DeKalb Ethics Question - SPECIAL,,,NO,60,1,4,0,55,0,0
DeKalb,PANOLA,DeKalb Ethics Question - SPECIAL,,,NO,10,0,0,0,10,0,0
