county,precinct,office,district,party,candidate,votes,absentee_by_mail,provisional,election_day,advance_in_person,advance_in_person_2
DeKalb,EVANSDALE ELEM,"Public Service Commission, District 3",3,REP,MATT REID,152,10,1,124,5,12
DeKalb,FAIRINGTON ELEM,"Public Service Commission, District 3",3,REP,MATT REID,7,2,0,5,0,0
DeKalb,FERNBANK ELEM,"Public Service Commission, District 3",3,REP,MATT REID,68,11,0,52,4,1
DeKalb,FLAKES MILL FIRE STATION,"Public Service Commission, District 3",3,REP,MATT REID,8,0,0,7,0,1
DeKalb,FLAT ROCK ELEM,"Public Service Commission, District 3",3,REP,MATT REID,6,0,0,6,0,0
DeKalb,FLAT SHOALS,"Public Service Commission, District 3",3,REP,MATT REID,3,0,0,3,0,0
DeKalb,FLAT SHOALS ELEM,"Public Service Commission, District 3",3,REP,MATT REID,1,0,0,1,0,0
DeKalb,FLAT SHOALS LIBRARY,"Public Service Commission, District 3",3,REP,MATT REID,5,1,0,3,1,0
DeKalb,FLAT SHOALS PARKWAY,"Public Service Commission, District 3",3,REP,MATT REID,8,0,0,6,1,1
DeKalb,FREEDOM MIDDLE,"Public Service Commission, District 3",3,REP,MATT REID,34,2,0,25,6,1
DeKalb,GEORGETOWN SQUARE,"Public Service Commission, District 3",3,REP,MATT REID,151,11,0,131,1,8
DeKalb,GLENHAVEN,"Public Service Commission, District 3",3,REP,MATT REID,22,3,0,18,1,0
DeKalb,GLENNWOOD,"Public Service Commission, District 3",3,REP,MATT REID,33,0,0,27,1,5
DeKalb,GLENWOOD ROAD,"Public Service Commission, District 3",3,REP,MATT REID,11,0,0,8,3,0
DeKalb,GRESHAM ROAD,"Public Service Commission, District 3",3,REP,MATT REID,16,0,1,13,2,0
DeKalb,HAMBRICK ELEM,"Public Service Commission, District 3",3,REP,MATT REID,55,5,0,42,8,0
DeKalb,HARRIS-MARGARET HARRIS ED,"Public Service Commission, District 3",3,REP,MATT REID,68,1,0,60,4,3
DeKalb,HARRIS-NARVIE J. HARRIS ELEM,"Public Service Commission, District 3",3,REP,MATT REID,2,0,0,2,0,0
DeKalb,HAWTHORNE ELEM,"Public Service Commission, District 3",3,REP,MATT REID,156,3,0,132,6,15
DeKalb,HENDERSON MILL ELEM,"Public Service Commission, District 3",3,REP,MATT REID,198,11,0,169,5,13
DeKalb,HUGH HOWELL,"Public Service Commission, District 3",3,REP,MATT REID,152,10,0,123,11,8
DeKalb,HUNTLEY HILLS ELEM,"Public Service Commission, District 3",3,REP,MATT REID,93,2,0,73,2,16
DeKalb,IDLEWOOD ELEM,"Public Service Commission, District 3",3,REP,MATT REID,82,1,0,74,4,3
DeKalb,INDIAN CREEK ELEM,"Public Service Commission, District 3",3,REP,MATT REID,27,2,0,22,3,0
DeKalb,JOHNSON ESTATES,"Public Service Commission, District 3",3,REP,MATT REID,55,2,0,50,1,2
DeKalb,JOLLY ELEM,"Public Service Commission, District 3",3,REP,MATT REID,18,0,0,15,2,1
DeKalb,KELLEY CHAPEL ROAD,"Public Service Commission, District 3",3,REP,MATT REID,6,0,0,6,0,0
DeKalb,KELLEY LAKE ELEM,"Public Service Commission, District 3",3,REP,MATT REID,2,0,0,2,0,0
DeKalb,KING-ML KING JR HIGH,"Public Service Commission, District 3",3,REP,MATT REID,7,2,0,3,2,0
DeKalb,KINGSLEY ELEM,"Public Service Commission, District 3",3,REP,MATT REID,244,21,0,201,5,17
DeKalb,KNOLLWOOD ELEM,"Public Service Commission, District 3",3,REP,MATT REID,16,0,0,13,3,0
DeKalb,KITTREDGE,"Public Service Commission, District 3",3,REP,MATT REID,138,3,0,108,0,27
DeKalb,LAKESIDE HIGH,"Public Service Commission, District 3",3,REP,MATT REID,218,16,0,178,8,16
DeKalb,LAVISTA,"Public Service Commission, District 3",3,REP,MATT REID,65,4,0,59,1,1
DeKalb,LAVISTA ROAD,"Public Service Commission, District 3",3,REP,MATT REID,77,9,0,65,1,2
DeKalb,LIN-MARY LIN ELEM,"Public Service Commission, District 3",3,REP,MATT REID,64,2,0,58,2,2
DeKalb,LITHONIA,"Public Service Commission, District 3",3,REP,MATT REID,10,2,0,8,0,0
DeKalb,LITHONIA HIGH,"Public Service Commission, District 3",3,REP,MATT REID,3,0,0,3,0,0
DeKalb,LIVSEY ELEM,"Public Service Commission, District 3",3,REP,MATT REID,128,9,0,94,1,24
DeKalb,MARBUT ELEM,"Public Service Commission, District 3",3,REP,MATT REID,4,0,0,4,0,0
DeKalb,MATHIS-BOB MATHIS ELEM,"Public Service Commission, District 3",3,REP,MATT REID,13,2,0,9,1,1
DeKalb,MCLENDON,"Public Service Commission, District 3",3,REP,MATT REID,44,0,0,40,4,0
DeKalb,MCNAIR ACADEMY,"Public Service Commission, District 3",3,REP,MATT REID,10,0,0,9,1,0
DeKalb,MCNAIR HIGH,"Public Service Commission, District 3",3,REP,MATT REID,21,2,0,19,0,0
DeKalb,MCNAIR MIDDLE,"Public Service Commission, District 3",3,REP,MATT REID,4,0,0,4,0,0
DeKalb,MCWILLIAMS,"Public Service Commission, District 3",3,REP,MATT REID,9,2,0,6,1,0
DeKalb,MEADOWVIEW ELEM,"Public Service Commission, District 3",3,REP,MATT REID,12,4,0,8,0,0
DeKalb,MEDLOCK ELEM,"Public Service Commission, District 3",3,REP,MATT REID,136,5,0,126,4,1
DeKalb,MEMORIAL NORTH,"Public Service Commission, District 3",3,REP,MATT REID,32,2,0,24,4,2
DeKalb,MEMORIAL SOUTH,"Public Service Commission, District 3",3,REP,MATT REID,15,0,0,12,3,0
DeKalb,METROPOLITAN,"Public Service Commission, District 3",3,REP,MATT REID,24,1,0,22,1,0
DeKalb,MIDVALE ELEM,"Public Service Commission, District 3",3,REP,MATT REID,189,10,0,157,4,18
DeKalb,MIDVALE ROAD,"Public Service Commission, District 3",3,REP,MATT REID,141,3,0,122,4,12
DeKalb,MIDWAY ELEM,"Public Service Commission, District 3",3,REP,MATT REID,24,1,0,18,4,1
DeKalb,MILLER-ELDRIDGE L. MILLER ELEM,"Public Service Commission, District 3",3,REP,MATT REID,11,0,0,11,0,0
DeKalb,MILLER GROVE HIGH,"Public Service Commission, District 3",3,REP,MATT REID,7,0,0,7,0,0
DeKalb,MILLER GROVE MIDDLE,"Public Service Commission, District 3",3,REP,MATT REID,7,1,0,6,0,0
DeKalb,MILLER GROVE ROAD,"Public Service Commission, District 3",3,REP,MATT REID,1,0,0,1,0,0
DeKalb,MONTCLAIR ELEM,"Public Service Commission, District 3",3,REP,MATT REID,51,3,0,41,3,4
DeKalb,MONTGOMERY ELEM,"Public Service Commission, District 3",3,REP,MATT REID,325,27,0,217,5,76
DeKalb,MONTREAL,"Public Service Commission, District 3",3,REP,MATT REID,88,2,0,79,3,4
DeKalb,MT. VERNON EAST,"Public Service Commission, District 3",3,REP,MATT REID,225,20,0,191,5,9
DeKalb,MT. VERNON WEST,"Public Service Commission, District 3",3,REP,MATT REID,152,5,0,137,3,7
DeKalb,NORTH DECATUR,"Public Service Commission, District 3",3,REP,MATT REID,27,3,1,20,2,1
DeKalb,NORTH HAIRSTON,"Public Service Commission, District 3",3,REP,MATT REID,44,1,0,34,8,1
DeKalb,NORTH PEACHTREE,"Public Service Commission, District 3",3,REP,MATT REID,81,2,0,77,0,2
DeKalb,NORTHLAKE,"Public Service Commission, District 3",3,REP,MATT REID,97,6,0,90,0,1
DeKalb,OAK GROVE ELEM,"Public Service Commission, District 3",3,REP,MATT REID,128,5,0,122,0,1
DeKalb,OAK VIEW ELEM,"Public Service Commission, District 3",3,REP,MATT REID,8,0,0,6,1,1
DeKalb,OAKCLIFF ELEM,"Public Service Commission, District 3",3,REP,MATT REID,65,3,0,57,1,4
DeKalb,OAKHURST,"Public Service Commission, District 3",3,REP,MATT REID,37,2,0,34,1,0
DeKalb,PANOLA,"Public Service Commission, District 3",3,REP,MATT REID,12,0,0,11,1,0
DeKalb,PANOLA ROAD,"Public Service Commission, District 3",3,REP,MATT REID,0,0,0,0,0,0
DeKalb,PANOLA WAY ELEM,"Public Service Commission, District 3",3,REP,MATT REID,2,0,0,2,0,0
DeKalb,PEACHCREST ELEM,"Public Service Commission, District 3",3,REP,MATT REID,21,0,0,19,1,1
DeKalb,PEACHTREE MIDDLE,"Public Service Commission, District 3",3,REP,MATT REID,93,7,0,72,1,13
DeKalb,PINE LAKE,"Public Service Commission, District 3",3,REP,MATT REID,9,0,0,9,0,0
DeKalb,PINEY GROVE,"Public Service Commission, District 3",3,REP,MATT REID,4,0,0,2,1,1
DeKalb,PLEASANTDALE ELEM,"Public Service Commission, District 3",3,REP,MATT REID,72,1,0,64,1,6
DeKalb,PONCE DE LEON,"Public Service Commission, District 3",3,REP,MATT REID,31,2,0,27,0,2
DeKalb,PRINCETON ELEM,"Public Service Commission, District 3",3,REP,MATT REID,9,0,0,7,2,0
DeKalb,RAINBOW ELEM,"Public Service Commission, District 3",3,REP,MATT REID,18,1,0,14,3,0
DeKalb,REDAN ELEM,"Public Service Commission, District 3",3,REP,MATT REID,8,0,0,7,0,1
DeKalb,REDAN MIDDLE,"Public Service Commission, District 3",3,REP,MATT REID,15,0,0,15,0,0
DeKalb,REDAN ROAD,"Public Service Commission, District 3",3,REP,MATT REID,14,0,0,13,1,0
DeKalb,REDAN-TROTTI LIBRARY,"Public Service Commission, District 3",3,REP,MATT REID,7,0,0,7,0,0
DeKalb,REHOBOTH,"Public Service Commission, District 3",3,REP,MATT REID,113,2,0,103,5,3
DeKalb,RENFROE MIDDLE,"Public Service Commission, District 3",3,REP,MATT REID,37,0,0,34,1,2
DeKalb,ROCK CHAPEL ELEM,"Public Service Commission, District 3",3,REP,MATT REID,9,1,0,8,0,0
DeKalb,ROCK CHAPEL ROAD,"Public Service Commission, District 3",3,REP,MATT REID,29,1,0,26,1,1
DeKalb,ROCKBRIDGE ELEM,"Public Service Commission, District 3",3,REP,MATT REID,28,0,0,24,4,0
DeKalb,ROCKBRIDGE ROAD,"Public Service Commission, District 3",3,REP,MATT REID,21,0,0,20,0,1
DeKalb,ROWLAND ELEM,"Public Service Commission, District 3",3,REP,MATT REID,23,2,0,19,2,0
DeKalb,ROWLAND ROAD,"Public Service Commission, District 3",3,REP,MATT REID,39,3,0,33,3,0
DeKalb,SAGAMORE HILLS ELEM,"Public Service Commission, District 3",3,REP,MATT REID,187,13,0,155,8,11
DeKalb,SALEM MIDDLE,"Public Service Commission, District 3",3,REP,MATT REID,10,0,0,9,1,0
DeKalb,SCOTT,"Public Service Commission, District 3",3,REP,MATT REID,7,5,0,0,2,0
DeKalb,SHADOW ROCK ELEM,"Public Service Commission, District 3",3,REP,MATT REID,25,8,0,12,2,3
DeKalb,SHAMROCK,"Public Service Commission, District 3",3,REP,MATT REID,111,10,0,92,6,3
DeKalb,SHAW-ROBERT SHAW ELEM,"Public Service Commission, District 3",3,REP,MATT REID,53,2,0,40,9,2
DeKalb,SILVER LAKE,"Public Service Commission, District 3",3,REP,MATT REID,253,16,0,198,2,37
DeKalb,SKYLAND,"Public Service Commission, District 3",3,REP,MATT REID,108,2,0,103,1,2
DeKalb,SMOKE RISE ELEM,"Public Service Commission, District 3",3,REP,MATT REID,199,8,0,170,12,9
DeKalb,SNAPFINGER ELEM,"Public Service Commission, District 3",3,REP,MATT REID,6,0,0,5,1,0
DeKalb,SNAPFINGER ROAD NORTH,"Public Service Commission, District 3",3,REP,MATT REID,15,5,0,6,4,0
DeKalb,SNAPFINGER ROAD SOUTH,"Public Service Commission, District 3",3,REP,MATT REID,10,3,0,4,3,0
DeKalb,SOUTH DESHON,"Public Service Commission, District 3",3,REP,MATT REID,10,0,0,8,2,0
DeKalb,SOUTH HAIRSTON,"Public Service Commission, District 3",3,REP,MATT REID,20,2,0,11,6,1
DeKalb,STEPHENSON HIGH,"Public Service Commission, District 3",3,REP,MATT REID,22,3,0,14,4,1
DeKalb,STEPHENSON MIDDLE,"Public Service Commission, District 3",3,REP,MATT REID,24,0,0,22,2,0
DeKalb,STONE MILL ELEM,"Public Service Commission, District 3",3,REP,MATT REID,23,2,0,17,4,0
DeKalb,STONE MOUNTAIN CHAMPION,"Public Service Commission, District 3",3,REP,MATT REID,32,0,0,29,3,0
DeKalb,STONE MOUNTAIN ELEM,"Public Service Commission, District 3",3,REP,MATT REID,86,37,0,37,10,2
DeKalb,STONE MOUNTAIN LIBRARY,"Public Service Commission, District 3",3,REP,MATT REID,23,0,0,21,1,1
DeKalb,STONE MOUNTAIN MIDDLE,"Public Service Commission, District 3",3,REP,MATT REID,19,0,0,16,0,3
DeKalb,STONEVIEW ELEM,"Public Service Commission, District 3",3,REP,MATT REID,5,0,0,5,0,0
DeKalb,TERRY MILL ELEM,"Public Service Commission, District 3",3,REP,MATT REID,19,0,0,17,2,0
DeKalb,TILLY MILL ROAD,"Public Service Commission, District 3",3,REP,MATT REID,112,2,0,97,0,13
DeKalb,TONEY ELEM,"Public Service Commission, District 3",3,REP,MATT REID,0,0,0,0,0,0
DeKalb,TUCKER,"Public Service Commission, District 3",3,REP,MATT REID,277,16,0,237,7,17
DeKalb,TUCKER LIBRARY,"Public Service Commission, District 3",3,REP,MATT REID,175,4,0,131,7,33
DeKalb,VALLEY BROOK,"Public Service Commission, District 3",3,REP,MATT REID,38,1,0,35,2,0
DeKalb,WADSWORTH ELEM,"Public Service Commission, District 3",3,REP,MATT REID,9,1,0,7,1,0
DeKalb,WARREN TECH,"Public Service Commission, District 3",3,REP,MATT REID,126,6,0,109,2,9
DeKalb,WESLEY CHAPEL LIBRARY,"Public Service Commission, District 3",3,REP,MATT REID,8,0,0,7,0,1
DeKalb,WHITE OAK,"Public Service Commission, District 3",3,REP,MATT REID,4,0,0,4,0,0
DeKalb,WINNONA PARK ELEM,"Public Service Commission, District 3",3,REP,MATT REID,34,1,0,29,3,1
DeKalb,WINTERS CHAPEL,"Public Service Commission, District 3",3,REP,MATT REID,128,5,0,119,0,4
DeKalb,WOODRIDGE ELEM,"Public Service Commission, District 3",3,REP,MATT REID,22,0,0,15,5,2
DeKalb,WOODROW ROAD,"Public Service Commission, District 3",3,REP,MATT REID,22,2,0,20,0,0
DeKalb,WOODWARD ELEM,"Public Service Commission, District 3",3,REP,MATT REID,94,10,0,74,4,6
DeKalb,WYNBROOKE ELEM,"Public Service Commission, District 3",3,REP,MATT REID,28,0,0,26,1,1
DeKalb,YOUNG ROAD,"Public Service Commission, District 3",3,REP,MATT REID,9,3,0,5,1,0
DeKalb,,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,62448,2142,42,52085,5654,2525
DeKalb,ALLGOOD ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,449,5,0,358,84,2
DeKalb,ASHFORD DUNWOODY RD,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,311,27,0,237,6,41
DeKalb,ASHFORD PARK ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,204,6,0,175,2,21
DeKalb,ASHFORD PARKSIDE,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,194,12,0,144,3,35
DeKalb,AUSTIN,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,144,15,1,122,0,6
DeKalb,AUSTIN DRIVE,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,297,4,0,266,23,4
DeKalb,AVONDALE,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,477,31,0,381,64,1
DeKalb,AVONDALE HIGH,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,437,18,0,349,55,15
DeKalb,BETHUNE MIDDLE,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,599,21,0,468,97,13
DeKalb,BOULDERCREST RD,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,318,1,0,299,13,5
DeKalb,BOULEVARD,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,568,20,0,488,41,19
DeKalb,BRIAR VISTA ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,326,14,0,299,8,5
DeKalb,BRIARCLIFF,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,227,17,0,197,4,9
DeKalb,BRIARLAKE ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,173,9,0,154,4,6
DeKalb,BRIARWOOD,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,205,7,0,186,1,11
DeKalb,BROCKETT,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,241,5,0,206,12,18
DeKalb,BROCKETT ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,244,10,0,202,11,21
DeKalb,BROOKHAVEN,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,262,13,0,224,3,22
DeKalb,BROWNS MILL ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,797,11,0,677,54,55
DeKalb,BURGESS ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,389,7,1,356,20,5
DeKalb,CANBY LANE ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,323,10,0,259,48,6
DeKalb,CANDLER,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,324,12,0,270,35,7
DeKalb,CANDLER-MURPHEY CANDLER ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,408,2,0,349,44,13
DeKalb,CEDAR GROVE ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,678,11,1,587,54,25
DeKalb,CEDAR GROVE MIDDLE,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,223,2,2,191,15,13
DeKalb,CEDAR GROVE SOUTH,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,655,7,0,581,47,20
DeKalb,CHAMBLEE ,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,290,9,0,246,3,32
DeKalb,CHAPEL HILL ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,637,6,0,543,45,43
DeKalb,CHESNUT ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,133,6,0,118,2,7
DeKalb,CLAIREMONT EAST,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,505,22,0,405,20,58
DeKalb,CLAIREMONT WEST,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,472,35,0,382,27,28
DeKalb,CLAIRMONT HILLS,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,358,32,1,300,21,4
DeKalb,CLARKSTON,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,251,6,0,219,25,1
DeKalb,CLIFTON ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,273,10,0,225,30,8
DeKalb,COAN MIDDLE,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,334,16,0,295,18,5
DeKalb,COLUMBIA DRIVE,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,345,9,0,284,52,0
DeKalb,COLUMBIA ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,181,3,0,159,17,2
DeKalb,COLUMBIA MIDDLE,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,229,10,0,171,33,15
DeKalb,CORALWOOD,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,433,29,0,355,25,24
DeKalb,COVINGTON,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,169,8,0,125,35,1
DeKalb,COVINGTON HWY LIBRARY,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,31,0,0,25,6,0
DeKalb,CROSS KEYS HIGH,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,147,12,0,118,7,10
DeKalb,CROSSROADS,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,532,6,1,436,82,7
DeKalb,DORAVILLE NORTH,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,143,6,0,129,6,2
DeKalb,DORAVILLE SOUTH,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,81,2,0,72,3,4
DeKalb,DRESDEN ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,266,7,0,237,5,17
DeKalb,DRUID HILLS HIGH,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,426,31,1,355,14,25
DeKalb,DUNAIRE ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,280,0,0,235,44,1
DeKalb,DUNWOODY,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,117,6,1,102,1,7
DeKalb,DUNWOODY ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,121,10,0,106,1,4
DeKalb,DUNWOODY LIBRARY,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,102,5,0,92,0,5
DeKalb,EAST LAKE ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,436,34,0,356,36,10
DeKalb,EMBRY HILLS,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,189,10,1,166,5,7
DeKalb,EMORY ROAD,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,24,17,0,0,3,4
DeKalb,EMORY SOUTH,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,408,21,1,354,14,18
DeKalb,EPWORTH,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,727,42,0,637,24,24
DeKalb,EVANSDALE ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,233,9,1,196,15,12
DeKalb,FAIRINGTON ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,484,14,1,396,63,10
DeKalb,FERNBANK ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,465,38,0,367,22,38
DeKalb,FLAKES MILL FIRE STATION,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,317,6,0,270,28,13
DeKalb,FLAT ROCK ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,545,6,0,482,45,12
DeKalb,FLAT SHOALS,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,333,19,1,266,37,10
DeKalb,FLAT SHOALS ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,323,9,0,267,39,8
DeKalb,FLAT SHOALS LIBRARY,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,325,8,0,269,32,16
DeKalb,FLAT SHOALS PARKWAY,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,717,11,1,502,71,132
DeKalb,FREEDOM MIDDLE,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,391,4,0,337,48,2
DeKalb,GEORGETOWN SQUARE,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,148,7,0,134,2,5
DeKalb,GLENHAVEN,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,204,7,0,154,40,3
DeKalb,GLENNWOOD,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,285,17,0,247,7,14
DeKalb,GLENWOOD ROAD,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,217,7,0,176,31,3
DeKalb,GRESHAM ROAD,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,400,14,0,340,35,11
DeKalb,HAMBRICK ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,358,7,0,294,51,6
DeKalb,HARRIS-MARGARET HARRIS ED,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,228,6,0,207,6,9
DeKalb,HARRIS-NARVIE J. HARRIS ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,575,7,0,487,52,29
DeKalb,HAWTHORNE ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,347,14,1,304,10,18
DeKalb,HENDERSON MILL ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,257,17,0,201,14,25
DeKalb,HUGH HOWELL,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,209,5,0,177,16,11
DeKalb,HUNTLEY HILLS ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,159,1,0,141,4,13
DeKalb,IDLEWOOD ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,229,5,0,203,16,5
DeKalb,INDIAN CREEK ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,185,5,0,146,33,1
DeKalb,JOHNSON ESTATES,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,164,19,0,136,5,4
DeKalb,JOLLY ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,191,0,0,169,19,3
DeKalb,KELLEY CHAPEL ROAD,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,320,5,0,271,21,23
DeKalb,KELLEY LAKE ELEM,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,406,9,0,323,66,8
DeKalb,KING-ML KING JR HIGH,"Public Service Commission, District 3",3,DEM,STEPHEN OPPENHEIMER,843,25,0,653,94,71
